command,plot_id,x,y,moisture,growth,temp,humidity,light,co2,yield,extra
PLOT,2747,1538.237,313.285,37.577,2.348,18.359,30.156,274.755,672.77,1.817,
PLOT,2748,1837.469,575.499,37.837,4.943,22.977,78.927,515.047,454.085,6.998,
PLOT,2749,324.419,1923.921,52.916,2.982,26.306,55.586,1086.55,595.305,6.37,
PLOT,2750,1204.588,1188.999,84.627,4.169,31.289,44.505,538.695,382.349,4.332,
PLOT,2751,1895.602,344.357,18.401,2.934,18.878,55.962,740.407,508.132,7.324,
PLOT,2752,949.574,369.947,73.246,2.531,34.188,86.243,1979.888,300.942,3.022,
PLOT,2753,831.174,363.264,73.025,1.796,34.075,82.633,1540.505,454.602,9.007,
PLOT,2754,1648.384,1163.858,71.58,0.468,34.807,82.398,409.533,763.099,3.893,
PLOT,2755,388.753,1172.01,84.234,4.317,25.142,51.988,450.252,644.215,3.854,
PLOT,2756,1919.909,1492.376,77.664,3.943,33.364,55.16,1927.017,498.343,8.937,
PLOT,2757,1508.29,37.146,27.263,4.366,15.416,60.752,965.303,542.132,9.922,
PLOT,2758,1636.065,860.161,70.711,4.575,29.17,61.259,1324.37,647.639,2.42,
PLOT,2759,346.622,1679.861,68.875,3.715,19.48,37.258,834.936,618.734,9.753,
PLOT,2760,1120.208,1618.161,49.196,1.011,23.507,40.099,1808.578,676.11,0.661,
PLOT,2761,987.43,1632.028,35.974,1.428,27.37,77.087,1089.676,414.966,1.102,
PLOT,2762,213.481,1001.829,75.662,1.703,29.494,57.999,663.118,548.463,9.694,
PLOT,2763,265.971,1275.677,70.25,4.891,30.144,48.321,341.84,619.469,9.593,
PLOT,2764,1080.074,479.112,54.53,4.711,16.568,30.825,504.914,379.263,4.06,
PLOT,2765,455.284,1710.006,44.735,4.24,21.324,86.473,557.255,741.69,2.062,
PLOT,2766,407.265,1035.898,70.14,4.565,31.984,64.46,804.548,792.513,8.092,
PLOT,2767,1656.63,833.121,23.88,1.482,31.714,71.379,532.731,659.705,1.039,
PLOT,2768,347.427,975.091,28.409,4.6,28.118,30.468,1245.383,462.902,1.865,
PLOT,2769,211.711,506.277,79.221,3.505,16.232,36.138,1048.234,465.793,2.502,
PLOT,2770,544.051,689.895,60.911,3.286,15.986,64.004,475.776,451.409,1.923,
PLOT,2771,472.622,1864.568,15.773,2.667,21.525,76.012,582.262,701.169,1.821,
PLOT,2772,1206.648,1574.637,84.865,1.736,31.436,55.111,662.13,528.182,2.283,
PLOT,2773,433.527,625.689,52.674,4.929,16.603,87.609,625.88,511.642,5.283,
PLOT,2774,1749.253,1165.726,28.826,1.758,21.88,79.431,724.442,530.181,2.043,
PLOT,2775,198.889,914.043,71.868,2.86,30.409,70.916,345.338,796.286,0.487,
PLOT,2776,1456.557,78.388,88.537,3.271,34.665,39.422,1763.776,776.853,2.395,
PLOT,2777,812.635,1645.525,72.131,1.179,33.517,67.377,1892.848,369.329,6.859,
PLOT,2778,452.186,1957.349,70.048,3.571,27.14,31.861,100.923,698.542,2.806,
PLOT,2779,316.839,1854.954,17.701,2.123,27.443,72.446,272.455,545.275,0.751,
PLOT,2780,1201.717,523.923,36.82,0.044,21.556,62.57,351.587,461.506,7.771,
PLOT,2781,1753.923,1302.744,21.463,1.257,15.903,85.335,451.009,444.244,7.77,
PLOT,2782,1306.312,191.713,83.06,1.371,26.544,65.475,959.51,353.883,0.955,
PLOT,2783,1652.937,1197.51,86.483,4.442,29.29,72.544,1172.459,688.627,7.807,
PLOT,2784,1818.759,457.518,18.976,4.934,30.813,48.034,755.189,550.665,4.033,
PLOT,2785,815.255,409.237,51.457,1.131,27.907,37.836,1372.364,415.065,0.527,
PLOT,2786,1226.778,1726.744,43.364,4.71,16.614,74.275,1898.5,545.119,9.88,
PLOT,2787,855.872,464.528,67.013,1.557,21.105,81.336,421.426,645.454,6.963,
PLOT,2788,428.007,687.129,89.553,1.606,15.427,77.137,1688.965,584.96,9.111,
PLOT,2789,1180.662,388.721,40.35,1.187,32.122,49.845,1833.584,380.296,5.109,
PLOT,2790,712.601,1248.608,61.856,1.32,28.973,30.526,1871.467,697.245,8.218,
PLOT,2791,1361.577,827.414,86.999,4.038,24.724,33.226,1673.265,495.621,6.759,
PLOT,2792,582.673,1219.451,51.254,1.607,26.56,71.236,197.953,354.722,3.175,
PLOT,2793,227.299,1401.747,87.506,0.359,34.628,39.3,406.275,402.117,9.774,
PLOT,2794,77.428,1976.072,34.972,0.69,34.463,52.675,1806.795,750.419,4.397,
PLOT,2795,183.132,158.218,13.335,3.999,25.826,53.876,1699.007,497.072,9.579,
PLOT,2796,1192.738,1227.122,37.722,3.006,32.706,34.259,1072.174,507.746,1.245,
PLOT,2797,102.536,310.386,20.94,1.75,24.689,72.588,1017.579,578.551,5.172,
PLOT,2798,1837.356,1643.337,13.045,4.697,17.874,82.454,1320.012,691.774,7.93,
PLOT,2799,1100.772,1376.711,39.734,0.33,32.963,76.896,651.45,430.999,5.076,
PLOT,2800,495.602,366.154,68.34,3.047,22.717,64.215,824.506,573.567,6.061,
PLOT,2801,1329.8,829.381,39.921,3.605,31.458,66.233,1983.199,518.073,6.095,
PLOT,2802,519.633,1330.189,80.246,1.249,30.227,59.759,1608.916,616.481,2.144,
PLOT,2803,1132.76,1502.911,69.565,1.117,22.336,85.308,208.367,498.828,3.943,
PLOT,2804,1972.607,1450.443,12.202,2.691,19.392,78.55,679.624,501.574,2.316,
PLOT,2805,876.743,1885.638,17.246,4.748,24.148,73.619,1143.128,794.408,7.709,
PLOT,2806,533.378,1557.043,80.436,3.097,22.012,72.515,1557.637,501.094,2.806,
PLOT,2807,1071.761,340.601,62.584,2.531,17.983,60.748,1422.565,488.218,5.82,
PLOT,2808,67.587,665.406,69.735,2.392,31.056,79.444,1837.131,798.907,3.471,
PLOT,2809,1009.695,1704.36,43.298,2.293,26.018,42.99,440.694,739.592,5.448,
PLOT,2810,1577.085,1234.208,88.621,4.192,32.95,49.304,518.903,589.32,2.799,
PLOT,2811,0.268,1251.485,51.089,0.913,20.335,41.052,387.142,753.169,2.813,
PLOT,2812,512.891,1005.971,88.977,0.327,29.09,78.186,1040.444,351.961,3.632,
PLOT,2813,1979.209,1564.098,36.776,0.735,28.637,41.592,217.648,434.191,0.415,
PLOT,2814,1730.727,1104.661,67.243,3.45,20.604,86.769,1312.578,678.276,0.692,
PLOT,2815,266.07,851.325,24.426,3.539,28.472,76.577,1132.6,586.628,7.882,
PLOT,2816,1317.652,355.813,44.416,0.475,29.519,57.068,1305.624,783.352,2.972,
PLOT,2817,177.729,1270.425,37.098,2.116,34.366,86.771,1563.306,375.294,3.893,
PLOT,2818,774.011,760.014,62.825,2.953,34.467,51.406,459.035,375.361,0.701,
PLOT,2819,1627.282,851.215,15.535,0.954,34.349,56.198,1174.617,377.026,4.437,
PLOT,2820,75.045,1952.478,43.928,4.866,26.175,38.415,284.847,663.031,1.607,
PLOT,2821,310.44,1104.025,26.773,1.121,16.439,64.977,677.201,774.78,6.847,
PLOT,2822,271.641,1744.004,70.309,1.81,27.135,84.565,1099.514,600.287,0.365,
PLOT,2823,774.757,724.737,29.818,0.574,29.49,62.815,1847.859,560.653,5.068,
PLOT,2824,1219.884,1939.748,33.31,2.249,28.928,53.892,1990.387,441.061,3.028,
PLOT,2825,100.48,1549.493,64.881,3.912,19.08,79.41,1710.816,468.716,7.267,
PLOT,2826,265.153,1813.177,47.886,2.524,18.757,43.415,1723.504,545.276,0.878,
PLOT,2827,350.399,1691.979,33.782,1.566,15.827,35.719,347.427,318.923,3.379,
PLOT,2828,402.255,1625.447,65.864,1.488,31.956,78.17,338.849,585.186,7.352,
PLOT,2829,688.875,1349.561,13.03,3.657,17.548,86.966,160.604,664.215,2.561,
PLOT,2830,1795.813,1423.569,37.231,0.004,19.746,31.019,1568.273,635.62,7.31,
PLOT,2831,841.6,680.044,10.594,1.273,28.456,30.358,1336.17,556.754,1.796,
PLOT,2832,869.041,784.373,54.99,3.266,33.295,57.189,387.655,560.964,5.21,
PLOT,2833,1195.048,284.993,50.415,0.731,30.968,76.368,1661.302,649.828,5.259,
PLOT,2834,609.842,824.575,23.812,4.787,15.442,31.931,1323.613,427.899,6.852,
PLOT,2835,979.143,1514.993,30.772,4.749,20.887,49.089,1541.886,649.602,4.424,
PLOT,2836,85.094,1769.994,68.821,0.394,31.313,87.35,465.962,485.736,1.417,
PLOT,2837,483.061,1994.019,26.52,4.704,21.245,88.274,769.577,357.856,2.827,
PLOT,2838,444.26,1689.68,66.264,4.258,31.201,37.034,1094.428,371.432,7.424,
PLOT,2839,462.978,1590.553,68.335,3.542,34.208,78.106,1816.826,630.652,1.985,
PLOT,2840,53.782,1053.901,53.133,1.574,27.808,60.55,1420.454,747.748,4.681,
PLOT,2841,1281.644,312.778,66.316,4.649,26.1,56.155,1229.939,599.258,1.647,
PLOT,2842,708.003,412.397,17.392,3.867,28.283,55.205,1332.083,630.037,0.645,
PLOT,2843,1180.474,1090.114,38.794,4.512,23.907,67.191,561.386,458.527,8.431,
PLOT,2844,625.198,1268.761,63.71,4.734,27.643,71.822,1252.1,659.996,5.316,
PLOT,2845,70.8,1261.221,73.441,2.168,16.503,51.871,496.586,606.191,0.218,
PLOT,2846,1456.418,1166.348,67.695,2.717,24.722,46.988,730.692,649.344,9.331,
PLOT,2847,351.105,600.642,80.725,3.457,28.964,30.351,1504.498,617.44,0.88,
PLOT,2848,1170.231,1811.391,28.881,1.592,28.744,72.727,589.999,799.174,2.018,
PLOT,2849,1103.125,1934.211,57.185,3.011,30.005,73.491,811.515,355.774,6.948,
PLOT,2850,240.154,1009.142,89.511,1.683,31.794,48.804,352.336,422.013,1.229,
PLOT,2851,1763.72,577.763,32.236,4.382,19.276,45.69,419.162,324.867,5.043,
PLOT,2852,1785.564,1424.506,65.045,4.541,32.181,60.232,1743.246,771.014,3.795,
PLOT,2853,198.071,413.231,85.28,0.193,23.444,52.823,1337.458,497.743,4.499,
PLOT,2854,1426.034,1942.165,66.93,4.774,19.547,62.049,213.108,454.389,6.395,
PLOT,2855,1199.608,991.229,21.82,0.338,28.207,36.96,750.083,532.696,1.57,
PLOT,2856,958.184,1624.747,53.799,4.261,26.491,66.022,1544.726,504.969,9.287,
PLOT,2857,1285.512,893.396,58.282,4.488,29.012,42.91,1928.427,577.559,5.152,
PLOT,2858,1192.674,1203.502,15.761,4.2,19.171,54.058,1319.618,486.327,6.161,
PLOT,2859,1267.868,874.855,46.744,2.258,22.713,62.055,319.397,769.756,7.203,
PLOT,2860,825.552,813.405,28.051,4.121,17.833,64.787,190.257,340.969,4.407,
PLOT,2861,1250.183,802.327,17.107,4.483,17.205,37.34,1498.935,776.339,2.107,
PLOT,2862,1810.939,1012.85,28.968,0.072,17.746,73.666,580.625,613.275,1.534,
PLOT,2863,272.29,1748.417,22.643,3.538,24.95,33.638,1306.64,599.26,6.677,
PLOT,2864,621.973,873.825,47.173,0.955,32.133,56.648,1207.661,650.902,6.464,
PLOT,2865,1344.716,1392.954,80.211,0.569,32.064,80.408,501.861,446.539,4.42,
PLOT,2866,344.455,1700.638,47.727,3.839,23.171,63.554,1363.604,380.912,4.989,
PLOT,2867,274.434,289.055,60.972,1.215,23.191,61.143,442.799,717.673,1.286,
PLOT,2868,810.885,198.164,61.865,3.056,18.016,47.195,1994.773,557.972,4.896,
PLOT,2869,586.569,1610.327,67.328,3.785,27.208,89.656,1129.518,482.636,6.667,
PLOT,2870,1899.69,30.17,82.761,4.736,20.239,34.902,824.277,584.451,7.582,
PLOT,2871,309.826,1217.325,68.056,4.871,23.548,78.288,1403.171,433.708,6.285,
PLOT,2872,1140.797,1621.358,19.646,0.075,21.152,75.588,1432.146,461.731,8.456,
PLOT,2873,201.621,937.195,61.903,2.399,30.203,44.521,751.633,327.533,8.332,
PLOT,2874,1768.199,1482.196,69.705,4.186,22.318,84.243,1557.14,620.15,7.772,
PLOT,2875,1986.042,336.298,46.302,1.045,17.051,54.347,887.914,648.722,6.051,
PLOT,2876,1701.494,608.307,69.866,1.715,29.12,76.214,1686.806,358.669,1.057,
PLOT,2877,1867.412,839.215,48.854,0.591,15.524,64.802,604.598,563.131,5.614,
PLOT,2878,15.496,1969.757,18.656,0.745,16.386,74.903,114.045,471.028,4.881,
PLOT,2879,309.975,1178.15,12.851,3.124,27.949,55.383,521.506,766.2,2.168,
PLOT,2880,1714.341,323.833,40.304,1.41,26.018,88.014,1605.726,693.59,8.977,
PLOT,2881,795.718,995.929,85.505,2.923,15.631,82.786,1241.997,564.478,8.59,
PLOT,2882,334.629,61.425,44.941,3.865,26.804,62.001,1953.458,473.733,6.23,
PLOT,2883,1431.716,58.659,20.227,4.102,18.846,74.596,476.115,481.951,7.997,
PLOT,2884,1700.304,673.878,69.117,0.325,32.021,61.179,611.285,451.372,9.958,
PLOT,2885,935.004,1436.588,80.083,2.108,31.613,71.175,652.407,525.475,8.281,
PLOT,2886,1310.887,1388.735,64.446,3.744,23.49,88.869,1339.991,484.416,1.874,
PLOT,2887,1941.516,665.704,21.522,3.124,21.935,86.56,364.326,406.689,6.725,
PLOT,2888,416.81,726.921,39.961,2.83,31.79,84.56,1333.732,633.19,5.013,
PLOT,2889,1522.163,1792.701,58.227,1.914,20.17,78.266,175.458,670.986,6.368,
PLOT,2890,1420.438,1799.263,45.772,0.879,26.493,47.765,1251.463,680.333,4.334,
PLOT,2891,1921.084,1837.285,72.373,1.619,19.114,72.601,1545.729,330.888,4.959,
PLOT,2892,767.168,77.322,69.625,0.466,22.242,35.428,103.447,502.738,3.212,
PLOT,2893,434.49,547.464,11.961,1.074,28.914,42.799,593.745,620.725,6.823,
PLOT,2894,1722.746,515.487,23.773,4.343,29.268,79.887,1473.961,415.344,9.095,
PLOT,2895,878.584,60.963,44.571,1.448,23.586,60.262,888.536,774.305,6.622,
PLOT,2896,593.851,1878.723,43.684,1.29,33.527,55.677,1470.61,468.095,8.809,
PLOT,2897,1140.624,1841.845,38.214,4.322,15.707,53.458,219.189,571.926,2.068,
PLOT,2898,952.813,951.539,12.657,2.857,34.663,56.716,133.457,672.827,5.426,
PLOT,2899,1221.77,1525.37,63.11,0.136,21.353,84.569,591.879,357.263,8.886,
PLOT,2900,1844.002,1093.246,28.057,2.03,26.882,70.568,1380.704,446.462,5.562,
PLOT,2901,1858.174,350.357,82.567,1.047,29.753,32.129,1076.962,700.733,6.714,
PLOT,2902,1795.593,476.35,28.027,4.198,21.148,34.145,701.089,702.36,0.647,
PLOT,2903,1048.263,1161.567,81.553,2.655,31.665,52.012,384.696,339.623,2.109,
PLOT,2904,1094.148,302.441,10.298,3.448,26.701,38.606,1807.575,778.967,6.893,
PLOT,2905,1188.688,1466.784,80.259,3.496,25.818,64.2,721.332,664.776,3.682,
PLOT,2906,1675.661,341.27,65.641,0.041,22.156,68.072,251.241,794.273,2.341,
PLOT,2907,498.72,889.232,69.066,1.72,24.075,80.155,1686.406,625.404,4.558,
PLOT,2908,1654.894,306.811,76.637,1.043,25.559,58.769,1563.254,319.885,1.952,
PLOT,2909,409.46,861.371,44.933,4.376,22.202,38.899,526.249,491.719,6.752,
PLOT,2910,340.64,468.3,87.909,1.0,15.532,79.135,162.699,534.75,1.481,
PLOT,2911,1771.351,1626.714,89.332,0.378,17.293,53.712,542.266,782.19,3.656,
PLOT,2912,33.214,56.849,27.518,0.012,31.514,82.287,1040.414,587.309,3.92,
PLOT,2913,1801.273,1835.122,60.696,3.412,16.505,47.411,959.825,617.638,5.968,
PLOT,2914,667.834,1302.695,65.805,1.6,31.684,33.959,1726.059,778.943,6.242,
PLOT,2915,1462.654,803.561,68.068,4.033,24.762,47.539,1584.962,332.706,5.603,
PLOT,2916,1431.824,573.436,87.814,4.229,26.517,56.789,1127.205,407.209,0.316,
PLOT,2917,495.349,1909.876,41.952,4.015,19.921,42.944,738.977,768.055,6.384,
PLOT,2918,1210.288,379.239,44.238,3.551,24.41,61.133,205.127,742.65,7.228,
PLOT,2919,1073.273,692.585,14.103,4.836,15.526,41.932,1110.226,368.115,1.626,
PLOT,2920,641.909,1673.318,43.424,2.623,25.939,57.855,1526.269,793.456,1.891,
PLOT,2921,825.295,916.228,54.6,1.058,16.633,66.48,163.318,340.984,0.187,
PLOT,2922,1966.371,1472.998,73.758,4.988,34.995,53.632,1208.865,652.334,5.711,
PLOT,2923,408.152,1758.328,39.111,1.903,29.155,45.603,1256.435,430.267,6.759,
PLOT,2924,1965.049,1937.849,87.328,0.209,18.575,34.421,1455.681,364.056,9.313,
PLOT,2925,811.24,910.594,56.564,2.204,18.779,42.502,1305.312,464.58,0.395,
PLOT,2926,1649.278,1883.537,64.268,0.631,24.801,79.491,742.903,632.097,8.487,
PLOT,2927,524.055,713.317,31.507,0.061,25.554,56.121,673.449,306.53,0.665,
PLOT,2928,1147.429,381.611,19.315,4.49,27.543,60.342,1055.938,631.893,2.684,
PLOT,2929,252.724,1421.303,71.646,3.286,22.71,71.032,1266.41,647.828,9.3,
PLOT,2930,1462.253,1974.295,63.74,0.828,17.799,68.266,509.228,710.674,9.892,
PLOT,2931,236.101,1031.812,33.028,0.621,19.581,76.942,486.826,469.493,4.898,
PLOT,2932,488.756,1319.438,33.488,1.228,24.52,32.276,288.546,695.612,1.025,
PLOT,2933,855.847,213.335,81.67,0.489,32.206,36.513,1018.388,725.316,6.367,
PLOT,2934,317.022,1927.049,61.826,0.861,27.49,51.65,1531.068,737.713,7.822,
PLOT,2935,415.513,1417.999,54.456,0.73,32.728,83.903,583.724,669.865,5.977,
PLOT,2936,970.008,1290.317,52.957,1.191,29.955,49.813,358.555,749.093,7.996,
PLOT,2937,225.323,1667.993,49.938,4.585,15.041,77.443,1503.453,522.718,0.766,
PLOT,2938,1823.635,708.383,40.15,3.626,33.689,78.784,1755.974,408.686,7.507,
PLOT,2939,340.571,1358.343,33.427,1.866,21.274,71.683,883.788,404.069,8.767,
PLOT,2940,585.976,1578.925,77.891,3.404,29.556,86.018,904.791,795.01,3.731,
PLOT,2941,900.913,1807.55,29.517,2.895,30.889,87.679,157.567,655.309,2.564,
PLOT,2942,885.826,1175.422,77.71,2.37,17.195,47.111,1452.092,550.257,8.306,
PLOT,2943,522.4,27.074,10.955,1.171,34.018,69.391,891.288,478.2,4.234,
PLOT,2944,25.263,854.232,29.915,2.973,25.395,44.906,856.801,325.918,7.487,
PLOT,2945,1956.566,170.577,12.128,2.153,16.766,76.418,643.56,572.225,3.086,
PLOT,2946,811.426,719.183,69.905,0.484,22.238,49.663,1528.031,345.844,3.414,
PLOT,2947,1102.562,734.504,88.23,2.671,15.629,57.882,1461.083,454.534,2.867,
PLOT,2948,1633.021,229.422,44.568,0.482,30.505,89.23,300.714,768.216,6.841,
PLOT,2949,692.985,1960.166,76.911,1.847,16.557,32.535,1815.178,579.968,0.793,
PLOT,2950,472.517,1213.062,38.388,4.339,34.165,63.974,1974.319,305.646,1.703,
PLOT,2951,647.726,1157.854,34.521,0.623,30.049,69.991,108.393,672.704,2.039,
PLOT,2952,1476.935,1633.367,18.937,0.582,19.509,56.69,1004.464,799.823,0.446,
PLOT,2953,919.604,1443.332,28.885,3.917,33.891,55.641,795.666,414.022,6.127,
PLOT,2954,1547.508,873.631,81.737,2.529,24.378,63.232,316.841,755.197,8.253,
PLOT,2955,1317.987,1768.111,52.386,1.541,22.482,82.282,1226.417,340.672,6.729,
PLOT,2956,78.632,1825.63,61.599,2.26,15.764,52.515,1909.796,339.585,6.932,
PLOT,2957,634.618,1726.035,54.449,0.688,27.131,80.183,1469.887,611.395,4.743,
PLOT,2958,1492.694,1837.945,83.367,0.263,20.773,51.989,1539.363,653.67,4.689,
PLOT,2959,1969.549,1485.365,82.366,1.879,28.839,70.171,1699.823,795.492,2.733,
PLOT,2960,88.996,501.472,64.032,3.748,26.899,40.683,459.532,672.003,7.897,
PLOT,2961,1748.591,4.326,63.667,0.098,17.945,66.526,1376.606,370.56,2.815,
PLOT,2962,484.826,351.645,18.956,3.965,22.519,42.856,1879.518,760.438,1.499,
PLOT,2963,412.613,1641.107,41.39,3.276,31.801,41.306,1197.218,367.7,0.682,
PLOT,2964,1863.642,446.165,41.741,1.776,33.598,55.678,1850.002,758.987,1.361,
PLOT,2965,156.154,697.096,54.075,1.037,22.115,49.825,172.004,542.799,3.244,
PLOT,2966,831.706,477.466,60.971,4.601,27.212,45.82,592.364,553.194,8.089,
PLOT,2967,1086.813,377.796,74.116,2.279,26.787,43.151,730.856,661.75,3.607,
PLOT,2968,1920.439,1941.594,85.646,0.09,27.929,52.845,1442.771,768.587,3.943,
PLOT,2969,1567.321,541.095,82.083,2.096,29.639,58.453,389.612,550.229,5.034,
PLOT,2970,1752.568,835.091,53.798,4.011,31.551,82.364,1701.641,753.32,5.608,
PLOT,2971,1360.563,472.967,10.163,3.445,28.538,65.629,1966.093,778.556,7.987,
PLOT,2972,1137.397,1157.961,88.294,0.909,22.179,34.577,1366.58,311.92,5.89,
PLOT,2973,1904.41,1852.042,76.463,0.487,21.664,65.186,1585.568,608.351,8.471,
PLOT,2974,159.065,1006.323,25.209,3.812,27.105,54.876,574.698,627.918,6.037,
PLOT,2975,345.724,982.319,56.386,3.603,30.515,81.303,1665.677,668.785,1.646,
PLOT,2976,191.727,364.403,13.321,1.835,32.153,82.455,1744.266,728.74,0.876,
PLOT,2977,396.131,1408.968,78.52,3.187,34.695,65.936,593.025,462.328,3.998,
PLOT,2978,1595.134,680.289,52.678,3.744,15.606,75.947,397.753,478.93,0.503,
PLOT,2979,1134.945,1438.624,63.585,0.451,24.701,62.255,966.267,305.338,2.687,
PLOT,2980,1275.774,750.246,11.516,4.854,24.808,81.804,1351.524,521.883,8.284,
PLOT,2981,767.822,469.098,56.097,4.819,28.592,40.96,1939.653,326.952,7.0,
PLOT,2982,1292.142,25.128,86.568,1.66,15.26,85.485,988.594,632.13,7.444,
PLOT,2983,575.016,914.437,22.923,3.851,32.313,61.173,390.932,550.347,8.769,
PLOT,2984,144.774,233.008,49.079,1.245,19.41,89.981,810.648,395.096,8.763,
PLOT,2985,1644.94,1694.573,63.393,4.858,23.553,64.117,873.096,765.868,5.564,
PLOT,2986,248.325,887.11,38.87,0.582,20.065,82.598,238.402,316.376,9.881,
PLOT,2987,214.305,1807.105,82.253,4.363,19.696,39.994,1691.166,457.889,2.447,
PLOT,2988,735.555,220.859,81.327,1.985,17.519,64.691,1521.136,538.189,2.388,
PLOT,2989,1148.251,968.5,70.188,4.235,33.277,47.752,1270.017,707.522,2.423,
PLOT,2990,1239.067,445.994,26.852,4.598,33.498,70.182,1168.585,522.552,4.315,
PLOT,2991,1073.208,642.005,13.371,3.788,29.757,63.516,726.138,357.502,5.973,
PLOT,2992,1837.285,583.682,20.46,2.812,19.285,73.128,976.947,639.799,8.969,
PLOT,2993,1644.007,1060.099,45.331,1.147,31.4,60.812,1463.914,527.748,1.223,
PLOT,2994,309.022,1489.731,33.164,4.053,15.781,60.368,1646.006,337.879,2.987,
PLOT,2995,1785.024,495.794,37.342,4.16,33.948,40.463,1912.873,764.208,4.866,
PLOT,2996,1705.152,887.175,59.884,0.779,30.79,56.814,1645.469,344.016,2.416,
PLOT,2997,1063.247,125.453,82.016,3.388,21.656,52.951,1088.983,456.242,7.874,
PLOT,2998,537.544,634.588,73.687,2.842,34.357,78.504,331.937,702.94,6.296,
PLOT,2999,1173.246,917.62,47.312,1.608,25.154,78.795,195.831,537.678,2.043,
PLOT,3000,724.383,386.059,13.797,4.955,31.302,54.695,1920.527,418.192,0.549,
PLOT,3001,895.765,259.101,87.277,2.561,30.347,84.912,537.586,554.099,8.758,
PLOT,3002,1378.646,1551.222,83.692,2.181,32.67,69.537,466.472,757.672,3.222,
PLOT,3003,639.613,880.409,61.564,1.535,23.216,76.979,631.961,335.032,1.867,
PLOT,3004,1624.406,347.956,62.051,4.222,28.203,69.568,651.61,400.081,7.846,
PLOT,3005,872.049,1648.586,42.168,3.512,26.202,32.798,432.717,408.877,2.171,
PLOT,3006,1398.792,881.7,60.162,4.568,23.675,74.641,463.686,766.669,6.867,
PLOT,3007,700.18,1941.135,35.262,3.673,31.017,47.874,1363.426,462.202,3.683,
PLOT,3008,1022.668,1692.145,34.584,0.577,15.189,52.456,1442.802,619.215,7.973,
PLOT,3009,1602.991,311.391,65.4,2.351,25.544,46.021,307.007,555.231,2.717,
PLOT,3010,1858.921,1344.417,71.679,0.54,23.769,46.107,1813.01,785.742,9.626,
PLOT,3011,1902.397,1761.772,28.553,4.994,22.11,75.682,1703.42,546.309,0.341,
PLOT,3012,1047.675,478.572,54.589,2.682,30.863,40.034,270.569,509.42,7.794,
PLOT,3013,964.919,982.156,32.174,2.473,33.524,88.678,1567.485,333.827,6.997,
PLOT,3014,348.158,1223.286,42.638,1.382,30.142,48.194,645.385,611.465,6.551,
PLOT,3015,455.715,217.254,20.85,0.481,19.362,61.375,707.274,456.195,5.308,
PLOT,3016,773.039,1497.832,35.988,1.169,27.251,35.067,500.601,490.27,8.996,
PLOT,3017,482.053,1637.564,35.574,2.335,18.729,73.098,1355.525,689.758,6.108,
PLOT,3018,1354.85,906.382,27.319,0.27,22.749,49.336,1500.769,385.482,7.414,
PLOT,3019,611.449,1165.918,66.049,4.713,31.127,51.426,1698.287,515.42,0.852,
PLOT,3020,231.383,822.814,70.389,2.109,27.701,60.331,549.021,654.537,3.853,
PLOT,3021,1823.895,839.182,85.133,3.62,27.535,40.558,1803.179,556.031,4.456,
PLOT,3022,731.506,1562.658,59.312,1.967,22.539,75.119,1985.722,616.12,0.452,
PLOT,3023,240.373,619.466,41.681,0.874,15.956,43.042,452.932,610.711,0.915,
PLOT,3024,1155.348,999.44,79.705,0.485,30.041,44.359,121.332,787.635,1.988,
PLOT,3025,335.666,413.208,75.72,1.417,22.513,64.969,711.635,551.108,2.116,
PLOT,3026,188.562,428.677,34.297,1.346,21.043,34.439,1714.64,486.607,4.536,
PLOT,3027,543.536,570.181,73.589,0.439,25.889,88.596,1726.862,681.195,9.091,
PLOT,3028,1381.573,96.238,33.866,0.898,27.546,37.605,929.099,420.883,2.088,
