command,timestamp,sensor_id,pm25,pm10,no2,so2,o3,temp,extra
SENSOR,1735776840,139,172.21,223.292,22.899,94.101,144.182,19.764,
SENSOR,1735776870,44,231.988,226.57,35.362,86.874,20.06,14.652,
SENSOR,1735776900,108,169.712,201.543,85.368,125.747,35.385,33.369,
SENSOR,1735776930,14,21.736,137.202,187.171,72.794,178.366,36.548,
SENSOR,1735776960,1,209.536,83.804,173.179,52.373,160.219,-2.652,
SENSOR,1735776990,192,4.95,91.013,89.827,29.631,38.922,39.615,
SENSOR,1735777020,79,132.653,220.204,95.76,46.003,160.638,27.979,
SENSOR,1735777050,58,189.843,131.105,59.277,86.073,70.599,41.946,
SENSOR,1735777080,120,134.093,11.217,89.676,120.835,17.004,33.097,
SENSOR,1735777110,148,78.775,187.396,51.114,60.497,62.886,14.076,
SENSOR,1735777140,37,63.473,86.372,95.125,12.196,127.553,29.632,
SENSOR,1735777170,117,41.481,278.035,168.899,23.539,30.162,34.484,
SENSOR,1735777200,91,148.635,117.78,173.214,145.045,157.581,23.554,
SENSOR,1735777230,138,182.71,117.923,28.564,142.998,82.57,42.952,
SENSOR,1735777260,130,200.84,54.372,181.344,105.111,70.805,-1.552,
SENSOR,1735777290,191,138.95,158.385,186.142,129.297,96.201,35.297,
SENSOR,1735777320,67,36.863,80.634,139.133,41.236,23.609,1.013,
SENSOR,1735777350,9,196.884,203.983,90.741,95.977,151.014,38.43,
SENSOR,1735777380,97,214.921,82.751,85.675,78.057,50.864,37.265,
SENSOR,1735777410,5,102.872,261.444,139.212,56.95,176.494,-3.032,
SENSOR,1735777440,77,55.816,216.173,70.672,90.377,42.117,27.833,
SENSOR,1735777470,30,74.608,19.964,151.081,17.868,117.783,12.96,
SENSOR,1735777500,42,178.527,151.652,158.095,8.75,170.847,15.577,
SENSOR,1735777530,187,213.892,279.706,2.38,141.532,106.233,40.387,
SENSOR,1735777560,86,68.915,127.67,138.533,125.192,77.225,29.992,
SENSOR,1735777590,65,36.913,23.788,64.724,55.296,162.622,29.228,
SENSOR,1735777620,38,54.304,65.216,32.552,38.343,135.095,6.365,
SENSOR,1735777650,113,47.993,200.947,62.046,16.205,12.376,30.267,
SENSOR,1735777680,130,135.267,33.72,198.312,43.347,120.096,24.471,
SENSOR,1735777710,71,193.911,59.754,6.074,112.249,41.521,34.247,
SENSOR,1735777740,40,143.83,209.046,46.034,109.114,104.597,11.367,
SENSOR,1735777770,60,183.276,37.449,39.473,63.52,166.244,17.447,
SENSOR,1735777800,83,178.596,147.857,175.75,36.601,139.393,20.921,
SENSOR,1735777830,145,69.771,196.266,160.328,127.797,75.47,28.964,
SENSOR,1735777860,182,244.832,241.283,151.101,86.234,101.857,30.847,
SENSOR,1735777890,71,134.545,209.771,146.569,51.013,168.395,15.549,
SENSOR,1735777920,51,87.015,121.28,156.996,37.377,33.06,31.199,
SENSOR,1735777950,199,52.804,18.435,184.183,21.337,112.554,-0.268,
SENSOR,1735777980,167,209.859,265.929,159.83,144.507,159.68,21.883,
SENSOR,1735778010,131,59.012,57.649,88.787,130.499,113.269,3.626,
SENSOR,1735778040,46,29.43,10.164,135.774,104.931,167.67,14.142,
SENSOR,1735778070,153,42.175,202.25,192.004,68.216,97.93,20.305,
SENSOR,1735778100,182,210.978,244.279,138.929,16.825,125.411,1.966,
SENSOR,1735778130,180,200.157,49.088,96.732,43.879,106.057,16.219,
SENSOR,1735778160,7,237.88,265.745,171.489,82.928,46.53,39.478,
SENSOR,1735778190,173,21.884,41.913,171.117,143.038,127.747,17.49,
SENSOR,1735778220,57,153.63,168.834,151.008,11.222,39.564,6.194,
SENSOR,1735778250,106,76.678,177.092,80.26,55.522,9.784,21.614,
SENSOR,1735778280,45,177.573,107.069,109.118,65.696,56.658,14.379,
SENSOR,1735778310,67,198.468,266.046,103.72,34.801,93.662,24.049,
SENSOR,1735778340,58,17.8,135.068,110.34,123.614,102.349,1.987,
SENSOR,1735778370,52,46.664,1.234,186.384,34.675,105.101,28.531,
SENSOR,1735778400,102,79.435,298.135,86.717,131.545,72.903,37.003,
SENSOR,1735778430,86,36.839,280.166,167.993,106.821,90.973,11.681,
SENSOR,1735778460,71,171.942,15.165,41.651,130.774,172.521,36.9,
SENSOR,1735778490,71,50.996,240.613,53.543,135.039,169.02,32.768,
SENSOR,1735778520,58,57.13,233.982,137.393,32.686,29.443,12.174,
SENSOR,1735778550,29,151.306,230.074,178.4,141.321,25.014,15.078,
SENSOR,1735778580,147,9.104,20.331,152.673,45.69,99.746,-0.116,
SENSOR,1735778610,40,181.004,144.46,104.394,120.564,54.882,32.619,
SENSOR,1735778640,187,41.835,128.142,4.016,47.263,149.795,34.619,
SENSOR,1735778670,46,50.45,107.666,53.207,49.638,40.229,35.015,
SENSOR,1735778700,111,24.268,242.413,168.395,134.347,140.811,21.337,
SENSOR,1735778730,65,151.619,148.837,181.779,22.241,58.076,19.202,
SENSOR,1735778760,163,166.694,216.258,3.488,54.825,46.506,37.564,
SENSOR,1735778790,90,62.546,216.458,81.824,119.857,3.456,37.414,
SENSOR,1735778820,85,230.001,56.815,28.861,81.42,27.449,3.701,
SENSOR,1735778850,107,105.581,11.351,171.84,130.997,108.09,30.807,
SENSOR,1735778880,166,20.664,267.211,108.294,95.182,57.598,36.59,
SENSOR,1735778910,15,24.819,171.956,27.146,22.948,169.355,15.794,
SENSOR,1735778940,103,134.062,61.259,92.397,63.188,40.097,27.297,
SENSOR,1735778970,58,132.874,54.094,22.997,15.142,104.66,11.788,
SENSOR,1735779000,100,192.394,31.163,179.063,11.754,98.083,14.088,
SENSOR,1735779030,19,168.371,272.401,75.561,136.321,164.27,6.612,
SENSOR,1735779060,191,70.482,101.088,28.011,8.469,113.682,28.489,
SENSOR,1735779090,77,14.754,42.404,9.401,9.339,23.035,15.767,
SENSOR,1735779120,42,221.206,195.018,196.44,32.613,58.082,13.571,
SENSOR,1735779150,43,58.891,194.273,83.659,75.411,108.711,44.134,
SENSOR,1735779180,99,47.789,113.557,32.574,71.117,102.861,18.973,
SENSOR,1735779210,77,176.956,89.277,36.376,79.805,15.62,25.773,
SENSOR,1735779240,76,78.961,94.812,127.694,63.723,48.062,3.609,
SENSOR,1735779270,39,8.396,162.742,143.257,12.847,165.312,37.861,
SENSOR,1735779300,96,217.932,61.287,152.689,24.97,87.519,22.985,
SENSOR,1735779330,21,167.38,11.31,23.691,15.995,145.187,20.77,
SENSOR,1735779360,54,102.045,253.167,166.8,138.971,141.055,-4.84,
SENSOR,1735779390,100,155.51,32.954,76.598,39.33,81.708,24.727,
SENSOR,1735779420,34,129.205,0.46,75.054,69.787,82.195,1.623,
SENSOR,1735779450,99,7.23,80.924,149.571,74.274,46.271,7.898,
SENSOR,1735779480,122,186.08,191.494,165.501,42.288,96.665,41.937,
SENSOR,1735779510,173,37.4,119.56,82.38,119.265,154.976,39.163,
SENSOR,1735779540,116,100.317,173.304,54.712,102.056,160.869,16.065,
SENSOR,1735779570,82,106.569,25.643,34.747,136.66,88.362,19.541,
SENSOR,1735779600,128,79.479,201.183,73.21,121.563,96.607,20.199,
SENSOR,1735779630,130,35.179,197.431,137.607,2.946,35.669,-1.325,
SENSOR,1735779660,118,39.232,44.325,16.033,110.628,175.733,28.328,
SENSOR,1735779690,115,44.662,42.551,22.731,136.365,111.583,-1.171,
SENSOR,1735779720,86,187.317,25.19,154.57,43.87,165.126,8.32,
SENSOR,1735779750,130,89.03,233.838,75.101,59.625,14.109,8.894,
SENSOR,1735779780,136,209.004,137.864,102.823,56.409,29.989,35.359,
SENSOR,1735779810,86,141.016,247.043,49.528,71.206,157.606,8.305,
SENSOR,1735779840,175,82.854,125.233,91.995,84.922,127.92,31.085,
SENSOR,1735779870,101,15.276,154.712,33.44,117.065,158.963,-1.53,
SENSOR,1735779900,130,27.917,23.8,142.095,30.65,42.59,9.477,
SENSOR,1735779930,0,37.981,140.761,115.778,115.593,88.888,17.817,
SENSOR,1735779960,60,78.811,186.239,21.616,25.934,171.447,13.207,
SENSOR,1735779990,164,65.276,131.484,93.588,65.209,22.165,7.836,
SENSOR,1735780020,163,45.84,142.712,92.05,64.781,42.877,11.335,
SENSOR,1735780050,195,96.937,174.09,191.359,20.982,34.465,35.977,
SENSOR,1735780080,101,215.226,54.262,65.941,41.586,16.304,8.72,
SENSOR,1735780110,123,134.106,198.164,168.476,28.324,13.202,34.145,
SENSOR,1735780140,92,221.678,187.249,0.05,57.953,108.027,1.209,
SENSOR,1735780170,157,4.011,121.751,126.008,143.183,136.228,27.393,
SENSOR,1735780200,73,89.971,101.474,110.777,113.545,2.367,23.009,
SENSOR,1735780230,41,202.161,258.755,130.134,37.754,115.298,24.27,
SENSOR,1735780260,38,19.587,26.53,138.219,126.601,10.619,28.415,
SENSOR,1735780290,30,141.151,21.895,109.935,138.618,105.503,5.487,
SENSOR,1735780320,72,217.455,114.891,100.126,36.729,34.282,15.13,
SENSOR,1735780350,19,140.66,153.293,116.829,11.505,85.429,1.443,
SENSOR,1735780380,174,51.659,120.244,170.866,82.127,125.328,18.224,
SENSOR,1735780410,41,226.387,107.591,2.341,41.217,65.764,16.955,
SENSOR,1735780440,12,149.301,88.362,1.015,111.217,28.538,13.273,
SENSOR,1735780470,104,246.801,240.814,26.294,109.936,5.047,43.583,
SENSOR,1735780500,78,196.3,131.78,98.965,15.541,161.77,10.845,
SENSOR,1735780530,62,159.727,264.575,113.266,90.004,125.421,21.029,
SENSOR,1735780560,190,118.27,54.633,118.723,26.527,77.904,31.231,
SENSOR,1735780590,47,22.414,299.314,77.957,42.886,100.788,2.368,
SENSOR,1735780620,10,116.433,194.572,152.439,69.107,38.661,16.619,
SENSOR,1735780650,93,84.037,264.913,74.741,63.377,50.305,43.125,
SENSOR,1735780680,134,211.26,45.559,35.992,104.754,128.095,2.403,
SENSOR,1735780710,127,12.469,71.463,176.004,4.031,102.082,10.243,
SENSOR,1735780740,60,31.93,94.293,115.59,9.629,160.081,19.902,
SENSOR,1735780770,43,28.675,125.858,182.227,57.953,125.928,20.438,
SENSOR,1735780800,133,58.621,78.042,96.005,35.285,4.013,-3.595,
SENSOR,1735780830,42,110.409,19.116,16.871,69.811,152.837,32.591,
SENSOR,1735780860,150,192.337,142.322,101.657,56.973,41.488,9.672,
SENSOR,1735780890,38,86.365,240.889,103.042,90.897,106.14,-4.433,
SENSOR,1735780920,175,107.533,83.686,116.587,111.739,26.328,-4.001,
SENSOR,1735780950,36,217.593,61.638,12.63,77.816,91.017,9.223,
SENSOR,1735780980,188,44.22,65.411,47.762,69.635,32.888,4.058,
SENSOR,1735781010,102,118.622,181.446,14.45,126.034,125.513,32.919,
SENSOR,1735781040,134,187.413,266.9,181.687,46.224,64.981,30.177,
SENSOR,1735781070,5,185.576,189.021,191.74,2.522,141.211,0.217,
SENSOR,1735781100,148,112.191,33.394,3.196,114.856,92.845,14.806,
SENSOR,1735781130,130,66.899,93.111,168.728,59.338,161.194,-1.262,
SENSOR,1735781160,164,214.079,251.75,97.824,27.839,154.302,15.043,
SENSOR,1735781190,173,96.291,117.794,33.753,128.393,127.293,38.664,
SENSOR,1735781220,49,61.296,274.813,80.134,33.916,161.766,15.172,
SENSOR,1735781250,152,0.415,285.538,20.337,80.69,160.482,31.216,
SENSOR,1735781280,199,165.289,15.087,56.205,19.884,67.655,33.279,
SENSOR,1735781310,7,187.853,273.757,195.067,89.979,115.071,42.005,
SENSOR,1735781340,136,187.83,81.379,14.011,50.821,114.194,35.023,
SENSOR,1735781370,138,105.261,14.059,77.852,141.173,159.358,39.67,
SENSOR,1735781400,89,83.81,193.052,43.763,111.662,80.636,-1.599,
SENSOR,1735781430,103,150.271,160.13,11.406,27.367,27.867,-0.734,
SENSOR,1735781460,33,175.323,212.724,178.432,52.227,159.035,24.816,
SENSOR,1735781490,164,198.308,247.083,125.22,65.749,26.978,3.73,
SENSOR,1735781520,163,248.404,50.445,133.899,18.531,128.424,3.842,
SENSOR,1735781550,174,46.671,19.411,81.778,76.539,36.849,30.948,
SENSOR,1735781580,130,182.944,83.692,54.079,25.956,127.928,7.971,
SENSOR,1735781610,55,15.689,17.238,108.636,142.799,114.611,28.548,
SENSOR,1735781640,52,122.566,178.648,183.14,25.191,56.832,18.28,
SENSOR,1735781670,21,37.872,241.036,115.245,71.5,147.061,14.011,
SENSOR,1735781700,20,232.2,297.755,107.063,44.028,22.062,44.768,
SENSOR,1735781730,67,216.942,148.961,121.508,79.957,116.324,8.91,
SENSOR,1735781760,192,49.356,224.273,185.54,49.387,124.814,4.892,
SENSOR,1735781790,102,125.247,196.095,13.72,32.494,55.867,36.734,
SENSOR,1735781820,86,244.786,216.962,179.782,27.642,12.907,32.578,
SENSOR,1735781850,31,180.875,249.366,121.841,141.406,144.882,4.526,
SENSOR,1735781880,104,106.308,19.707,139.479,66.635,73.927,4.909,
SENSOR,1735781910,26,175.454,241.765,51.357,105.889,155.573,11.319,
SENSOR,1735781940,71,130.994,110.388,126.136,62.553,50.662,13.665,
SENSOR,1735781970,90,112.622,110.093,24.016,82.277,147.799,40.062,
SENSOR,1735782000,189,2.565,148.666,162.154,42.653,118.658,13.021,
SENSOR,1735782030,43,74.121,75.587,93.413,103.705,8.314,35.683,
SENSOR,1735782060,62,232.431,233.128,22.833,2.627,26.176,3.787,
SENSOR,1735782090,85,102.932,78.057,114.902,100.333,42.91,18.621,
SENSOR,1735782120,157,80.02,233.414,50.843,1.539,97.625,33.79,
SENSOR,1735782150,63,56.181,30.524,182.5,127.405,163.657,22.307,
SENSOR,1735782180,90,127.556,75.1,8.004,140.349,126.19,1.942,
SENSOR,1735782210,116,225.232,66.827,66.752,29.665,13.902,5.623,
SENSOR,1735782240,111,246.748,293.646,71.786,130.825,146.956,10.579,
SENSOR,1735782270,113,163.333,274.177,61.463,142.625,102.892,17.385,
SENSOR,1735782300,66,225.663,89.014,46.82,19.123,133.235,26.491,
SENSOR,1735782330,54,173.208,77.28,153.159,18.144,123.904,43.679,
SENSOR,1735782360,124,39.283,299.199,55.57,18.628,109.799,42.76,
SENSOR,1735782390,166,226.96,152.77,64.919,101.596,92.004,27.323,
SENSOR,1735782420,0,174.429,186.651,157.337,109.542,150.018,21.764,
SENSOR,1735782450,94,143.28,191.697,53.41,123.227,118.311,7.925,
SENSOR,1735782480,182,124.356,269.838,66.945,138.4,175.992,0.079,
SENSOR,1735782510,19,15.247,213.561,42.867,10.828,13.412,26.127,
SENSOR,1735782540,152,231.865,69.841,149.116,22.178,151.306,26.311,
SENSOR,1735782570,108,233.719,13.266,49.241,57.421,131.259,42.759,
SENSOR,1735782600,143,29.518,165.05,182.822,126.436,11.664,12.967,
SENSOR,1735782630,122,103.74,114.946,175.511,146.811,60.118,28.203,
SENSOR,1735782660,116,122.185,48.055,109.271,100.091,63.437,36.507,
SENSOR,1735782690,10,148.844,105.58,20.842,145.019,148.434,38.743,
SENSOR,1735782720,121,185.827,58.807,68.017,146.618,126.418,32.485,
SENSOR,1735782750,199,76.298,132.225,197.7,13.097,61.229,19.924,
SENSOR,1735782780,59,114.891,248.074,23.897,148.942,18.634,4.253,
SENSOR,1735782810,64,249.248,40.134,32.1,5.249,104.445,4.127,
SENSOR,1735782840,92,74.504,64.427,82.693,47.714,23.649,19.431,
SENSOR,1735782870,170,60.761,298.242,178.73,43.537,173.061,23.76,
SENSOR,1735782900,108,12.327,196.64,90.618,107.442,38.534,26.081,
SENSOR,1735782930,6,248.693,88.544,6.063,76.576,114.915,4.447,
SENSOR,1735782960,195,94.096,73.49,44.878,105.663,56.633,12.444,
SENSOR,1735782990,88,246.77,26.663,114.369,45.777,19.894,1.73,
SENSOR,1735783020,142,144.996,143.985,67.886,17.463,46.852,27.613,
SENSOR,1735783050,121,156.341,118.274,12.781,43.992,90.686,28.487,
SENSOR,1735783080,64,30.139,281.653,125.501,134.353,93.044,26.939,
SENSOR,1735783110,194,27.371,179.095,195.57,129.58,147.343,40.888,
SENSOR,1735783140,165,29.282,278.851,179.032,59.695,13.007,25.866,
SENSOR,1735783170,48,240.282,67.127,75.71,45.802,34.498,34.71,
SENSOR,1735783200,59,121.982,297.952,3.194,48.205,17.747,4.913,
SENSOR,1735783230,30,129.583,75.488,153.094,9.145,157.556,4.047,
SENSOR,1735783260,172,19.017,166.505,24.237,71.606,43.091,38.446,
SENSOR,1735783290,9,57.129,195.202,32.653,139.108,29.36,44.155,
SENSOR,1735783320,113,11.059,176.732,171.024,59.593,60.346,44.852,
SENSOR,1735783350,24,39.537,61.647,87.377,3.146,108.922,42.541,
SENSOR,1735783380,19,173.555,98.62,178.395,137.763,162.51,1.046,
SENSOR,1735783410,41,162.101,241.501,172.265,99.519,164.748,-0.342,
SENSOR,1735783440,183,205.97,147.905,36.472,21.621,94.22,22.452,
SENSOR,1735783470,80,66.887,89.163,95.832,89.918,34.724,6.414,
SENSOR,1735783500,176,199.672,134.007,95.813,18.264,45.951,35.715,
SENSOR,1735783530,70,157.204,134.676,147.218,11.431,121.195,13.615,
SENSOR,1735783560,195,176.203,252.107,43.212,137.004,94.594,1.51,
SENSOR,1735783590,27,186.882,272.997,153.432,64.041,133.414,9.402,
SENSOR,1735783620,122,196.991,22.632,49.631,76.839,173.208,14.125,
SENSOR,1735783650,199,233.347,55.025,112.298,16.356,18.667,18.286,
SENSOR,1735783680,183,36.884,253.726,183.674,40.692,44.879,7.481,
SENSOR,1735783710,63,244.692,56.251,144.493,59.714,15.398,-1.563,
SENSOR,1735783740,17,97.273,203.515,197.299,70.928,178.599,33.903,
SENSOR,1735783770,24,201.461,287.271,157.949,62.822,87.866,10.803,
SENSOR,1735783800,88,3.848,297.335,189.7,27.127,9.366,15.637,
SENSOR,1735783830,108,198.221,33.593,147.55,5.15,63.46,36.922,
SENSOR,1735783860,120,167.237,128.644,49.649,40.674,58.117,17.505,
SENSOR,1735783890,184,195.539,233.528,181.309,32.873,81.267,38.328,
SENSOR,1735783920,147,231.637,207.852,163.125,107.022,116.103,7.98,
SENSOR,1735783950,195,176.972,63.43,3.957,58.908,114.094,-3.054,
SENSOR,1735783980,197,194.361,213.96,88.006,85.427,97.074,29.186,
SENSOR,1735784010,86,127.884,240.842,123.476,11.747,84.8,31.399,
SENSOR,1735784040,102,205.871,39.904,186.407,18.141,21.626,-2.478,
SENSOR,1735784070,170,10.316,22.339,46.344,5.26,121.936,-4.977,
SENSOR,1735784100,43,39.141,282.212,175.34,70.55,28.272,22.378,
SENSOR,1735784130,139,31.828,128.722,2.75,90.417,62.763,35.553,
SENSOR,1735784160,67,176.204,97.15,145.102,99.836,138.735,32.322,
SENSOR,1735784190,105,83.841,19.564,48.075,43.33,22.911,31.172,
SENSOR,1735784220,6,75.034,80.331,188.621,82.888,39.807,29.858,
SENSOR,1735784250,87,60.214,126.629,142.285,47.999,115.415,27.701,
SENSOR,1735784280,185,191.7,177.251,96.482,45.011,113.572,27.586,
SENSOR,1735784310,121,3.642,115.131,101.389,6.234,144.106,41.48,
SENSOR,1735784340,177,142.822,7.406,4.167,79.805,138.36,10.711,
SENSOR,1735784370,181,100.41,32.296,28.543,1.792,76.593,12.978,
SENSOR,1735784400,78,218.538,212.833,41.873,135.806,142.492,2.259,
SENSOR,1735784430,26,115.54,174.642,170.32,78.196,133.386,22.564,
SENSOR,1735784460,131,91.05,123.245,160.401,9.749,75.301,33.421,
SENSOR,1735784490,62,115.311,245.165,29.623,70.578,4.924,36.935,
SENSOR,1735784520,176,206.763,62.93,141.379,68.569,39.266,17.537,
SENSOR,1735784550,42,195.82,18.63,181.108,122.351,123.488,9.078,
SENSOR,1735784580,82,14.421,22.905,88.934,141.67,121.096,22.454,
SENSOR,1735784610,74,105.48,279.858,196.9,79.372,104.256,-3.213,
SENSOR,1735784640,75,188.527,13.171,180.389,101.63,88.543,33.407,
SENSOR,1735784670,39,125.137,197.65,98.232,16.148,144.346,27.09,
SENSOR,1735784700,152,249.634,0.075,49.479,140.963,167.913,42.031,
SENSOR,1735784730,172,107.1,146.561,188.609,66.139,107.555,-4.775,
SENSOR,1735784760,178,148.684,12.218,106.582,148.381,35.306,16.43,
SENSOR,1735784790,51,145.267,297.654,156.464,9.575,63.406,10.807,
SENSOR,1735784820,169,209.545,171.037,198.373,101.161,88.314,20.456,
SENSOR,1735784850,156,181.287,187.212,199.089,123.528,63.785,43.961,
SENSOR,1735784880,121,78.119,18.417,159.108,129.645,71.916,-2.281,
SENSOR,1735784910,86,98.595,221.521,97.41,75.0,63.118,10.115,
SENSOR,1735784940,42,56.757,271.375,45.395,28.005,24.348,5.557,
SENSOR,1735784970,22,248.696,131.642,140.496,12.571,62.211,30.354,
SENSOR,1735785000,93,189.921,136.586,62.449,118.874,133.009,0.849,
SENSOR,1735785030,155,182.1,193.002,70.8,30.02,53.957,-0.566,
SENSOR,1735785060,31,98.515,226.099,129.699,10.521,24.28,24.733,
SENSOR,1735785090,105,93.952,204.759,186.964,18.954,169.849,7.927,
SENSOR,1735785120,115,228.689,271.349,74.42,106.854,170.515,35.615,
SENSOR,1735785150,182,27.487,123.399,53.521,7.519,66.445,40.249,
SENSOR,1735785180,59,222.604,289.849,68.361,138.381,123.446,-2.948,
SENSOR,1735785210,57,67.448,282.839,123.502,21.798,140.915,35.489,
SENSOR,1735785240,41,56.296,236.869,133.172,117.78,64.444,1.461,
SENSOR,1735785270,155,109.105,50.962,122.274,94.522,131.348,35.561,
SENSOR,1735785300,17,159.638,251.893,119.008,71.097,94.063,35.464,
SENSOR,1735785330,194,69.965,268.438,36.636,9.944,176.259,33.045,
SENSOR,1735785360,87,119.13,264.546,80.391,85.467,139.037,34.464,
SENSOR,1735785390,64,42.853,265.302,160.671,142.215,91.515,18.508,
SENSOR,1735785420,165,191.538,44.011,183.558,85.636,165.857,10.859,
SENSOR,1735785450,146,234.025,19.899,105.488,84.081,131.042,10.07,
SENSOR,1735785480,63,61.072,84.003,37.508,103.995,64.218,43.661,
SENSOR,1735785510,40,128.429,201.634,152.925,129.338,107.821,24.735,
SENSOR,1735785540,130,210.735,285.24,182.032,139.594,149.447,1.881,
SENSOR,1735785570,133,59.587,265.948,182.566,39.532,52.562,27.924,
SENSOR,1735785600,84,135.88,280.564,80.985,1.584,118.633,17.097,
SENSOR,1735785630,173,199.788,9.928,140.557,132.212,101.583,32.923,
SENSOR,1735785660,193,35.366,158.662,66.097,119.79,18.959,7.34,
SENSOR,1735785690,150,22.848,253.87,24.951,68.531,57.447,16.231,
SENSOR,1735785720,58,74.372,61.819,169.795,107.732,32.234,5.957,
SENSOR,1735785750,111,135.927,209.627,13.312,111.733,63.66,23.063,
SENSOR,1735785780,11,54.372,52.398,22.532,43.003,26.71,11.318,
SENSOR,1735785810,54,164.976,200.083,146.201,118.718,88.194,30.923,
SENSOR,1735785840,41,154.603,231.81,67.625,138.327,172.33,22.245,
SENSOR,1735785870,54,52.555,249.45,89.776,86.932,92.138,19.892,
SENSOR,1735785900,40,245.524,167.918,3.897,88.557,91.919,33.367,
SENSOR,1735785930,153,235.22,64.404,14.725,14.221,130.875,19.257,
SENSOR,1735785960,8,100.32,154.01,153.714,64.157,76.482,13.174,
SENSOR,1735785990,7,97.797,167.322,130.742,108.328,127.488,10.886,
SENSOR,1735786020,84,118.877,197.268,192.988,115.407,148.973,19.863,
SENSOR,1735786050,137,212.2,226.6,25.607,147.055,11.286,21.517,
