command,u,v,loss,line_capacity,timestamp,battery_id,charge_change,battery_capacity,price,extra
EDGE,276,456,0.03133,435,,,,,,
EDGE,677,684,0.00625,275,,,,,,
EDGE,44,169,0.00553,182,,,,,,
EDGE,296,693,0.04447,458,,,,,,
EDGE,601,297,0.00233,197,,,,,,
EDGE,184,671,0.02455,156,,,,,,
EDGE,683,218,0.04953,86,,,,,,
EDGE,481,20,0.04974,279,,,,,,
EDGE,132,693,0.02037,352,,,,,,
EDGE,2,262,0.02863,239,,,,,,
EDGE,176,305,0.0052,428,,,,,,
EDGE,900,876,0.00563,425,,,,,,
EDGE,115,263,0.01436,364,,,,,,
EDGE,62,153,0.02425,429,,,,,,
EDGE,665,389,0.01893,227,,,,,,
EDGE,39,44,0.02764,412,,,,,,
EDGE,995,494,0.02776,284,,,,,,
EDGE,581,903,0.03998,203,,,,,,
EDGE,133,734,0.03084,145,,,,,,
EDGE,579,133,0.02838,313,,,,,,
EDGE,59,265,0.046,367,,,,,,
EDGE,81,458,0.00779,92,,,,,,
EDGE,194,425,0.00259,400,,,,,,
EDGE,86,634,0.04183,226,,,,,,
EDGE,298,473,0.03896,267,,,,,,
EDGE,673,71,0.03633,201,,,,,,
EDGE,804,37,0.04189,105,,,,,,
EDGE,59,8,0.02049,389,,,,,,
EDGE,899,105,0.03877,292,,,,,,
EDGE,149,667,0.02803,386,,,,,,
EDGE,618,692,0.04186,188,,,,,,
EDGE,904,393,0.032,290,,,,,,
EDGE,69,315,0.03798,222,,,,,,
EDGE,306,499,0.01529,466,,,,,,
EDGE,8,582,0.0372,495,,,,,,
EDGE,483,52,0.04832,131,,,,,,
EDGE,942,643,0.00542,442,,,,,,
EDGE,995,99,0.04946,486,,,,,,
EDGE,438,651,0.04378,406,,,,,,
EDGE,898,907,0.01588,442,,,,,,
EDGE,583,755,0.01793,195,,,,,,
EDGE,242,773,0.0353,213,,,,,,
EDGE,160,176,0.01013,218,,,,,,
EDGE,800,242,0.02573,192,,,,,,
EDGE,657,538,0.02978,453,,,,,,
EDGE,943,579,0.00679,446,,,,,,
EDGE,313,117,0.0405,83,,,,,,
EDGE,687,924,0.0071,185,,,,,,
EDGE,889,389,0.01826,224,,,,,,
EDGE,478,633,0.02448,448,,,,,,
EDGE,835,394,0.04636,67,,,,,,
EDGE,57,647,0.00487,250,,,,,,
EDGE,999,882,0.04894,403,,,,,,
EDGE,894,40,0.03269,299,,,,,,
EDGE,885,946,0.04624,305,,,,,,
EDGE,349,969,0.0205,105,,,,,,
EDGE,755,8,0.01049,474,,,,,,
EDGE,214,157,0.01002,165,,,,,,
EDGE,154,972,0.04878,170,,,,,,
EDGE,334,446,0.04156,111,,,,,,
EDGE,89,451,0.04823,91,,,,,,
EDGE,858,721,0.02131,390,,,,,,
EDGE,35,878,0.03352,176,,,,,,
EDGE,28,629,0.03147,245,,,,,,
EDGE,266,147,0.04357,105,,,,,,
EDGE,130,31,0.01387,190,,,,,,
EDGE,603,654,0.02725,242,,,,,,
EDGE,567,474,0.04413,243,,,,,,
EDGE,126,781,0.01987,439,,,,,,
EDGE,11,403,0.04546,398,,,,,,
EDGE,946,103,0.00155,96,,,,,,
EDGE,466,413,0.00295,329,,,,,,
EDGE,461,912,0.01434,144,,,,,,
EDGE,856,577,0.00728,224,,,,,,
EDGE,91,326,0.04022,224,,,,,,
EDGE,670,930,0.02837,377,,,,,,
EDGE,15,701,0.00181,327,,,,,,
EDGE,120,810,0.03394,478,,,,,,
EDGE,877,99,0.04807,317,,,,,,
EDGE,263,23,0.01137,159,,,,,,
EDGE,178,640,0.04465,300,,,,,,
EDGE,408,768,0.04057,195,,,,,,
EDGE,702,198,0.01197,286,,,,,,
EDGE,816,754,0.00294,203,,,,,,
EDGE,107,930,0.04176,484,,,,,,
EDGE,523,451,0.01606,324,,,,,,
EDGE,768,1,0.03195,388,,,,,,
EDGE,904,862,0.00562,164,,,,,,
EDGE,683,35,0.02017,365,,,,,,
EDGE,152,324,0.029,491,,,,,,
EDGE,833,706,0.0244,313,,,,,,
EDGE,975,301,0.01207,422,,,,,,
EDGE,539,734,0.04677,221,,,,,,
EDGE,692,10,0.03805,496,,,,,,
EDGE,361,495,0.01863,381,,,,,,
EDGE,580,639,0.0169,68,,,,,,
EDGE,419,20,0.01982,137,,,,,,
EDGE,33,193,0.03295,477,,,,,,
EDGE,503,817,0.0266,143,,,,,,
EDGE,90,779,0.03567,248,,,,,,
EDGE,673,412,0.0296,219,,,,,,
EDGE,249,543,0.00166,116,,,,,,
EDGE,724,167,0.04637,224,,,,,,
EDGE,436,594,0.03843,173,,,,,,
EDGE,500,642,0.02117,92,,,,,,
EDGE,200,598,0.01781,423,,,,,,
EDGE,623,133,0.04572,100,,,,,,
EDGE,553,747,0.02579,359,,,,,,
EDGE,969,215,0.04647,461,,,,,,
EDGE,68,155,0.01499,376,,,,,,
EDGE,959,916,0.02935,202,,,,,,
EDGE,919,732,0.00737,64,,,,,,
EDGE,406,909,0.01806,297,,,,,,
EDGE,121,970,0.01279,497,,,,,,
EDGE,935,507,0.00846,74,,,,,,
EDGE,901,592,0.03403,167,,,,,,
EDGE,834,267,0.03407,340,,,,,,
EDGE,316,145,0.03451,478,,,,,,
EDGE,566,974,0.03996,481,,,,,,
EDGE,493,96,0.01871,443,,,,,,
EDGE,734,418,0.04338,192,,,,,,
EDGE,648,621,0.03068,449,,,,,,
EDGE,550,700,0.01715,406,,,,,,
EDGE,380,244,0.01228,159,,,,,,
EDGE,975,201,0.01977,265,,,,,,
EDGE,279,340,0.02258,362,,,,,,
EDGE,771,576,0.01875,127,,,,,,
EDGE,583,149,0.01909,343,,,,,,
EDGE,723,271,0.02484,283,,,,,,
EDGE,72,241,0.00884,123,,,,,,
EDGE,449,998,0.04556,256,,,,,,
EDGE,410,125,0.04258,211,,,,,,
EDGE,768,977,0.00557,305,,,,,,
EDGE,600,755,0.04649,286,,,,,,
EDGE,148,607,0.02347,366,,,,,,
EDGE,399,833,0.03056,378,,,,,,
EDGE,73,733,0.03003,264,,,,,,
EDGE,143,410,0.0478,490,,,,,,
EDGE,558,983,0.02255,331,,,,,,
EDGE,752,69,0.02854,107,,,,,,
EDGE,529,90,0.02412,381,,,,,,
EDGE,394,832,0.04609,143,,,,,,
EDGE,131,626,0.0323,271,,,,,,
EDGE,780,566,0.04633,321,,,,,,
EDGE,724,57,0.01517,343,,,,,,
EDGE,635,133,0.04182,373,,,,,,
EDGE,100,238,0.01023,108,,,,,,
EDGE,179,889,0.04384,139,,,,,,
EDGE,774,889,0.02369,456,,,,,,
EDGE,107,260,0.00538,152,,,,,,
EDGE,19,559,0.03787,101,,,,,,
EDGE,555,664,0.03638,214,,,,,,
EDGE,482,554,0.02392,269,,,,,,
EDGE,685,720,0.01808,255,,,,,,
EDGE,146,320,0.00459,127,,,,,,
EDGE,316,434,0.04745,415,,,,,,
EDGE,23,622,0.00713,487,,,,,,
EDGE,358,243,0.00883,299,,,,,,
EDGE,281,204,0.00923,307,,,,,,
EDGE,501,68,0.01769,224,,,,,,
EDGE,464,396,0.02705,124,,,,,,
EDGE,962,439,0.01468,457,,,,,,
EDGE,387,317,0.0234,109,,,,,,
EDGE,450,823,0.03159,223,,,,,,
EDGE,458,208,0.00662,436,,,,,,
EDGE,875,646,0.02948,338,,,,,,
EDGE,276,112,0.02194,191,,,,,,
EDGE,278,67,0.00279,88,,,,,,
EDGE,416,903,0.01157,242,,,,,,
EDGE,531,666,0.04541,355,,,,,,
EDGE,346,339,0.00753,365,,,,,,
EDGE,857,250,0.03529,348,,,,,,
EDGE,685,442,0.00354,453,,,,,,
EDGE,283,268,0.02947,262,,,,,,
EDGE,147,532,0.00384,494,,,,,,
EDGE,205,464,0.01466,293,,,,,,
EDGE,338,723,0.03022,165,,,,,,
EDGE,108,200,0.02739,59,,,,,,
EDGE,0,210,0.04361,424,,,,,,
EDGE,4,65,0.0026,65,,,,,,
EDGE,706,561,0.01789,398,,,,,,
EDGE,662,753,0.00341,128,,,,,,
EDGE,144,937,0.04741,217,,,,,,
EDGE,978,480,0.03526,125,,,,,,
EDGE,913,456,0.03613,124,,,,,,
EDGE,188,194,0.0153,467,,,,,,
EDGE,268,677,0.0396,352,,,,,,
EDGE,919,932,0.00287,394,,,,,,
EDGE,565,192,0.03926,319,,,,,,
EDGE,980,952,0.00578,304,,,,,,
EDGE,317,925,0.00248,311,,,,,,
EDGE,555,290,0.03111,151,,,,,,
EDGE,51,132,0.01619,166,,,,,,
EDGE,479,990,0.04219,172,,,,,,
EDGE,486,32,0.00299,411,,,,,,
EDGE,790,512,0.03647,494,,,,,,
EDGE,364,939,0.03304,292,,,,,,
EDGE,26,47,0.01552,253,,,,,,
EDGE,204,596,0.00591,110,,,,,,
EDGE,112,432,0.0347,298,,,,,,
EDGE,667,881,0.02,366,,,,,,
EDGE,150,456,0.01188,431,,,,,,
EDGE,603,882,0.0201,151,,,,,,
EDGE,644,540,0.02118,155,,,,,,
EDGE,489,339,0.01342,207,,,,,,
EDGE,47,94,0.02753,450,,,,,,
EDGE,45,423,0.00764,208,,,,,,
EDGE,924,154,0.00292,111,,,,,,
EDGE,50,313,0.02389,59,,,,,,
EDGE,637,451,0.0321,90,,,,,,
EDGE,256,639,0.02568,415,,,,,,
EDGE,571,118,0.01547,312,,,,,,
EDGE,930,529,0.04356,183,,,,,,
EDGE,241,873,0.01758,242,,,,,,
EDGE,798,595,0.0039,131,,,,,,
EDGE,149,23,0.03328,450,,,,,,
EDGE,983,24,0.04063,220,,,,,,
EDGE,499,162,0.0216,320,,,,,,
EDGE,299,643,0.04854,402,,,,,,
EDGE,366,951,0.02124,174,,,,,,
EDGE,553,526,0.02817,346,,,,,,
EDGE,304,614,0.0226,257,,,,,,
EDGE,553,474,0.0431,318,,,,,,
EDGE,256,85,0.03935,65,,,,,,
EDGE,785,754,0.00767,198,,,,,,
EDGE,216,143,0.01847,200,,,,,,
EDGE,700,154,0.03818,486,,,,,,
EDGE,123,195,0.01518,288,,,,,,
EDGE,600,96,0.0439,386,,,,,,
EDGE,179,206,0.00695,389,,,,,,
EDGE,765,464,0.04856,363,,,,,,
EDGE,574,362,0.02343,243,,,,,,
EDGE,64,110,0.04319,304,,,,,,
EDGE,43,392,0.01494,163,,,,,,
EDGE,17,148,0.01338,359,,,,,,
EDGE,825,844,0.0424,461,,,,,,
EDGE,240,886,0.01387,373,,,,,,
EDGE,294,411,0.04942,148,,,,,,
EDGE,29,729,0.02833,287,,,,,,
EDGE,905,614,0.04805,433,,,,,,
EDGE,746,792,0.04744,283,,,,,,
EDGE,119,907,0.0427,439,,,,,,
EDGE,740,62,0.02744,193,,,,,,
EDGE,768,360,0.00609,466,,,,,,
EDGE,233,299,0.04293,368,,,,,,
EDGE,342,644,0.01726,172,,,,,,
EDGE,172,647,0.00316,217,,,,,,
EDGE,431,671,0.0156,107,,,,,,
EDGE,3,729,0.00369,250,,,,,,
EDGE,231,65,0.0011,499,,,,,,
EDGE,765,852,0.04035,398,,,,,,
EDGE,975,913,0.04909,88,,,,,,
EDGE,714,272,0.01265,89,,,,,,
EDGE,71,65,0.0465,479,,,,,,
EDGE,720,263,0.02819,344,,,,,,
EDGE,10,109,0.03663,128,,,,,,
EDGE,474,719,0.00791,89,,,,,,
EDGE,197,831,0.00864,348,,,,,,
EDGE,603,977,0.00457,61,,,,,,
EDGE,342,983,0.03771,437,,,,,,
EDGE,374,216,0.01175,206,,,,,,
EDGE,665,410,0.01151,313,,,,,,
EDGE,738,338,0.01262,146,,,,,,
EDGE,569,388,0.01991,259,,,,,,
EDGE,921,100,0.04893,376,,,,,,
EDGE,289,695,0.01946,108,,,,,,
EDGE,108,633,0.03517,480,,,,,,
EDGE,369,350,0.00332,97,,,,,,
EDGE,374,914,0.02232,449,,,,,,
EDGE,919,539,0.00305,279,,,,,,
EDGE,347,61,0.0157,327,,,,,,
EDGE,76,418,0.02054,321,,,,,,
EDGE,483,23,0.04597,234,,,,,,
EDGE,23,383,0.03018,498,,,,,,
EDGE,519,577,0.04919,445,,,,,,
EDGE,299,476,0.00423,354,,,,,,
EDGE,646,135,0.03403,237,,,,,,
EDGE,899,832,0.03149,223,,,,,,
EDGE,79,958,0.0018,182,,,,,,
EDGE,543,100,0.0455,340,,,,,,
EDGE,559,281,0.02199,442,,,,,,
EDGE,785,576,0.04798,142,,,,,,
EDGE,36,364,0.01146,168,,,,,,
EDGE,751,877,0.0472,118,,,,,,
EDGE,824,728,0.01009,160,,,,,,
EDGE,38,323,0.01977,108,,,,,,
EDGE,708,584,0.01185,139,,,,,,
EDGE,73,286,0.03384,452,,,,,,
EDGE,850,894,0.00353,146,,,,,,
EDGE,612,354,0.00256,352,,,,,,
EDGE,444,154,0.04416,422,,,,,,
EDGE,899,11,0.04222,427,,,,,,
EDGE,354,503,0.00429,321,,,,,,
EDGE,874,404,0.04015,184,,,,,,
EDGE,68,387,0.02114,407,,,,,,
EDGE,702,933,0.02048,153,,,,,,
EDGE,404,231,0.01582,271,,,,,,
EDGE,676,258,0.01418,239,,,,,,
EDGE,619,400,0.04269,462,,,,,,
EDGE,378,786,0.03426,342,,,,,,
EDGE,333,988,0.00478,226,,,,,,
EDGE,2,267,0.01522,181,,,,,,
EDGE,683,637,0.02942,174,,,,,,
EDGE,190,542,0.03381,281,,,,,,
EDGE,594,978,0.03852,187,,,,,,
EDGE,931,557,0.04729,416,,,,,,
EDGE,493,222,0.03827,322,,,,,,
EDGE,298,939,0.04609,363,,,,,,
EDGE,362,77,0.00321,150,,,,,,
EDGE,210,594,0.01198,313,,,,,,
EDGE,935,545,0.01229,236,,,,,,
EDGE,843,841,0.00338,154,,,,,,
EDGE,879,692,0.03492,494,,,,,,
EDGE,353,134,0.01415,67,,,,,,
EDGE,223,933,0.01601,149,,,,,,
EDGE,760,992,0.01994,215,,,,,,
EDGE,681,653,0.01335,269,,,,,,
EDGE,463,517,0.03021,450,,,,,,
EDGE,804,82,0.03965,96,,,,,,
EDGE,984,725,0.02399,294,,,,,,
EDGE,650,378,0.02279,104,,,,,,
EDGE,836,232,0.02019,282,,,,,,
EDGE,867,264,0.03661,98,,,,,,
EDGE,559,541,0.0311,396,,,,,,
EDGE,295,428,0.00592,179,,,,,,
EDGE,747,61,0.01031,406,,,,,,
EDGE,803,25,0.01307,284,,,,,,
EDGE,273,438,0.03184,287,,,,,,
EDGE,381,41,0.00488,87,,,,,,
EDGE,104,224,0.02424,410,,,,,,
EDGE,703,135,0.0023,424,,,,,,
EDGE,541,990,0.03861,293,,,,,,
EDGE,18,858,0.04366,153,,,,,,
EDGE,30,297,0.04067,77,,,,,,
EDGE,709,474,0.0307,443,,,,,,
EDGE,547,267,0.03937,467,,,,,,
EDGE,157,710,0.01985,277,,,,,,
EDGE,953,810,0.01613,403,,,,,,
EDGE,719,467,0.0133,483,,,,,,
EDGE,643,912,0.0206,243,,,,,,
EDGE,509,406,0.03737,468,,,,,,
EDGE,662,695,0.01598,226,,,,,,
EDGE,770,881,0.01767,64,,,,,,
EDGE,156,856,0.0486,424,,,,,,
EDGE,993,737,0.04652,443,,,,,,
EDGE,700,710,0.04329,155,,,,,,
EDGE,175,196,0.01732,110,,,,,,
EDGE,156,305,0.02105,371,,,,,,
EDGE,189,471,0.00636,101,,,,,,
EDGE,599,786,0.0058,266,,,,,,
EDGE,397,53,0.02491,489,,,,,,
EDGE,253,389,0.03887,196,,,,,,
EDGE,667,154,0.02039,61,,,,,,
EDGE,948,677,0.04205,498,,,,,,
EDGE,747,793,0.04191,366,,,,,,
EDGE,505,756,0.04269,392,,,,,,
EDGE,149,684,0.04242,61,,,,,,
EDGE,152,263,0.01476,223,,,,,,
EDGE,552,781,0.04776,89,,,,,,
EDGE,379,372,0.02914,319,,,,,,
EDGE,493,179,0.03071,208,,,,,,
EDGE,334,933,0.01265,64,,,,,,
EDGE,254,834,0.04854,448,,,,,,
EDGE,583,380,0.00838,221,,,,,,
EDGE,825,394,0.00249,499,,,,,,
EDGE,951,505,0.02408,230,,,,,,
EDGE,194,599,0.01146,254,,,,,,
EDGE,806,983,0.01825,140,,,,,,
EDGE,684,80,0.0417,200,,,,,,
EDGE,634,804,0.04296,208,,,,,,
EDGE,579,190,0.0435,51,,,,,,
EDGE,143,35,0.03685,198,,,,,,
EDGE,481,169,0.02886,347,,,,,,
EDGE,422,793,0.02477,462,,,,,,
EDGE,463,550,0.04806,231,,,,,,
EDGE,100,280,0.00708,306,,,,,,
EDGE,697,797,0.00279,385,,,,,,
EDGE,153,61,0.00683,334,,,,,,
EDGE,686,413,0.03151,237,,,,,,
EDGE,606,414,0.0316,87,,,,,,
EDGE,580,540,0.03061,365,,,,,,
EDGE,684,657,0.03753,339,,,,,,
EDGE,889,693,0.03316,346,,,,,,
EDGE,5,140,0.02784,277,,,,,,
EDGE,271,820,0.01777,297,,,,,,
EDGE,620,770,0.02628,457,,,,,,
EDGE,8,439,0.00623,56,,,,,,
EDGE,631,724,0.01261,496,,,,,,
EDGE,473,9,0.04544,351,,,,,,
EDGE,291,71,0.00577,392,,,,,,
EDGE,655,365,0.04628,230,,,,,,
EDGE,20,549,0.02239,424,,,,,,
EDGE,112,58,0.0279,70,,,,,,
EDGE,734,604,0.0318,265,,,,,,
EDGE,679,578,0.00705,158,,,,,,
EDGE,651,171,0.04753,458,,,,,,
EDGE,435,784,0.01495,383,,,,,,
EDGE,564,936,0.02361,221,,,,,,
EDGE,73,706,0.00554,346,,,,,,
EDGE,838,334,0.01798,183,,,,,,
EDGE,574,852,0.04018,117,,,,,,
EDGE,238,660,0.01542,126,,,,,,
EDGE,807,450,0.02307,330,,,,,,
EDGE,338,178,0.00119,221,,,,,,
EDGE,833,330,0.02219,258,,,,,,
EDGE,666,436,0.01861,452,,,,,,
EDGE,696,256,0.00403,416,,,,,,
EDGE,838,13,0.03551,488,,,,,,
EDGE,354,1,0.03027,348,,,,,,
EDGE,677,782,0.02054,429,,,,,,
EDGE,780,69,0.01893,225,,,,,,
EDGE,589,993,0.00858,248,,,,,,
EDGE,658,886,0.044,209,,,,,,
EDGE,796,343,0.04222,200,,,,,,
EDGE,347,169,0.00832,490,,,,,,
EDGE,25,658,0.03152,112,,,,,,
EDGE,867,129,0.0103,138,,,,,,
EDGE,138,806,0.01382,394,,,,,,
EDGE,204,488,0.03805,313,,,,,,
EDGE,671,132,0.0039,373,,,,,,
EDGE,644,252,0.01212,115,,,,,,
EDGE,815,572,0.04353,130,,,,,,
EDGE,988,611,0.03812,463,,,,,,
EDGE,334,229,0.02997,276,,,,,,
EDGE,164,211,0.0495,190,,,,,,
EDGE,788,510,0.03521,83,,,,,,
EDGE,654,963,0.02762,433,,,,,,
EDGE,570,352,0.03685,51,,,,,,
EDGE,32,481,0.04942,269,,,,,,
EDGE,512,281,0.01927,460,,,,,,
EDGE,488,0,0.01208,60,,,,,,
EDGE,117,157,0.01083,300,,,,,,
EDGE,312,507,0.03867,61,,,,,,
EDGE,206,864,0.04759,176,,,,,,
EDGE,784,641,0.02741,264,,,,,,
EDGE,793,823,0.00241,472,,,,,,
EDGE,723,977,0.02657,227,,,,,,
EDGE,914,294,0.00353,220,,,,,,
EDGE,418,844,0.02737,336,,,,,,
EDGE,295,446,0.03734,139,,,,,,
EDGE,724,362,0.02403,241,,,,,,
EDGE,70,387,0.03701,272,,,,,,
EDGE,488,606,0.02535,129,,,,,,
EDGE,409,815,0.0394,218,,,,,,
EDGE,954,587,0.01663,400,,,,,,
EDGE,267,731,0.04174,205,,,,,,
EDGE,116,245,0.04948,230,,,,,,
EDGE,382,844,0.0062,401,,,,,,
EDGE,330,998,0.01919,428,,,,,,
EDGE,814,500,0.01365,288,,,,,,
EDGE,978,568,0.00734,342,,,,,,
EDGE,897,766,0.0464,267,,,,,,
EDGE,353,853,0.04719,108,,,,,,
EDGE,346,889,0.01454,384,,,,,,
EDGE,591,950,0.03624,209,,,,,,
EDGE,101,23,0.04763,182,,,,,,
EDGE,955,43,0.02378,311,,,,,,
EDGE,434,974,0.00832,418,,,,,,
EDGE,522,19,0.00844,155,,,,,,
EDGE,953,775,0.03816,414,,,,,,
EDGE,811,476,0.01418,130,,,,,,
EDGE,328,424,0.0318,424,,,,,,
EDGE,752,271,0.02688,304,,,,,,
EDGE,12,843,0.04875,121,,,,,,
EDGE,40,615,0.04318,209,,,,,,
EDGE,970,354,0.01039,153,,,,,,
EDGE,797,81,0.02154,195,,,,,,
EDGE,869,169,0.02077,212,,,,,,
EDGE,946,569,0.00886,195,,,,,,
EDGE,193,644,0.03683,104,,,,,,
EDGE,735,972,0.02753,274,,,,,,
EDGE,577,316,0.03725,422,,,,,,
EDGE,171,415,0.04636,171,,,,,,
EDGE,375,48,0.03468,156,,,,,,
EDGE,715,652,0.02031,398,,,,,,
EDGE,419,381,0.01361,152,,,,,,
EDGE,149,604,0.04644,358,,,,,,
EDGE,550,346,0.04487,485,,,,,,
EDGE,150,428,0.01847,422,,,,,,
EDGE,424,903,0.02532,454,,,,,,
EDGE,329,399,0.0063,261,,,,,,
EDGE,397,522,0.04921,288,,,,,,
EDGE,616,182,0.01177,277,,,,,,
EDGE,996,648,0.00691,185,,,,,,
EDGE,247,944,0.00133,453,,,,,,
EDGE,527,468,0.01358,54,,,,,,
EDGE,395,22,0.00856,52,,,,,,
EDGE,567,340,0.03823,84,,,,,,
EDGE,253,888,0.00247,102,,,,,,
EDGE,111,20,0.00365,474,,,,,,
EDGE,787,406,0.01177,187,,,,,,
EDGE,790,516,0.00167,230,,,,,,
EDGE,239,615,0.04321,283,,,,,,
EDGE,210,629,0.03996,189,,,,,,
EDGE,431,605,0.04951,132,,,,,,
EDGE,6,41,0.04756,228,,,,,,
EDGE,344,473,0.01685,173,,,,,,
EDGE,47,511,0.03316,414,,,,,,
EDGE,282,888,0.02259,384,,,,,,
EDGE,45,570,0.02951,345,,,,,,
EDGE,721,241,0.02389,297,,,,,,
EDGE,675,255,0.02306,491,,,,,,
EDGE,410,346,0.04907,390,,,,,,
EDGE,105,288,0.00821,271,,,,,,
EDGE,333,42,0.03745,325,,,,,,
EDGE,394,130,0.0257,374,,,,,,
EDGE,236,668,0.00947,106,,,,,,
EDGE,128,311,0.00809,330,,,,,,
EDGE,15,32,0.00646,103,,,,,,
EDGE,456,429,0.03425,211,,,,,,
EDGE,801,829,0.02376,386,,,,,,
EDGE,680,104,0.00404,85,,,,,,
EDGE,117,451,0.03188,100,,,,,,
EDGE,360,173,0.01296,264,,,,,,
EDGE,991,275,0.00458,315,,,,,,
EDGE,393,399,0.00387,191,,,,,,
EDGE,185,804,0.03337,316,,,,,,
EDGE,660,2,0.02051,410,,,,,,
EDGE,354,906,0.01658,98,,,,,,
EDGE,959,986,0.00455,177,,,,,,
EDGE,380,878,0.04808,245,,,,,,
EDGE,639,896,0.0104,419,,,,,,
EDGE,205,270,0.03966,110,,,,,,
EDGE,792,760,0.00487,411,,,,,,
EDGE,966,457,0.01874,304,,,,,,
EDGE,605,199,0.00481,280,,,,,,
EDGE,880,401,0.04335,181,,,,,,
EDGE,541,889,0.00595,173,,,,,,
EDGE,829,918,0.04219,344,,,,,,
EDGE,293,818,0.01209,480,,,,,,
EDGE,107,63,0.03909,247,,,,,,
EDGE,787,52,0.0436,396,,,,,,
EDGE,369,839,0.00416,443,,,,,,
EDGE,929,37,0.02666,363,,,,,,
EDGE,995,821,0.00792,458,,,,,,
EDGE,836,998,0.04939,379,,,,,,
EDGE,852,259,0.04572,363,,,,,,
EDGE,585,45,0.04591,196,,,,,,
EDGE,433,101,0.02983,445,,,,,,
EDGE,988,588,0.03069,365,,,,,,
EDGE,894,115,0.0305,211,,,,,,
EDGE,159,189,0.02189,103,,,,,,
EDGE,128,67,0.03215,132,,,,,,
EDGE,631,684,0.03394,160,,,,,,
EDGE,872,847,0.02187,450,,,,,,
EDGE,231,622,0.04261,352,,,,,,
EDGE,565,137,0.04052,302,,,,,,
EDGE,83,595,0.00333,402,,,,,,
EDGE,425,379,0.03109,374,,,,,,
EDGE,31,744,0.03615,271,,,,,,
EDGE,670,229,0.01651,56,,,,,,
EDGE,651,960,0.04371,349,,,,,,
EDGE,78,38,0.02144,384,,,,,,
EDGE,769,681,0.03012,136,,,,,,
EDGE,509,901,0.01452,430,,,,,,
EDGE,79,769,0.00491,165,,,,,,
EDGE,146,124,0.01196,120,,,,,,
EDGE,182,449,0.02416,330,,,,,,
EDGE,55,9,0.01168,120,,,,,,
EDGE,881,654,0.03534,424,,,,,,
EDGE,968,76,0.04869,328,,,,,,
EDGE,8,269,0.02729,351,,,,,,
EDGE,77,344,0.00821,465,,,,,,
EDGE,589,522,0.01799,285,,,,,,
EDGE,609,881,0.02177,121,,,,,,
EDGE,217,247,0.04037,113,,,,,,
EDGE,99,10,0.03489,98,,,,,,
EDGE,741,146,0.02869,184,,,,,,
EDGE,473,930,0.00104,311,,,,,,
EDGE,75,340,0.0359,109,,,,,,
EDGE,750,39,0.04368,226,,,,,,
EDGE,473,421,0.03396,124,,,,,,
EDGE,179,166,0.03054,418,,,,,,
EDGE,978,277,0.02669,229,,,,,,
EDGE,5,827,0.01343,379,,,,,,
EDGE,699,282,0.03713,191,,,,,,
EDGE,402,293,0.04909,236,,,,,,
EDGE,570,952,0.00515,51,,,,,,
EDGE,950,942,0.00897,191,,,,,,
EDGE,669,384,0.0317,311,,,,,,
EDGE,212,862,0.02776,422,,,,,,
EDGE,213,999,0.00259,129,,,,,,
EDGE,40,173,0.04425,264,,,,,,
EDGE,613,350,0.03835,336,,,,,,
EDGE,342,829,0.0085,257,,,,,,
EDGE,655,697,0.02011,95,,,,,,
EDGE,919,337,0.01654,392,,,,,,
EDGE,915,173,0.00831,428,,,,,,
EDGE,32,112,0.04604,436,,,,,,
EDGE,734,481,0.03601,371,,,,,,
EDGE,603,234,0.01511,116,,,,,,
EDGE,796,452,0.00775,386,,,,,,
EDGE,602,224,0.04286,76,,,,,,
EDGE,403,154,0.03388,398,,,,,,
EDGE,615,983,0.03193,406,,,,,,
EDGE,158,625,0.02236,447,,,,,,
EDGE,484,740,0.03214,224,,,,,,
EDGE,784,492,0.00956,358,,,,,,
EDGE,103,989,0.01373,384,,,,,,
EDGE,300,561,0.02807,172,,,,,,
EDGE,916,441,0.02434,91,,,,,,
EDGE,531,762,0.01886,318,,,,,,
EDGE,243,787,0.01076,418,,,,,,
EDGE,907,444,0.01299,241,,,,,,
EDGE,70,831,0.04427,185,,,,,,
EDGE,740,87,0.03195,375,,,,,,
EDGE,515,924,0.01831,428,,,,,,
EDGE,227,983,0.04173,496,,,,,,
EDGE,616,259,0.0073,121,,,,,,
EDGE,310,203,0.02836,127,,,,,,
EDGE,609,403,0.03912,127,,,,,,
EDGE,584,679,0.04444,237,,,,,,
EDGE,322,665,0.03776,159,,,,,,
EDGE,232,697,0.029,478,,,,,,
EDGE,841,324,0.01018,294,,,,,,
EDGE,640,735,0.01244,51,,,,,,
EDGE,277,552,0.02869,313,,,,,,
EDGE,260,831,0.01496,341,,,,,,
EDGE,276,408,0.04403,333,,,,,,
EDGE,78,130,0.0012,447,,,,,,
EDGE,111,661,0.04128,340,,,,,,
EDGE,825,902,0.03872,483,,,,,,
EDGE,142,962,0.03134,268,,,,,,
EDGE,540,16,0.03049,469,,,,,,
EDGE,95,459,0.02134,89,,,,,,
EDGE,690,675,0.01461,429,,,,,,
EDGE,781,612,0.01321,272,,,,,,
EDGE,95,220,0.00661,135,,,,,,
EDGE,873,308,0.04509,319,,,,,,
EDGE,964,354,0.03038,234,,,,,,
EDGE,392,402,0.02204,176,,,,,,
EDGE,624,536,0.01534,117,,,,,,
EDGE,815,854,0.00615,137,,,,,,
EDGE,260,305,0.00343,70,,,,,,
