command,timestamp,sensor_id,contamination,pressure,flow,report_text,query_l,query_r,pattern,extra
SENSOR,1735858740,47,4.871,5.483,4.597,,,,,
SENSOR,1735858800,28,2.073,5.041,22.205,,,,,
SENSOR,1735858860,5,0.318,1.086,42.649,,,,,
SENSOR,1735858920,38,4.22,7.777,43.627,,,,,
SENSOR,1735858980,12,3.7,1.654,63.055,,,,,
SENSOR,1735859040,30,4.908,6.572,87.923,,,,,
SENSOR,1735859100,18,1.731,4.899,11.596,,,,,
SENSOR,1735859160,32,0.607,1.183,63.569,,,,,
SENSOR,1735859220,7,4.924,8.444,94.683,,,,,
SENSOR,1735859280,17,3.795,6.131,33.455,,,,,
SENSOR,1735859340,3,0.585,7.299,35.271,,,,,
SENSOR,1735859400,11,4.217,3.358,56.836,,,,,
SENSOR,1735859460,23,2.848,4.325,7.868,,,,,
SENSOR,1735859520,30,2.389,7.136,92.513,,,,,
SENSOR,1735859580,7,3.38,6.596,83.169,,,,,
SENSOR,1735859640,6,4.039,2.716,65.101,,,,,
SENSOR,1735859700,17,1.997,9.675,27.105,,,,,
SENSOR,1735859760,17,3.447,8.503,47.755,,,,,
SENSOR,1735859820,12,2.007,9.615,16.917,,,,,
SENSOR,1735859880,23,4.113,1.758,98.902,,,,,
SENSOR,1735859940,27,4.539,1.724,76.691,,,,,
SENSOR,1735860000,2,4.607,7.728,60.045,,,,,
SENSOR,1735860060,43,2.619,9.304,8.06,,,,,
SENSOR,1735860120,23,4.872,5.007,86.373,,,,,
SENSOR,1735860180,33,3.08,6.396,9.561,,,,,
SENSOR,1735860240,13,3.716,2.915,49.431,,,,,
SENSOR,1735860300,35,1.34,5.192,91.997,,,,,
SENSOR,1735860360,7,2.019,5.517,25.808,,,,,
SENSOR,1735860420,23,4.125,7.418,78.771,,,,,
SENSOR,1735860480,49,2.452,2.144,7.594,,,,,
SENSOR,1735860540,8,0.259,6.602,35.14,,,,,
SENSOR,1735860600,28,1.559,5.153,86.146,,,,,
SENSOR,1735860660,41,0.759,1.202,91.633,,,,,
SENSOR,1735860720,18,3.88,5.828,22.034,,,,,
SENSOR,1735860780,38,3.402,4.963,69.339,,,,,
SENSOR,1735860840,37,2.897,2.41,48.512,,,,,
SENSOR,1735860900,18,3.92,4.204,27.049,,,,,
SENSOR,1735860960,37,3.048,5.028,8.686,,,,,
SENSOR,1735861020,5,1.7,3.739,55.872,,,,,
SENSOR,1735861080,36,4.701,7.063,8.769,,,,,
SENSOR,1735861140,44,2.88,5.956,24.394,,,,,
SENSOR,1735861200,28,4.58,6.118,78.742,,,,,
SENSOR,1735861260,9,0.896,5.16,69.164,,,,,
SENSOR,1735861320,11,1.409,7.904,40.107,,,,,
SENSOR,1735861380,20,2.199,7.466,61.68,,,,,
SENSOR,1735861440,22,1.243,6.553,1.49,,,,,
SENSOR,1735861500,24,4.654,1.804,35.111,,,,,
SENSOR,1735861560,9,2.197,1.96,52.297,,,,,
SENSOR,1735861620,28,4.233,5.62,61.421,,,,,
SENSOR,1735861680,32,4.248,2.934,89.36,,,,,
SENSOR,1735861740,3,1.492,7.13,99.983,,,,,
SENSOR,1735861800,11,3.742,5.74,34.685,,,,,
SENSOR,1735861860,10,2.986,3.748,66.25,,,,,
SENSOR,1735861920,5,2.015,7.455,54.343,,,,,
SENSOR,1735861980,22,1.762,4.39,27.56,,,,,
SENSOR,1735862040,17,2.111,1.784,82.75,,,,,
SENSOR,1735862100,24,3.54,8.257,73.847,,,,,
SENSOR,1735862160,48,3.674,4.239,59.094,,,,,
SENSOR,1735862220,43,4.367,4.019,66.689,,,,,
SENSOR,1735862280,22,2.699,9.853,12.741,,,,,
SENSOR,1735862340,10,1.809,1.576,80.138,,,,,
SENSOR,1735862400,16,0.575,8.223,91.946,,,,,
SENSOR,1735862460,43,1.329,5.463,71.193,,,,,
SENSOR,1735862520,19,1.618,4.692,64.685,,,,,
SENSOR,1735862580,14,4.19,2.609,93.344,,,,,
SENSOR,1735862640,1,0.121,4.184,38.744,,,,,
SENSOR,1735862700,9,3.863,9.651,2.057,,,,,
SENSOR,1735862760,35,4.12,1.715,73.277,,,,,
SENSOR,1735862820,41,3.429,8.026,37.178,,,,,
SENSOR,1735862880,39,1.893,5.699,50.979,,,,,
SENSOR,1735862940,40,0.622,1.917,22.695,,,,,
SENSOR,1735863000,19,0.694,2.489,29.774,,,,,
SENSOR,1735863060,7,0.992,2.45,79.269,,,,,
SENSOR,1735863120,42,0.803,4.042,67.252,,,,,
SENSOR,1735863180,20,4.785,3.501,37.211,,,,,
SENSOR,1735863240,27,2.21,2.685,42.139,,,,,
SENSOR,1735863300,36,0.618,1.983,47.136,,,,,
SENSOR,1735863360,32,1.138,8.671,95.76,,,,,
SENSOR,1735863420,37,3.641,8.799,91.164,,,,,
SENSOR,1735863480,38,0.521,6.786,70.947,,,,,
SENSOR,1735863540,4,2.139,3.293,93.604,,,,,
SENSOR,1735863600,46,0.162,1.777,6.834,,,,,
SENSOR,1735863660,0,3.625,6.714,66.359,,,,,
SENSOR,1735863720,5,3.395,8.617,72.626,,,,,
SENSOR,1735863780,5,3.158,6.661,98.373,,,,,
SENSOR,1735863840,46,1.986,3.592,70.962,,,,,
SENSOR,1735863900,25,2.112,2.513,4.322,,,,,
SENSOR,1735863960,33,2.17,1.569,10.554,,,,,
SENSOR,1735864020,47,1.459,5.018,29.811,,,,,
SENSOR,1735864080,49,3.769,4.752,97.268,,,,,
SENSOR,1735864140,8,1.309,2.907,91.133,,,,,
SENSOR,1735864200,0,4.377,9.383,3.911,,,,,
SENSOR,1735864260,8,0.934,2.855,3.274,,,,,
SENSOR,1735864320,43,0.353,4.444,75.916,,,,,
SENSOR,1735864380,10,0.304,5.298,68.668,,,,,
SENSOR,1735864440,44,1.205,2.311,43.669,,,,,
SENSOR,1735864500,2,0.098,2.125,59.612,,,,,
SENSOR,1735864560,36,0.461,9.789,11.562,,,,,
SENSOR,1735864620,48,4.286,6.363,71.126,,,,,
SENSOR,1735864680,1,2.672,1.092,11.287,,,,,
SENSOR,1735864740,4,2.074,6.16,86.863,,,,,
SENSOR,1735864800,47,4.138,2.74,15.634,,,,,
SENSOR,1735864860,12,0.54,9.811,94.7,,,,,
SENSOR,1735864920,35,4.733,1.71,70.813,,,,,
SENSOR,1735864980,30,2.949,1.393,13.473,,,,,
SENSOR,1735865040,12,3.835,3.646,70.951,,,,,
SENSOR,1735865100,19,3.635,2.519,73.402,,,,,
SENSOR,1735865160,25,4.323,3.067,78.845,,,,,
SENSOR,1735865220,33,4.664,5.778,81.467,,,,,
SENSOR,1735865280,40,0.924,3.097,44.472,,,,,
SENSOR,1735865340,28,2.115,5.841,11.366,,,,,
SENSOR,1735865400,42,1.907,5.73,30.608,,,,,
SENSOR,1735865460,42,1.264,2.214,52.664,,,,,
SENSOR,1735865520,40,3.941,1.338,60.661,,,,,
SENSOR,1735865580,33,1.136,7.191,21.219,,,,,
SENSOR,1735865640,28,0.967,9.476,91.756,,,,,
SENSOR,1735865700,21,0.959,5.073,25.463,,,,,
SENSOR,1735865760,10,0.641,8.301,40.814,,,,,
SENSOR,1735865820,36,0.308,1.228,82.305,,,,,
SENSOR,1735865880,23,3.428,1.279,80.307,,,,,
SENSOR,1735865940,6,1.469,4.946,61.501,,,,,
SENSOR,1735866000,18,3.556,5.564,21.479,,,,,
SENSOR,1735866060,45,4.15,5.46,98.096,,,,,
SENSOR,1735866120,29,2.432,1.122,43.414,,,,,
SENSOR,1735866180,49,1.599,6.416,31.359,,,,,
SENSOR,1735866240,21,1.862,2.711,64.325,,,,,
SENSOR,1735866300,33,1.399,4.259,75.649,,,,,
SENSOR,1735866360,32,3.984,1.144,77.333,,,,,
SENSOR,1735866420,10,1.408,2.446,7.669,,,,,
SENSOR,1735866480,6,0.657,9.501,7.602,,,,,
SENSOR,1735866540,0,2.686,4.382,44.771,,,,,
SENSOR,1735866600,3,0.95,8.059,94.768,,,,,
SENSOR,1735866660,22,0.08,3.919,97.072,,,,,
SENSOR,1735866720,36,3.688,3.659,15.38,,,,,
SENSOR,1735866780,40,1.082,6.934,91.382,,,,,
SENSOR,1735866840,2,2.126,9.615,78.912,,,,,
SENSOR,1735866900,34,3.991,9.558,95.133,,,,,
SENSOR,1735866960,47,2.748,9.882,51.445,,,,,
SENSOR,1735867020,34,1.119,1.651,86.65,,,,,
SENSOR,1735867080,18,1.72,7.276,31.36,,,,,
SENSOR,1735867140,17,2.455,9.419,9.692,,,,,
SENSOR,1735867200,22,2.437,7.273,4.891,,,,,
SENSOR,1735867260,16,4.499,2.935,77.447,,,,,
SENSOR,1735867320,17,4.523,7.502,81.026,,,,,
SENSOR,1735867380,5,4.285,9.242,80.679,,,,,
SENSOR,1735867440,47,4.378,9.074,47.703,,,,,
SENSOR,1735867500,10,4.966,9.523,17.852,,,,,
SENSOR,1735867560,9,4.961,3.976,86.157,,,,,
SENSOR,1735867620,39,0.384,3.879,47.143,,,,,
SENSOR,1735867680,21,3.196,7.113,48.614,,,,,
SENSOR,1735867740,4,1.965,7.073,56.101,,,,,
SENSOR,1735867800,19,1.917,8.588,97.496,,,,,
SENSOR,1735867860,44,4.442,3.804,46.695,,,,,
SENSOR,1735867920,10,1.814,5.417,17.996,,,,,
SENSOR,1735867980,43,0.754,9.056,31.42,,,,,
SENSOR,1735868040,7,2.628,4.307,14.435,,,,,
SENSOR,1735868100,48,1.984,4.056,1.92,,,,,
SENSOR,1735868160,25,0.695,7.402,56.906,,,,,
SENSOR,1735868220,13,2.238,8.859,1.17,,,,,
SENSOR,1735868280,47,1.782,3.234,40.973,,,,,
SENSOR,1735868340,39,4.374,5.467,47.201,,,,,
SENSOR,1735868400,16,4.626,6.255,9.936,,,,,
SENSOR,1735868460,31,4.569,5.562,66.686,,,,,
SENSOR,1735868520,5,2.837,9.58,57.714,,,,,
SENSOR,1735868580,36,0.871,4.594,78.786,,,,,
SENSOR,1735868640,15,3.916,5.198,50.321,,,,,
SENSOR,1735868700,2,4.724,9.071,73.492,,,,,
SENSOR,1735868760,5,2.801,7.356,85.721,,,,,
SENSOR,1735868820,4,4.498,3.697,44.969,,,,,
SENSOR,1735868880,36,0.386,8.124,74.387,,,,,
SENSOR,1735868940,28,0.584,2.293,73.248,,,,,
SENSOR,1735869000,39,1.361,3.536,75.31,,,,,
SENSOR,1735869060,39,4.298,3.372,40.491,,,,,
SENSOR,1735869120,18,3.119,8.09,75.924,,,,,
SENSOR,1735869180,10,0.169,8.611,66.036,,,,,
SENSOR,1735869240,20,2.923,2.215,29.229,,,,,
SENSOR,1735869300,33,4.539,7.563,75.054,,,,,
SENSOR,1735869360,14,4.129,4.122,72.829,,,,,
SENSOR,1735869420,23,1.964,5.555,59.228,,,,,
SENSOR,1735869480,30,3.996,8.293,61.557,,,,,
SENSOR,1735869540,13,4.146,9.952,82.431,,,,,
SENSOR,1735869600,41,3.015,9.243,63.134,,,,,
SENSOR,1735869660,30,3.389,3.36,90.086,,,,,
SENSOR,1735869720,17,0.365,7.552,91.74,,,,,
SENSOR,1735869780,14,0.84,8.726,82.706,,,,,
SENSOR,1735869840,35,1.805,8.319,43.19,,,,,
SENSOR,1735869900,4,3.841,9.831,27.04,,,,,
SENSOR,1735869960,30,0.393,5.139,71.7,,,,,
SENSOR,1735870020,46,4.722,4.984,6.646,,,,,
SENSOR,1735870080,31,2.953,2.791,49.348,,,,,
SENSOR,1735870140,7,2.663,4.036,96.438,,,,,
SENSOR,1735870200,48,1.416,9.474,98.223,,,,,
SENSOR,1735870260,30,4.381,1.957,94.507,,,,,
SENSOR,1735870320,30,4.454,4.237,13.773,,,,,
SENSOR,1735870380,33,2.652,5.105,8.71,,,,,
SENSOR,1735870440,8,3.848,7.951,93.891,,,,,
SENSOR,1735870500,39,1.153,2.368,17.228,,,,,
SENSOR,1735870560,1,1.71,1.565,20.574,,,,,
SENSOR,1735870620,33,2.941,9.918,12.518,,,,,
SENSOR,1735870680,17,1.706,4.656,70.203,,,,,
SENSOR,1735870740,6,0.594,3.495,81.711,,,,,
SENSOR,1735870800,11,3.302,2.207,30.846,,,,,
SENSOR,1735870860,27,2.993,1.103,22.609,,,,,
SENSOR,1735870920,23,3.94,7.875,56.979,,,,,
SENSOR,1735870980,17,4.575,2.659,21.798,,,,,
SENSOR,1735871040,1,4.023,6.734,65.802,,,,,
SENSOR,1735871100,43,0.468,7.378,75.408,,,,,
SENSOR,1735871160,24,4.445,6.947,96.4,,,,,
SENSOR,1735871220,22,4.189,9.508,74.755,,,,,
SENSOR,1735871280,31,1.069,7.79,4.727,,,,,
SENSOR,1735871340,14,1.649,3.778,19.925,,,,,
SENSOR,1735871400,37,3.554,6.622,65.478,,,,,
SENSOR,1735871460,42,3.164,3.424,37.417,,,,,
SENSOR,1735871520,5,2.707,2.19,75.646,,,,,
SENSOR,1735871580,30,3.422,1.632,71.301,,,,,
SENSOR,1735871640,23,2.559,9.102,69.002,,,,,
SENSOR,1735871700,18,1.367,7.491,67.809,,,,,
SENSOR,1735871760,37,2.325,2.336,69.999,,,,,
SENSOR,1735871820,3,4.658,8.985,85.952,,,,,
SENSOR,1735871880,11,4.352,6.285,79.616,,,,,
SENSOR,1735871940,36,1.908,9.496,69.174,,,,,
SENSOR,1735872000,3,3.295,7.532,14.494,,,,,
SENSOR,1735872060,41,4.348,4.873,2.811,,,,,
SENSOR,1735872120,4,0.327,1.52,30.704,,,,,
SENSOR,1735872180,48,3.621,2.107,33.133,,,,,
SENSOR,1735872240,38,3.421,1.042,76.277,,,,,
SENSOR,1735872300,14,3.734,1.075,60.839,,,,,
SENSOR,1735872360,15,1.526,4.338,82.929,,,,,
SENSOR,1735872420,10,4.639,9.572,8.83,,,,,
SENSOR,1735872480,16,0.797,9.087,35.319,,,,,
SENSOR,1735872540,29,2.9,4.75,93.034,,,,,
SENSOR,1735872600,40,1.426,9.336,26.8,,,,,
SENSOR,1735872660,49,1.763,3.747,27.719,,,,,
SENSOR,1735872720,18,0.887,5.964,69.56,,,,,
SENSOR,1735872780,32,1.526,1.791,97.173,,,,,
SENSOR,1735872840,12,2.943,1.363,94.51,,,,,
SENSOR,1735872900,19,2.999,1.142,8.662,,,,,
SENSOR,1735872960,15,1.201,5.335,9.097,,,,,
SENSOR,1735873020,29,3.607,4.743,50.281,,,,,
SENSOR,1735873080,25,3.957,8.171,93.472,,,,,
SENSOR,1735873140,32,0.145,2.948,40.179,,,,,
SENSOR,1735873200,23,2.564,2.93,49.767,,,,,
SENSOR,1735873260,34,1.566,3.027,40.516,,,,,
SENSOR,1735873320,46,3.898,5.855,20.662,,,,,
SENSOR,1735873380,34,1.814,7.042,49.241,,,,,
SENSOR,1735873440,34,1.293,5.964,80.814,,,,,
SENSOR,1735873500,37,1.071,2.131,76.151,,,,,
SENSOR,1735873560,31,3.135,6.211,54.144,,,,,
SENSOR,1735873620,40,0.322,9.317,20.355,,,,,
SENSOR,1735873680,10,0.747,9.786,76.572,,,,,
SENSOR,1735873740,15,2.036,1.324,59.238,,,,,
SENSOR,1735873800,11,3.494,6.232,25.733,,,,,
SENSOR,1735873860,45,1.303,5.935,94.743,,,,,
SENSOR,1735873920,36,3.857,9.068,23.429,,,,,
SENSOR,1735873980,25,1.62,9.935,27.644,,,,,
SENSOR,1735874040,43,2.516,1.681,10.142,,,,,
SENSOR,1735874100,21,2.061,5.618,58.523,,,,,
SENSOR,1735874160,11,3.107,1.633,2.4,,,,,
SENSOR,1735874220,35,1.013,2.382,98.789,,,,,
SENSOR,1735874280,14,3.022,5.366,60.64,,,,,
SENSOR,1735874340,24,2.283,6.183,46.698,,,,,
SENSOR,1735874400,12,2.143,8.914,76.506,,,,,
SENSOR,1735874460,24,4.387,3.597,48.881,,,,,
SENSOR,1735874520,35,2.167,7.009,90.215,,,,,
SENSOR,1735874580,28,1.548,4.454,87.056,,,,,
SENSOR,1735874640,28,3.526,8.286,51.997,,,,,
SENSOR,1735874700,24,4.812,7.665,50.99,,,,,
SENSOR,1735874760,43,1.645,6.741,82.921,,,,,
SENSOR,1735874820,14,1.807,7.94,68.52,,,,,
SENSOR,1735874880,41,2.204,8.85,6.754,,,,,
SENSOR,1735874940,2,4.187,9.808,52.644,,,,,
SENSOR,1735875000,34,2.591,9.976,71.579,,,,,
SENSOR,1735875060,25,2.27,7.579,10.657,,,,,
SENSOR,1735875120,44,4.162,7.173,54.546,,,,,
SENSOR,1735875180,30,2.899,9.101,44.05,,,,,
SENSOR,1735875240,42,4.581,1.316,43.679,,,,,
SENSOR,1735875300,22,3.164,4.694,1.14,,,,,
SENSOR,1735875360,10,3.362,9.201,81.211,,,,,
SENSOR,1735875420,44,4.85,3.121,43.503,,,,,
SENSOR,1735875480,37,2.101,7.802,69.16,,,,,
SENSOR,1735875540,12,0.341,1.015,83.698,,,,,
SENSOR,1735875600,38,2.994,8.139,79.898,,,,,
SENSOR,1735875660,16,4.877,4.545,48.73,,,,,
SENSOR,1735875720,43,2.489,4.429,32.561,,,,,
SENSOR,1735875780,8,3.409,2.125,11.668,,,,,
SENSOR,1735875840,40,2.617,4.765,2.519,,,,,
SENSOR,1735875900,22,1.388,3.351,81.099,,,,,
SENSOR,1735875960,42,0.653,8.152,15.288,,,,,
SENSOR,1735876020,47,1.83,4.08,46.851,,,,,
SENSOR,1735876080,26,0.505,2.677,16.95,,,,,
SENSOR,1735876140,43,1.76,9.407,91.895,,,,,
SENSOR,1735876200,20,4.607,4.669,1.279,,,,,
SENSOR,1735876260,3,4.966,9.623,94.484,,,,,
SENSOR,1735876320,25,0.487,2.377,88.695,,,,,
SENSOR,1735876380,37,2.001,1.64,52.792,,,,,
SENSOR,1735876440,44,4.845,2.71,48.775,,,,,
SENSOR,1735876500,17,0.147,7.938,1.504,,,,,
SENSOR,1735876560,27,3.255,8.812,51.344,,,,,
SENSOR,1735876620,6,1.462,9.621,54.809,,,,,
SENSOR,1735876680,37,4.564,9.617,80.143,,,,,
SENSOR,1735876740,33,0.35,2.242,75.646,,,,,
SENSOR,1735876800,36,1.338,4.819,78.4,,,,,
SENSOR,1735876860,7,4.247,8.991,92.493,,,,,
SENSOR,1735876920,38,3.57,3.846,69.014,,,,,
SENSOR,1735876980,1,1.169,5.584,46.123,,,,,
SENSOR,1735877040,5,3.352,2.607,88.79,,,,,
SENSOR,1735877100,11,0.976,3.028,64.479,,,,,
SENSOR,1735877160,3,1.703,3.124,96.203,,,,,
SENSOR,1735877220,39,3.728,4.799,73.968,,,,,
SENSOR,1735877280,30,2.605,2.716,96.447,,,,,
SENSOR,1735877340,31,0.35,8.471,75.863,,,,,
SENSOR,1735877400,30,4.61,5.059,3.607,,,,,
SENSOR,1735877460,39,0.813,1.971,29.077,,,,,
SENSOR,1735877520,11,4.155,4.887,72.348,,,,,
SENSOR,1735877580,11,3.207,3.013,15.213,,,,,
SENSOR,1735877640,25,0.96,8.227,93.199,,,,,
SENSOR,1735877700,26,3.001,1.814,92.452,,,,,
SENSOR,1735877760,43,1.229,7.569,89.901,,,,,
SENSOR,1735877820,33,2.547,4.413,41.163,,,,,
SENSOR,1735877880,6,3.385,7.287,27.067,,,,,
SENSOR,1735877940,22,1.697,3.9,93.131,,,,,
SENSOR,1735878000,28,4.472,4.396,72.105,,,,,
SENSOR,1735878060,2,3.552,4.16,32.412,,,,,
SENSOR,1735878120,32,4.575,4.696,45.786,,,,,
SENSOR,1735878180,16,2.559,7.254,25.962,,,,,
SENSOR,1735878240,46,1.846,4.481,1.828,,,,,
SENSOR,1735878300,21,4.059,2.154,49.179,,,,,
SENSOR,1735878360,39,4.897,1.323,28.292,,,,,
SENSOR,1735878420,33,4.517,2.612,88.788,,,,,
SENSOR,1735878480,22,1.58,6.718,76.846,,,,,
SENSOR,1735878540,22,3.397,1.618,90.193,,,,,
SENSOR,1735878600,30,0.553,1.947,34.231,,,,,
SENSOR,1735878660,27,2.562,9.562,55.25,,,,,
SENSOR,1735878720,40,0.171,3.506,70.908,,,,,
SENSOR,1735878780,29,2.958,4.156,26.638,,,,,
SENSOR,1735878840,7,2.867,1.774,22.686,,,,,
SENSOR,1735878900,13,3.96,1.788,98.926,,,,,
SENSOR,1735878960,2,2.945,5.94,75.202,,,,,
SENSOR,1735879020,7,0.028,2.34,11.466,,,,,
SENSOR,1735879080,37,0.576,7.4,90.02,,,,,
SENSOR,1735879140,41,1.795,6.92,83.477,,,,,
SENSOR,1735879200,26,0.355,6.869,43.782,,,,,
SENSOR,1735879260,25,4.885,3.095,35.946,,,,,
SENSOR,1735879320,11,0.129,9.359,63.168,,,,,
SENSOR,1735879380,14,2.998,2.972,69.92,,,,,
SENSOR,1735879440,35,3.222,7.947,90.164,,,,,
SENSOR,1735879500,6,0.384,9.897,95.47,,,,,
SENSOR,1735879560,49,1.153,9.542,98.72,,,,,
SENSOR,1735879620,4,2.362,2.793,24.223,,,,,
SENSOR,1735879680,12,0.448,8.133,95.872,,,,,
SENSOR,1735879740,47,0.687,1.75,42.907,,,,,
SENSOR,1735879800,7,2.893,4.287,67.825,,,,,
SENSOR,1735879860,49,0.72,9.791,40.802,,,,,
SENSOR,1735879920,20,4.908,8.445,85.079,,,,,
SENSOR,1735879980,49,1.001,5.424,21.937,,,,,
SENSOR,1735880040,23,0.048,2.452,66.278,,,,,
SENSOR,1735880100,47,0.055,2.777,30.386,,,,,
SENSOR,1735880160,5,1.208,4.321,57.646,,,,,
SENSOR,1735880220,6,2.564,1.287,66.427,,,,,
SENSOR,1735880280,44,0.112,1.345,25.611,,,,,
SENSOR,1735880340,27,2.261,9.097,47.76,,,,,
SENSOR,1735880400,11,3.917,6.669,66.037,,,,,
SENSOR,1735880460,14,2.497,6.272,27.14,,,,,
SENSOR,1735880520,33,4.993,4.682,40.393,,,,,
SENSOR,1735880580,48,1.415,4.836,34.131,,,,,
SENSOR,1735880640,45,1.516,8.804,1.847,,,,,
SENSOR,1735880700,31,0.9,3.887,4.752,,,,,
SENSOR,1735880760,33,1.853,9.443,85.325,,,,,
SENSOR,1735880820,19,3.713,2.363,5.967,,,,,
SENSOR,1735880880,12,3.053,8.939,72.358,,,,,
SENSOR,1735880940,43,1.588,4.092,73.186,,,,,
SENSOR,1735881000,45,4.074,3.051,1.252,,,,,
SENSOR,1735881060,24,0.18,6.601,67.22,,,,,
SENSOR,1735881120,8,1.421,2.772,37.272,,,,,
SENSOR,1735881180,32,0.004,7.269,19.994,,,,,
SENSOR,1735881240,7,2.659,8.46,98.327,,,,,
SENSOR,1735881300,48,2.508,9.768,59.764,,,,,
SENSOR,1735881360,45,4.67,6.412,47.796,,,,,
SENSOR,1735881420,31,1.592,4.373,4.18,,,,,
SENSOR,1735881480,43,0.127,8.201,1.566,,,,,
SENSOR,1735881540,38,1.941,9.125,14.491,,,,,
SENSOR,1735881600,31,4.725,7.451,73.216,,,,,
SENSOR,1735881660,0,1.656,8.957,91.876,,,,,
SENSOR,1735881720,14,3.156,2.134,34.978,,,,,
SENSOR,1735881780,20,4.69,1.055,33.274,,,,,
SENSOR,1735881840,3,1.01,4.219,5.657,,,,,
SENSOR,1735881900,29,2.12,4.484,42.095,,,,,
SENSOR,1735881960,21,1.994,8.952,50.061,,,,,
SENSOR,1735882020,21,1.17,6.574,59.002,,,,,
SENSOR,1735882080,10,4.121,9.072,50.748,,,,,
SENSOR,1735882140,10,0.965,8.156,25.27,,,,,
SENSOR,1735882200,38,4.986,5.002,93.954,,,,,
SENSOR,1735882260,28,3.939,9.153,60.537,,,,,
SENSOR,1735882320,18,2.749,1.032,49.529,,,,,
SENSOR,1735882380,16,4.252,6.089,48.041,,,,,
SENSOR,1735882440,5,0.574,7.426,90.329,,,,,
SENSOR,1735882500,15,1.812,6.763,98.86,,,,,
SENSOR,1735882560,13,4.765,9.991,21.138,,,,,
SENSOR,1735882620,28,0.75,2.337,92.544,,,,,
SENSOR,1735882680,26,3.902,2.731,93.983,,,,,
SENSOR,1735882740,48,0.207,2.192,4.132,,,,,
SENSOR,1735882800,44,2.383,6.207,58.601,,,,,
SENSOR,1735882860,31,2.232,1.973,40.732,,,,,
SENSOR,1735882920,43,2.138,5.214,32.229,,,,,
SENSOR,1735882980,28,2.491,4.349,18.21,,,,,
SENSOR,1735883040,22,2.72,2.782,86.206,,,,,
SENSOR,1735883100,28,2.771,4.748,77.456,,,,,
SENSOR,1735883160,9,4.507,4.452,6.616,,,,,
SENSOR,1735883220,32,4.379,6.677,41.297,,,,,
SENSOR,1735883280,1,0.992,2.591,88.169,,,,,
SENSOR,1735883340,37,0.808,9.246,71.834,,,,,
SENSOR,1735883400,18,0.902,3.931,44.348,,,,,
SENSOR,1735883460,29,0.676,2.724,11.252,,,,,
SENSOR,1735883520,24,0.922,1.358,7.276,,,,,
SENSOR,1735883580,42,2.975,8.39,46.076,,,,,
SENSOR,1735883640,32,1.637,6.386,1.155,,,,,
SENSOR,1735883700,24,4.834,4.729,3.298,,,,,
SENSOR,1735883760,25,3.105,3.28,1.049,,,,,
SENSOR,1735883820,4,1.55,3.325,20.955,,,,,
SENSOR,1735883880,9,0.468,9.697,39.17,,,,,
SENSOR,1735883940,26,2.37,6.689,21.767,,,,,
SENSOR,1735884000,18,2.919,7.408,81.524,,,,,
SENSOR,1735884060,23,2.439,9.763,83.427,,,,,
SENSOR,1735884120,44,0.698,2.763,81.734,,,,,
SENSOR,1735884180,5,4.187,8.708,7.541,,,,,
SENSOR,1735884240,45,3.706,6.451,13.157,,,,,
SENSOR,1735884300,47,4.213,6.292,49.75,,,,,
SENSOR,1735884360,29,0.18,5.878,13.981,,,,,
SENSOR,1735884420,43,4.805,6.816,25.629,,,,,
SENSOR,1735884480,42,1.992,1.836,54.564,,,,,
SENSOR,1735884540,27,2.093,2.716,46.49,,,,,
SENSOR,1735884600,34,1.657,9.017,31.653,,,,,
SENSOR,1735884660,45,3.812,7.733,72.216,,,,,
SENSOR,1735884720,17,4.251,2.852,65.428,,,,,
SENSOR,1735884780,27,4.781,1.278,49.319,,,,,
SENSOR,1735884840,3,4.251,1.255,85.452,,,,,
SENSOR,1735884900,4,0.641,5.133,97.625,,,,,
SENSOR,1735884960,20,4.724,5.463,33.16,,,,,
SENSOR,1735885020,29,2.61,1.795,96.147,,,,,
SENSOR,1735885080,24,2.764,2.845,21.261,,,,,
SENSOR,1735885140,5,0.368,4.022,74.186,,,,,
SENSOR,1735885200,30,4.239,6.272,31.922,,,,,
SENSOR,1735885260,28,3.989,6.843,6.777,,,,,
SENSOR,1735885320,38,2.67,5.417,98.153,,,,,
SENSOR,1735885380,21,1.973,8.883,10.217,,,,,
SENSOR,1735885440,48,0.216,6.922,31.072,,,,,
SENSOR,1735885500,35,1.017,1.488,91.899,,,,,
SENSOR,1735885560,12,4.178,4.752,12.169,,,,,
SENSOR,1735885620,18,0.246,7.263,47.583,,,,,
SENSOR,1735885680,15,1.389,4.057,50.366,,,,,
SENSOR,1735885740,0,4.34,1.799,36.26,,,,,
SENSOR,1735885800,21,4.968,9.487,15.952,,,,,
SENSOR,1735885860,40,0.499,8.119,70.29,,,,,
SENSOR,1735885920,43,2.682,8.085,27.145,,,,,
SENSOR,1735885980,47,1.637,7.868,73.698,,,,,
SENSOR,1735886040,44,0.645,3.129,90.678,,,,,
SENSOR,1735886100,40,0.835,2.426,14.336,,,,,
SENSOR,1735886160,39,4.387,9.853,86.039,,,,,
SENSOR,1735886220,1,3.359,3.306,59.722,,,,,
SENSOR,1735886280,13,0.734,8.432,61.453,,,,,
SENSOR,1735886340,46,4.187,7.976,28.781,,,,,
SENSOR,1735886400,39,0.611,8.376,45.687,,,,,
SENSOR,1735886460,32,4.215,2.085,62.847,,,,,
SENSOR,1735886520,33,0.271,8.307,82.502,,,,,
SENSOR,1735886580,16,3.466,6.493,70.997,,,,,
