complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP002319,CZ04517,Water leakage on road,water_leak,W19,12.959529,77.43289,2,907,TEAM03,0.324
CMP002320,CZ07255,Deep pothole near junction,pothole,W11,12.830868,77.461948,1,1264,TEAM09,0.237
CMP002321,CZ04518,Pipe burst near house,water_leak,W03,12.9023,77.577612,3,1288,TEAM07,0.479
CMP002322,CZ06891,Garbage not collected,garbage,W08,12.868402,77.556898,4,4205,TEAM09,0.869
CMP002323,CZ03541,Street garbage pile,garbage,W11,12.855096,77.433979,4,1416,TEAM10,0.611
CMP002324,CZ05020,Street garbage pile,garbage,W06,12.869575,77.437061,5,816,TEAM03,0.676
CMP002325,CZ02752,Deep pothole near junction,pothole,W17,12.951578,77.441544,5,3771,TEAM04,0.949
CMP002326,CZ03549,Big pothole on road,pothole,W16,12.852325,77.544943,5,699,TEAM04,0.665
CMP002327,CZ06836,Broken road surface,pothole,W10,12.85092,77.491253,2,2959,TEAM07,0.514
CMP002328,CZ01889,Street garbage pile,garbage,W07,12.912731,77.500988,5,2040,TEAM05,0.789
CMP002329,CZ01549,Streetlight not working,streetlight,W01,12.975127,77.578531,3,309,TEAM05,0.389
CMP002330,CZ04344,Clogged sewage line,drainage,W11,12.863026,77.469933,3,2473,TEAM02,0.589
CMP002331,CZ05091,Water supply leak,water_leak,W14,12.966558,77.49488,1,3349,TEAM09,0.43
CMP002332,CZ03115,Streetlight not working,streetlight,W14,12.913293,77.480256,1,2473,TEAM01,0.349
CMP002333,CZ07725,Streetlight not working,streetlight,W08,12.862345,77.548827,3,1837,TEAM09,0.53
CMP002334,CZ07692,Pipe burst near house,water_leak,W04,12.852271,77.522198,5,313,TEAM02,0.629
CMP002335,CZ00338,Smell from waste,garbage,W15,12.869882,77.523953,5,3707,TEAM09,0.943
CMP002336,CZ00696,Damaged road patch,pothole,W18,12.824578,77.560577,3,1456,TEAM01,0.495
CMP002337,CZ07033,Pipe burst near house,water_leak,W15,12.871589,77.527474,1,568,TEAM08,0.173
CMP002338,CZ07152,Smell from waste,garbage,W13,12.844169,77.461785,4,4047,,0.855
CMP002339,CZ04127,Blocked drain,drainage,W02,12.950076,77.568373,4,3075,TEAM03,0.765
CMP002340,CZ00858,Clogged sewage line,drainage,W20,12.937785,77.432624,4,3384,TEAM07,0.793
CMP002341,CZ01212,Flickering street lamp,streetlight,W15,12.909332,77.564725,5,23,TEAM06,0.602
CMP002342,CZ06198,Clogged sewage line,drainage,W14,12.836286,77.532006,3,1902,TEAM01,0.536
CMP002343,CZ02062,Pole light fused,streetlight,W13,12.866588,77.548175,1,3829,TEAM01,0.475
CMP002344,CZ04372,Damaged road patch,pothole,W07,12.946803,77.515392,1,2133,TEAM03,0.318
CMP002345,CZ06650,Water leakage on road,water_leak,W13,12.95584,77.457616,2,438,TEAM09,0.281
CMP002346,CZ05495,Overflowing dustbin,garbage,W14,12.823496,77.428362,3,2984,TEAM05,0.636
CMP002347,CZ04297,Broken road surface,pothole,W19,12.960406,77.451134,2,2410,TEAM01,0.463
CMP002348,CZ01274,Street garbage pile,garbage,W11,12.927934,77.448156,2,1332,TEAM09,0.363
CMP002349,CZ04051,Damaged road patch,pothole,W05,12.942927,77.436468,4,3149,TEAM09,0.772
CMP002350,CZ02995,Blocked drain,drainage,W17,12.965784,77.519829,1,1035,TEAM10,0.216
CMP002351,CZ06989,Streetlight not working,streetlight,W07,12.931551,77.452204,1,3061,TEAM04,0.403
CMP002352,CZ03299,Dark road no lights,streetlight,W10,12.917447,77.497869,2,3749,TEAM08,0.587
CMP002353,CZ07581,Water leakage on road,water_leak,W13,12.855389,77.464443,1,872,,0.201
CMP002354,CZ01214,Dark road no lights,streetlight,W20,12.920165,77.451198,3,3653,TEAM01,0.698
CMP002355,CZ06539,Blocked drain,drainage,W07,12.895705,77.497375,1,1747,TEAM03,0.282
CMP002356,CZ04182,Streetlight not working,streetlight,W06,12.908349,77.434215,3,1230,,0.474
CMP002357,CZ05403,Deep pothole near junction,pothole,W11,12.881391,77.505526,1,973,,0.21
CMP002358,CZ02553,Garbage not collected,garbage,W07,12.945435,77.538123,4,1224,TEAM04,0.593
CMP002359,CZ06180,Blocked drain,drainage,W10,12.964549,77.470148,4,80,TEAM06,0.487
CMP002360,CZ06746,Water leakage on road,water_leak,W10,12.887132,77.453038,3,3434,TEAM09,0.678
CMP002361,CZ04892,Garbage not collected,garbage,W17,12.94524,77.445372,5,3494,TEAM01,0.924
CMP002362,CZ05845,Water leakage on road,water_leak,W01,12.830883,77.524889,4,213,TEAM03,0.5
CMP002363,CZ00911,Damaged road patch,pothole,W15,12.943784,77.495657,4,1287,TEAM10,0.599
CMP002364,CZ02402,Garbage not collected,garbage,W20,12.973884,77.491052,1,844,TEAM10,0.198
CMP002365,CZ07680,Water leakage on road,water_leak,W03,12.9559,77.55552,2,281,TEAM09,0.266
CMP002366,CZ00138,Garbage not collected,garbage,W18,12.842971,77.446931,1,1471,TEAM07,0.256
CMP002367,CZ07348,Dark road no lights,streetlight,W07,12.857547,77.467582,2,3653,TEAM07,0.578
CMP002368,CZ00480,Sewage water overflow,water_leak,W08,12.898377,77.475643,2,846,TEAM06,0.318
CMP002369,CZ03675,Water leakage on road,water_leak,W05,12.857469,77.504309,5,2213,TEAM03,0.805
CMP002370,CZ07651,Clogged sewage line,drainage,W17,12.825049,77.464308,1,2153,,0.319
CMP002371,CZ06554,Sewage water overflow,water_leak,W02,12.978962,77.57264,4,928,TEAM07,0.566
CMP002372,CZ01290,Water leakage on road,water_leak,W07,12.976931,77.470551,1,1285,TEAM04,0.239
CMP002373,CZ01266,Clogged sewage line,drainage,W19,12.847165,77.57962,5,1678,TEAM01,0.755
CMP002374,CZ05437,Dark road no lights,streetlight,W09,12.836532,77.494089,3,1920,TEAM04,0.538
CMP002375,CZ05461,Street garbage pile,garbage,W14,12.90219,77.500077,4,2238,TEAM01,0.687
CMP002376,CZ05891,Flickering street lamp,streetlight,W02,12.841844,77.527529,1,3306,,0.426
CMP002377,CZ07401,Damaged road patch,pothole,W16,12.877905,77.550391,5,6,TEAM05,0.601
CMP002378,CZ00771,Open manhole,drainage,W09,12.950879,77.525375,2,39,TEAM07,0.244
CMP002379,CZ04975,Deep pothole near junction,pothole,W01,12.836265,77.52234,1,1711,TEAM01,0.278
CMP002380,CZ07437,Open manhole,drainage,W07,12.865686,77.526049,5,2908,TEAM05,0.869
CMP002381,CZ00394,Broken road surface,pothole,W03,12.898242,77.436319,2,3376,,0.553
CMP002382,CZ05147,Broken road surface,pothole,W20,12.914529,77.475625,3,3836,TEAM05,0.715
CMP002383,CZ06177,Overflowing dustbin,garbage,W19,12.918546,77.462571,4,266,TEAM05,0.505
CMP002384,CZ01755,Water leakage on road,water_leak,W04,12.934726,77.459216,5,2562,,0.837
CMP002385,CZ03855,Street garbage pile,garbage,W08,12.963537,77.548463,2,3369,TEAM07,0.552
CMP002386,CZ07893,Damaged road patch,pothole,W03,12.9582,77.572155,1,3734,TEAM06,0.466
CMP002387,CZ06159,Drainage overflowing,drainage,W12,12.827368,77.57571,5,2347,,0.817
CMP002388,CZ01445,Drainage overflowing,drainage,W11,12.892581,77.563851,2,3041,TEAM05,0.522
CMP002389,CZ00294,Overflowing dustbin,garbage,W17,12.94145,77.56912,4,1837,TEAM03,0.65
CMP002390,CZ05387,Pipe burst near house,water_leak,W13,12.843468,77.505351,3,640,TEAM05,0.419
CMP002391,CZ01127,Flickering street lamp,streetlight,W07,12.832083,77.576532,2,4168,TEAM04,0.626
CMP002392,CZ01468,Blocked drain,drainage,W20,12.846345,77.471405,5,2446,TEAM08,0.826
CMP002393,CZ06145,Overflowing dustbin,garbage,W07,12.894522,77.542467,3,3247,TEAM01,0.661
CMP002394,CZ07163,Water supply leak,water_leak,W16,12.906167,77.444748,1,307,,0.148
CMP002395,CZ03873,Big pothole on road,pothole,W09,12.894199,77.551348,5,1374,TEAM10,0.727
CMP002396,CZ01987,Garbage not collected,garbage,W04,12.881405,77.511815,4,883,TEAM03,0.562
CMP002397,CZ05514,Water supply leak,water_leak,W09,12.894366,77.571927,1,2583,TEAM02,0.359
CMP002398,CZ02832,Open manhole,drainage,W12,12.891716,77.458984,4,2816,TEAM01,0.741
CMP002399,CZ06479,Open manhole,drainage,W17,12.954116,77.483691,2,2241,,0.448
CMP002400,CZ03425,Pole light fused,streetlight,W12,12.912012,77.483678,1,3800,TEAM08,0.472
CMP002401,CZ06132,Clogged sewage line,drainage,W16,12.933308,77.578028,2,141,TEAM02,0.253
CMP002402,CZ06666,Sewage water overflow,water_leak,W12,12.832767,77.558835,5,984,TEAM03,0.691
CMP002403,CZ01516,Damaged road patch,pothole,W13,12.970687,77.548535,5,161,TEAM03,0.615
CMP002404,CZ03013,Overflowing dustbin,garbage,W03,12.845693,77.548633,5,1307,,0.721
CMP002405,CZ03533,Overflowing dustbin,garbage,W07,12.953117,77.552578,1,3117,TEAM07,0.409
CMP002406,CZ06619,Flickering street lamp,streetlight,W09,12.885186,77.509962,2,2747,TEAM08,0.494
CMP002407,CZ00563,Open manhole,drainage,W04,12.860231,77.562616,3,2375,TEAM05,0.58
CMP002408,CZ07357,Drainage overflowing,drainage,W07,12.972188,77.525659,1,786,,0.193
CMP002409,CZ02856,Blocked drain,drainage,W09,12.961286,77.573263,4,131,TEAM10,0.492
CMP002410,CZ07776,Water leakage on road,water_leak,W14,12.832302,77.433691,4,2732,TEAM08,0.733
CMP002411,CZ00213,Street garbage pile,garbage,W13,12.961659,77.519798,2,2159,TEAM05,0.44
CMP002412,CZ04341,Garbage not collected,garbage,W14,12.875085,77.562731,4,1616,,0.63
CMP002413,CZ01061,Clogged sewage line,drainage,W02,12.82671,77.430769,1,255,TEAM03,0.144
CMP002414,CZ06890,Damaged road patch,pothole,W09,12.952884,77.47141,2,3268,TEAM05,0.543
CMP002415,CZ07865,Streetlight not working,streetlight,W02,12.930663,77.570015,5,76,TEAM05,0.607
CMP002416,CZ04230,Garbage not collected,garbage,W15,12.922053,77.505174,2,672,TEAM06,0.302
CMP002417,CZ01691,Deep pothole near junction,pothole,W05,12.967802,77.538883,5,1856,,0.772
CMP002418,CZ07314,Broken road surface,pothole,W12,12.91818,77.433522,3,3499,TEAM04,0.684
CMP002419,CZ00059,Garbage not collected,garbage,W03,12.956132,77.461616,2,2100,TEAM01,0.434
CMP002420,CZ01656,Overflowing dustbin,garbage,W07,12.872893,77.527468,5,1045,TEAM04,0.697
CMP002421,CZ00534,Clogged sewage line,drainage,W17,12.865853,77.571917,3,2528,TEAM03,0.594
CMP002422,CZ02117,Street garbage pile,garbage,W16,12.971081,77.432255,2,3345,TEAM03,0.55
CMP002423,CZ02737,Pipe burst near house,water_leak,W10,12.835952,77.501484,3,2027,TEAM10,0.548
CMP002424,CZ07107,Sewage water overflow,water_leak,W01,12.928702,77.496864,4,256,TEAM10,0.504
CMP002425,CZ03443,Open manhole,drainage,W12,12.931952,77.536939,2,619,TEAM04,0.297
CMP002426,CZ05794,Smell from waste,garbage,W09,12.930162,77.460417,5,1956,TEAM03,0.781
CMP002427,CZ00092,Street garbage pile,garbage,W19,12.940219,77.540581,3,1066,TEAM09,0.459
CMP002428,CZ00233,Drainage overflowing,drainage,W19,12.935298,77.571201,4,246,TEAM01,0.503
CMP002429,CZ06983,Water supply leak,water_leak,W12,12.854582,77.545608,5,1621,TEAM08,0.75
CMP002430,CZ06941,Water leakage on road,water_leak,W05,12.978307,77.563017,2,1571,TEAM04,0.385
CMP002431,CZ05464,Broken road surface,pothole,W10,12.864268,77.534525,5,1071,TEAM03,0.699
CMP002432,CZ03977,Open manhole,drainage,W11,12.892445,77.469739,4,3697,TEAM08,0.822
CMP002433,CZ06598,Sewage water overflow,water_leak,W20,12.905305,77.572214,1,2792,TEAM08,0.379
CMP002434,CZ03078,Water supply leak,water_leak,W20,12.941595,77.483442,4,2123,TEAM06,0.677
CMP002435,CZ01372,Open manhole,drainage,W12,12.859061,77.473191,5,1002,TEAM06,0.693
CMP002436,CZ07904,Pipe burst near house,water_leak,W07,12.833442,77.481562,2,525,,0.289
CMP002437,CZ01236,Open manhole,drainage,W18,12.861992,77.516626,2,2533,TEAM07,0.475
CMP002438,CZ07267,Deep pothole near junction,pothole,W14,12.915345,77.474918,4,1447,TEAM03,0.614
CMP002439,CZ06341,Open manhole,drainage,W12,12.911005,77.493862,2,1134,TEAM05,0.345
CMP002440,CZ00954,Damaged road patch,pothole,W19,12.882871,77.54623,3,3057,,0.643
CMP002441,CZ04783,Water supply leak,water_leak,W19,12.916437,77.47899,2,1528,TEAM04,0.381
CMP002442,CZ01616,Water supply leak,water_leak,W11,12.9472,77.577648,1,10,TEAM09,0.121
CMP002443,CZ02042,Damaged road patch,pothole,W15,12.849289,77.520789,4,33,TEAM06,0.483
CMP002444,CZ02422,Damaged road patch,pothole,W11,12.848269,77.526766,3,607,TEAM04,0.416
CMP002445,CZ06224,Flickering street lamp,streetlight,W03,12.925064,77.477422,2,1100,TEAM03,0.342
CMP002446,CZ06345,Water leakage on road,water_leak,W12,12.823587,77.521308,4,3705,TEAM08,0.823
CMP002447,CZ04262,Open manhole,drainage,W10,12.901568,77.45612,2,316,TEAM08,0.269
CMP002448,CZ00948,Street garbage pile,garbage,W14,12.82678,77.538753,4,4147,TEAM06,0.864
CMP002449,CZ07321,Sewage water overflow,water_leak,W13,12.888618,77.477245,3,3177,TEAM10,0.654
CMP002450,CZ03775,Smell from waste,garbage,W04,12.896585,77.457439,3,1171,,0.468
CMP002451,CZ01768,Dark road no lights,streetlight,W07,12.868095,77.425051,2,4264,TEAM03,0.635
CMP002452,CZ03364,Deep pothole near junction,pothole,W04,12.941439,77.553196,2,3941,TEAM03,0.605
CMP002453,CZ01659,Flickering street lamp,streetlight,W11,12.931208,77.420375,3,3085,,0.646
CMP002454,CZ00559,Water supply leak,water_leak,W17,12.924201,77.45623,4,4099,TEAM08,0.86
CMP002455,CZ03355,Damaged road patch,pothole,W06,12.976898,77.509434,2,3710,TEAM03,0.584
CMP002456,CZ04412,Smell from waste,garbage,W13,12.947459,77.57456,4,764,TEAM10,0.551
CMP002457,CZ00302,Broken road surface,pothole,W16,12.832674,77.507689,5,2198,TEAM03,0.804
CMP002458,CZ06934,Water leakage on road,water_leak,W14,12.884073,77.562792,3,972,TEAM09,0.45
CMP002459,CZ02467,Sewage water overflow,water_leak,W05,12.933752,77.446992,5,3282,TEAM03,0.904
CMP002460,CZ00081,Water supply leak,water_leak,W11,12.884046,77.420724,5,1278,TEAM01,0.718
CMP002461,CZ03642,Clogged sewage line,drainage,W04,12.942255,77.551403,5,977,TEAM06,0.69
CMP002462,CZ03555,Clogged sewage line,drainage,W12,12.898269,77.4972,5,2073,TEAM01,0.792
CMP002463,CZ01156,Overflowing dustbin,garbage,W20,12.874889,77.525146,5,2253,TEAM07,0.809
CMP002464,CZ04487,Water leakage on road,water_leak,W19,12.853097,77.448443,5,1896,TEAM08,0.776
CMP002465,CZ02371,Damaged road patch,pothole,W20,12.934088,77.568658,5,1326,TEAM10,0.723
CMP002466,CZ04066,Blocked drain,drainage,W04,12.93679,77.436851,1,2269,TEAM08,0.33
CMP002467,CZ02184,Water supply leak,water_leak,W19,12.883481,77.542249,2,1952,TEAM04,0.421
CMP002468,CZ04041,Pipe burst near house,water_leak,W10,12.874203,77.483343,3,1171,TEAM09,0.468
CMP002469,CZ02876,Water supply leak,water_leak,W18,12.894234,77.489682,3,1016,,0.454
CMP002470,CZ07406,Pipe burst near house,water_leak,W13,12.873631,77.544704,3,3553,TEAM07,0.689
CMP002471,CZ03233,Dark road no lights,streetlight,W14,12.859446,77.467739,5,3083,TEAM01,0.885
CMP002472,CZ00897,Clogged sewage line,drainage,W04,12.88006,77.567805,2,2617,TEAM04,0.482
CMP002473,CZ03350,Pipe burst near house,water_leak,W02,12.947659,77.434707,3,6,TEAM05,0.361
CMP002474,CZ01626,Big pothole on road,pothole,W06,12.902663,77.445869,5,2613,,0.842
CMP002475,CZ06846,Smell from waste,garbage,W02,12.956165,77.566724,1,2955,TEAM05,0.394
CMP002476,CZ02360,Overflowing dustbin,garbage,W19,12.915449,77.466993,5,2658,,0.846
CMP002477,CZ01009,Open manhole,drainage,W17,12.845195,77.531616,2,1366,TEAM08,0.366
CMP002478,CZ03918,Clogged sewage line,drainage,W10,12.866479,77.433348,3,468,TEAM05,0.403
CMP002479,CZ02738,Deep pothole near junction,pothole,W16,12.841999,77.469149,2,2172,TEAM04,0.441
CMP002480,CZ05915,Smell from waste,garbage,W02,12.826566,77.460561,1,1704,TEAM03,0.278
CMP002481,CZ03315,Pipe burst near house,water_leak,W14,12.921472,77.428886,3,975,,0.45
CMP002482,CZ02158,Deep pothole near junction,pothole,W05,12.85795,77.443804,4,1690,TEAM09,0.636
CMP002483,CZ01589,Sewage water overflow,water_leak,W14,12.965529,77.573988,1,761,TEAM03,0.19
CMP002484,CZ02383,Damaged road patch,pothole,W19,12.922382,77.511852,3,2926,TEAM06,0.631
CMP002485,CZ00684,Flickering street lamp,streetlight,W06,12.866229,77.460839,2,1987,TEAM10,0.424
CMP002486,CZ03194,Streetlight not working,streetlight,W07,12.949244,77.433245,3,4319,TEAM03,0.76
CMP002487,CZ02451,Water supply leak,water_leak,W17,12.959865,77.471596,1,2825,TEAM04,0.382
CMP002488,CZ04754,Dark road no lights,streetlight,W16,12.977724,77.464699,1,3043,TEAM03,0.402
CMP002489,CZ03287,Streetlight not working,streetlight,W08,12.926968,77.47325,5,3565,TEAM10,0.93
CMP002490,CZ01984,Overflowing dustbin,garbage,W05,12.948133,77.570169,1,60,TEAM05,0.126
CMP002491,CZ02602,Broken road surface,pothole,W02,12.951266,77.57972,4,1360,TEAM09,0.606
CMP002492,CZ04607,Water leakage on road,water_leak,W04,12.907896,77.494833,2,336,,0.271
CMP002493,CZ05452,Damaged road patch,pothole,W20,12.879936,77.529301,3,1814,TEAM01,0.528
CMP002494,CZ00925,Clogged sewage line,drainage,W16,12.88198,77.420631,4,862,TEAM04,0.56
CMP002495,CZ06451,Pipe burst near house,water_leak,W20,12.855078,77.497785,3,2822,TEAM07,0.621
CMP002496,CZ02127,Dark road no lights,streetlight,W05,12.964542,77.470315,4,3328,TEAM03,0.788
CMP002497,CZ01439,Flickering street lamp,streetlight,W10,12.887425,77.522517,2,1274,TEAM02,0.358
CMP002498,CZ02358,Streetlight not working,streetlight,W02,12.87753,77.578291,3,4208,TEAM03,0.75
CMP002499,CZ02598,Drainage overflowing,drainage,W05,12.82043,77.430262,1,1943,TEAM10,0.3
CMP002500,CZ06422,Overflowing dustbin,garbage,W19,12.91996,77.577443,5,1341,TEAM02,0.724
CMP002501,CZ07603,Dark road no lights,streetlight,W15,12.923881,77.448779,5,743,TEAM08,0.669
CMP002502,CZ07780,Dark road no lights,streetlight,W16,12.827015,77.523429,5,2857,,0.865
CMP002503,CZ04819,Pole light fused,streetlight,W09,12.874338,77.55706,3,2191,TEAM04,0.563
CMP002504,CZ06278,Pole light fused,streetlight,W05,12.899594,77.490477,1,1033,TEAM03,0.216
CMP002505,CZ06709,Dark road no lights,streetlight,W15,12.951683,77.448317,4,1436,,0.613
CMP002506,CZ03395,Big pothole on road,pothole,W09,12.858126,77.447512,4,1015,TEAM09,0.574
CMP002507,CZ01177,Clogged sewage line,drainage,W14,12.829986,77.555852,5,2138,TEAM05,0.798
CMP002508,CZ07664,Smell from waste,garbage,W19,12.844448,77.567737,5,1370,TEAM09,0.727
CMP002509,CZ01281,Dark road no lights,streetlight,W15,12.975771,77.44125,1,492,TEAM09,0.166
CMP002510,CZ03413,Deep pothole near junction,pothole,W08,12.872106,77.454163,3,1170,TEAM02,0.468
CMP002511,CZ03984,Street garbage pile,garbage,W07,12.890482,77.49862,3,115,TEAM04,0.371
CMP002512,CZ04162,Garbage not collected,garbage,W13,12.914476,77.488331,5,1028,TEAM09,0.695
CMP002513,CZ00724,Open manhole,drainage,W10,12.891275,77.494946,4,3826,TEAM01,0.834
CMP002514,CZ01483,Street garbage pile,garbage,W07,12.821967,77.477721,2,1557,TEAM05,0.384
CMP002515,CZ01099,Broken road surface,pothole,W02,12.873917,77.44478,1,2086,TEAM04,0.313
CMP002516,CZ00232,Flickering street lamp,streetlight,W04,12.832465,77.535884,5,4239,TEAM02,0.992
CMP002517,CZ00038,Flickering street lamp,streetlight,W20,12.927503,77.430671,3,1844,TEAM09,0.531
CMP002518,CZ06651,Streetlight not working,streetlight,W05,12.879248,77.538806,5,2821,,0.861
CMP002519,CZ03472,Broken road surface,pothole,W20,12.943113,77.474239,5,4118,TEAM07,0.981
CMP002520,CZ00170,Water leakage on road,water_leak,W08,12.905501,77.501482,1,1584,TEAM09,0.267
CMP002521,CZ03091,Drainage overflowing,drainage,W20,12.864414,77.422925,1,4283,TEAM02,0.517
CMP002522,CZ02082,Water leakage on road,water_leak,W15,12.894475,77.457924,3,2298,TEAM09,0.573
CMP002523,CZ02145,Flickering street lamp,streetlight,W18,12.947007,77.524106,1,1237,TEAM08,0.235
CMP002524,CZ03764,Pole light fused,streetlight,W02,12.89416,77.534724,2,343,TEAM09,0.272
CMP002525,CZ04799,Open manhole,drainage,W16,12.955618,77.5652,2,4025,,0.613
CMP002526,CZ00364,Clogged sewage line,drainage,W14,12.926836,77.421535,5,2771,TEAM10,0.857
CMP002527,CZ02493,Open manhole,drainage,W13,12.942449,77.577197,3,1184,TEAM04,0.47
CMP002528,CZ05839,Smell from waste,garbage,W17,12.860237,77.431942,1,4067,TEAM08,0.497
CMP002529,CZ02980,Drainage overflowing,drainage,W15,12.847516,77.439669,2,855,TEAM07,0.319
CMP002530,CZ07118,Pipe burst near house,water_leak,W03,12.823523,77.458176,3,4189,TEAM04,0.748
CMP002531,CZ01705,Overflowing dustbin,garbage,W05,12.932707,77.524808,4,1390,TEAM05,0.609
CMP002532,CZ00765,Broken road surface,pothole,W16,12.929979,77.462151,4,1720,,0.639
CMP002533,CZ02248,Smell from waste,garbage,W13,12.848541,77.489365,1,2737,TEAM04,0.373
CMP002534,CZ07059,Open manhole,drainage,W05,12.966,77.539904,3,1407,,0.49
CMP002535,CZ04180,Street garbage pile,garbage,W16,12.8944,77.468366,5,3064,,0.884
CMP002536,CZ06897,Dark road no lights,streetlight,W12,12.858437,77.437761,2,2048,TEAM04,0.43
CMP002537,CZ01758,Streetlight not working,streetlight,W08,12.958159,77.558303,4,564,TEAM04,0.532
CMP002538,CZ03846,Street garbage pile,garbage,W03,12.824894,77.577837,4,3893,,0.84
CMP002539,CZ03974,Broken road surface,pothole,W02,12.959275,77.502006,4,667,TEAM07,0.542
CMP002540,CZ07295,Flickering street lamp,streetlight,W04,12.899815,77.522196,2,1818,,0.408
CMP002541,CZ05997,Street garbage pile,garbage,W12,12.855815,77.559399,2,3187,TEAM08,0.535
CMP002542,CZ04259,Big pothole on road,pothole,W18,12.844577,77.562246,1,3170,TEAM06,0.414
