order_id,customer_id,area_code,order_time_min,promised_time_min,prep_time_min,penalty_score,order_value,rider_id_assigned,status
ORD03877,CUST1393,NODE_15,460,508,12,1.11,282,-1,COOKING
ORD03878,CUST0927,NODE_13,665,709,22,1.16,234,-1,DELIVERED
ORD03879,CUST1838,NODE_28,687,723,30,1.37,174,-1,DELIVERED
ORD03880,CUST0925,NODE_25,816,855,30,0.97,411,-1,OUT_FOR_DELIVERY
ORD03881,CUST0264,NODE_09,1330,1359,15,0.97,540,-1,DELIVERED
ORD03882,CUST0552,NODE_22,862,901,30,1.43,579,RID0012,OUT_FOR_DELIVERY
ORD03883,CUST0296,NODE_23,209,257,33,1.62,591,RID0030,CANCELLED
ORD03884,CUST0995,NODE_12,199,235,30,1.92,327,-1,CANCELLED
ORD03885,CUST1669,NODE_02,1325,1374,22,0.51,701,-1,PENDING
ORD03886,CUST0455,NODE_16,1083,1133,14,1.84,887,-1,PENDING
ORD03887,CUST0842,NODE_01,931,956,25,0.56,454,RID0009,DELIVERED
ORD03888,CUST0170,NODE_04,1377,1420,12,1.73,782,-1,DELIVERED
ORD03889,CUST0182,NODE_11,1245,1277,27,0.62,614,-1,OUT_FOR_DELIVERY
ORD03890,CUST1840,NODE_28,449,486,19,1.92,519,RID0003,PENDING
ORD03891,CUST1564,NODE_27,734,763,20,1.6,155,RID0025,OUT_FOR_DELIVERY
ORD03892,CUST1697,NODE_24,678,717,21,0.59,762,RID0015,PENDING
ORD03893,CUST0413,NODE_09,1157,1202,28,1.8,370,RID0006,DELIVERED
ORD03894,CUST0948,NODE_08,280,320,22,1.1,826,-1,CANCELLED
ORD03895,CUST1919,NODE_25,983,1017,33,0.63,879,-1,CANCELLED
ORD03896,CUST0521,NODE_25,710,760,29,1.71,831,-1,DELIVERED
ORD03897,CUST0530,NODE_11,542,587,35,0.99,821,RID0016,OUT_FOR_DELIVERY
ORD03898,CUST0797,NODE_28,709,746,29,1.24,800,RID0020,PENDING
ORD03899,CUST0853,NODE_04,1030,1078,12,1.98,348,RID0024,COOKING
ORD03900,CUST0272,NODE_12,780,805,20,0.73,246,RID0021,PENDING
ORD03901,CUST0438,NODE_04,467,508,21,1.74,247,-1,OUT_FOR_DELIVERY
ORD03902,CUST0569,NODE_25,220,262,21,0.72,169,-1,OUT_FOR_DELIVERY
ORD03903,CUST1980,NODE_24,756,793,15,1.25,567,RID0020,PENDING
ORD03904,CUST1371,NODE_08,672,698,18,0.74,669,RID0017,CANCELLED
ORD03905,CUST0596,NODE_08,531,572,33,1.32,503,-1,DELIVERED
ORD03906,CUST0382,NODE_23,892,939,17,0.8,290,RID0012,PENDING
ORD03907,CUST0381,NODE_28,755,783,30,0.56,674,-1,DELIVERED
ORD03908,CUST0471,NODE_26,824,850,22,0.68,856,-1,DELIVERED
ORD03909,CUST1671,NODE_02,214,255,27,0.82,317,RID0018,DELIVERED
ORD03910,CUST1053,NODE_22,558,601,23,0.61,614,RID0009,CANCELLED
ORD03911,CUST1445,NODE_04,831,867,30,1.86,895,-1,CANCELLED
ORD03912,CUST0612,NODE_28,180,215,25,1.66,583,RID0001,CANCELLED
ORD03913,CUST0120,NODE_27,1181,1209,30,1.73,459,-1,CANCELLED
ORD03914,CUST0882,NODE_07,641,675,27,0.9,821,-1,PENDING
ORD03915,CUST0417,NODE_30,91,120,17,1.89,885,RID0001,OUT_FOR_DELIVERY
ORD03916,CUST0346,NODE_04,212,239,16,1.68,322,-1,COOKING
ORD03917,CUST1888,NODE_12,117,153,17,1.84,466,RID0025,OUT_FOR_DELIVERY
ORD03918,CUST1068,NODE_19,338,378,35,1.54,519,RID0019,CANCELLED
ORD03919,CUST0143,NODE_25,407,447,26,1.93,204,-1,CANCELLED
ORD03920,CUST1011,NODE_20,1162,1189,18,0.97,212,-1,CANCELLED
ORD03921,CUST1663,NODE_28,966,1007,14,0.59,175,RID0006,DELIVERED
ORD03922,CUST1122,NODE_16,365,412,28,0.8,512,RID0026,PENDING
ORD03923,CUST0184,NODE_17,1113,1157,13,0.57,449,-1,OUT_FOR_DELIVERY
ORD03924,CUST0619,NODE_19,950,975,33,0.89,817,RID0004,OUT_FOR_DELIVERY
ORD03925,CUST0496,NODE_29,179,214,26,1.35,456,-1,OUT_FOR_DELIVERY
ORD03926,CUST0532,NODE_24,295,327,25,0.57,723,RID0022,PENDING
ORD03927,CUST0867,NODE_20,453,500,12,1.3,382,RID0019,PENDING
ORD03928,CUST0365,NODE_01,1068,1097,33,1.35,260,RID0014,PENDING
ORD03929,CUST1298,NODE_28,915,946,33,1.65,311,-1,COOKING
ORD03930,CUST1604,NODE_08,198,235,29,1.63,567,-1,DELIVERED
ORD03931,CUST0734,NODE_01,385,434,16,1.05,169,RID0014,DELIVERED
ORD03932,CUST0255,NODE_21,401,440,16,1.31,274,-1,PENDING
ORD03933,CUST0398,NODE_16,1208,1237,24,1.62,250,RID0020,PENDING
ORD03934,CUST1466,NODE_16,220,249,27,1.6,389,-1,DELIVERED
ORD03935,CUST1561,NODE_26,1257,1288,16,0.71,458,-1,COOKING
ORD03936,CUST1982,NODE_14,547,587,32,1.93,785,RID0020,CANCELLED
ORD03937,CUST1402,NODE_11,332,368,35,1.95,620,-1,CANCELLED
ORD03938,CUST1971,NODE_12,329,361,16,1.25,759,RID0017,COOKING
ORD03939,CUST1665,NODE_25,936,982,27,0.51,678,-1,OUT_FOR_DELIVERY
ORD03940,CUST0351,NODE_24,1237,1264,35,1.24,651,RID0011,PENDING
ORD03941,CUST1796,NODE_12,880,926,31,1.18,629,-1,COOKING
ORD03942,CUST1467,NODE_26,263,310,15,0.9,400,RID0015,OUT_FOR_DELIVERY
ORD03943,CUST0911,NODE_16,13,52,30,1.43,898,RID0025,COOKING
ORD03944,CUST0388,NODE_09,642,674,22,1.34,623,-1,COOKING
ORD03945,CUST0095,NODE_29,801,836,15,1.02,674,-1,PENDING
ORD03946,CUST0815,NODE_04,1174,1215,25,1.19,492,-1,CANCELLED
ORD03947,CUST1774,NODE_08,1137,1177,17,1.02,794,RID0008,DELIVERED
ORD03948,CUST0350,NODE_10,1200,1244,29,1.32,831,RID0024,PENDING
ORD03949,CUST0268,NODE_06,1324,1363,23,1.85,605,RID0028,COOKING
ORD03950,CUST0979,NODE_10,499,528,33,0.84,450,RID0017,DELIVERED
ORD03951,CUST0110,NODE_04,1162,1189,18,1.25,630,RID0003,PENDING
ORD03952,CUST1427,NODE_28,385,435,32,1.87,834,RID0005,CANCELLED
ORD03953,CUST0895,NODE_28,698,741,16,0.79,868,-1,DELIVERED
ORD03954,CUST0916,NODE_29,38,71,12,0.59,658,RID0007,COOKING
ORD03955,CUST0961,NODE_22,671,705,22,1.6,573,-1,CANCELLED
ORD03956,CUST0222,NODE_06,220,265,13,1.85,824,-1,CANCELLED
ORD03957,CUST0686,NODE_09,1068,1105,12,1.44,574,RID0004,COOKING
ORD03958,CUST0785,NODE_11,803,829,18,0.74,817,RID0014,COOKING
ORD03959,CUST0273,NODE_03,891,933,13,0.88,305,-1,PENDING
ORD03960,CUST0099,NODE_10,1021,1046,12,0.92,540,-1,PENDING
ORD03961,CUST1036,NODE_06,981,1012,12,0.71,602,RID0006,COOKING
ORD03962,CUST0898,NODE_27,1262,1289,14,1.82,440,RID0017,PENDING
ORD03963,CUST0944,NODE_16,567,602,19,1.52,677,RID0019,COOKING
ORD03964,CUST1975,NODE_23,339,371,20,0.99,891,RID0004,COOKING
ORD03965,CUST0964,NODE_17,277,307,17,1.59,300,RID0021,PENDING
ORD03966,CUST0201,NODE_14,913,943,30,1.35,182,RID0030,CANCELLED
ORD03967,CUST0204,NODE_17,1229,1265,20,0.52,776,RID0003,COOKING
ORD03968,CUST0364,NODE_22,43,68,22,1.02,828,RID0012,OUT_FOR_DELIVERY
ORD03969,CUST0546,NODE_04,83,121,35,1.96,514,-1,PENDING
ORD03970,CUST1058,NODE_12,1211,1236,27,0.58,218,-1,DELIVERED
ORD03971,CUST0245,NODE_07,53,102,21,1.31,399,-1,PENDING
ORD03972,CUST0519,NODE_12,1360,1400,26,1.8,774,-1,CANCELLED
ORD03973,CUST0679,NODE_17,1357,1395,23,1.72,754,RID0018,PENDING
ORD03974,CUST0619,NODE_11,697,747,31,1.28,745,RID0026,COOKING
ORD03975,CUST1169,NODE_17,583,618,15,1.16,825,RID0022,OUT_FOR_DELIVERY
ORD03976,CUST0571,NODE_09,852,890,31,1.27,592,-1,OUT_FOR_DELIVERY
ORD03977,CUST1556,NODE_30,684,721,19,1.4,403,RID0027,DELIVERED
ORD03978,CUST1228,NODE_08,1005,1053,27,1.99,306,-1,CANCELLED
ORD03979,CUST1530,NODE_17,635,667,30,1.64,800,-1,CANCELLED
ORD03980,CUST1136,NODE_09,629,669,34,0.54,657,-1,COOKING
ORD03981,CUST0146,NODE_23,94,120,24,0.53,574,-1,CANCELLED
ORD03982,CUST0472,NODE_10,808,838,20,1.05,767,RID0009,DELIVERED
ORD03983,CUST0312,NODE_21,1030,1078,13,1.93,728,-1,DELIVERED
ORD03984,CUST1127,NODE_07,1217,1251,32,1.69,847,RID0018,CANCELLED
ORD03985,CUST1187,NODE_10,1344,1381,17,1.67,490,-1,COOKING
ORD03986,CUST1777,NODE_09,416,447,14,0.6,522,RID0018,OUT_FOR_DELIVERY
ORD03987,CUST0318,NODE_14,322,367,12,1.96,554,-1,CANCELLED
ORD03988,CUST1636,NODE_02,510,535,30,1.64,547,RID0022,CANCELLED
ORD03989,CUST0665,NODE_22,1042,1083,14,0.75,801,-1,PENDING
ORD03990,CUST1039,NODE_28,776,813,17,1.37,762,RID0007,CANCELLED
ORD03991,CUST0888,NODE_30,1340,1375,30,1.48,513,-1,DELIVERED
ORD03992,CUST1601,NODE_05,833,869,35,1.55,287,RID0010,CANCELLED
ORD03993,CUST1795,NODE_25,328,355,34,0.97,749,-1,CANCELLED
ORD03994,CUST0844,NODE_08,698,729,35,1.11,674,-1,OUT_FOR_DELIVERY
ORD03995,CUST1354,NODE_22,163,210,23,1.61,649,-1,COOKING
ORD03996,CUST0723,NODE_11,406,445,23,1.75,299,-1,PENDING
ORD03997,CUST1144,NODE_23,1317,1346,35,2.0,165,-1,OUT_FOR_DELIVERY
ORD03998,CUST1163,NODE_22,464,491,28,0.99,213,-1,DELIVERED
ORD03999,CUST1263,NODE_13,838,874,23,1.0,870,RID0009,COOKING
ORD04000,CUST0745,NODE_10,782,809,27,1.76,497,RID0021,PENDING
ORD04001,CUST0782,NODE_28,1158,1194,34,1.52,249,-1,PENDING
ORD04002,CUST1830,NODE_26,687,722,35,0.95,533,-1,CANCELLED
ORD04003,CUST1601,NODE_19,548,584,27,1.19,813,RID0006,PENDING
ORD04004,CUST1702,NODE_16,775,807,16,1.93,715,-1,DELIVERED
ORD04005,CUST1146,NODE_16,771,809,35,1.43,358,RID0028,OUT_FOR_DELIVERY
ORD04006,CUST1257,NODE_29,1245,1274,17,0.73,821,RID0027,OUT_FOR_DELIVERY
ORD04007,CUST0457,NODE_19,669,698,33,0.62,325,RID0007,CANCELLED
ORD04008,CUST0498,NODE_11,463,513,16,1.08,254,RID0029,COOKING
ORD04009,CUST0502,NODE_05,1199,1227,29,1.2,487,-1,COOKING
ORD04010,CUST0748,NODE_18,1316,1342,31,1.68,698,-1,CANCELLED
ORD04011,CUST0269,NODE_23,967,1010,35,1.1,432,RID0028,OUT_FOR_DELIVERY
ORD04012,CUST1640,NODE_19,72,105,26,1.78,792,-1,PENDING
ORD04013,CUST0919,NODE_23,1044,1082,29,1.78,563,-1,OUT_FOR_DELIVERY
ORD04014,CUST0101,NODE_06,749,780,29,1.56,282,RID0025,PENDING
ORD04015,CUST1411,NODE_29,100,135,31,1.33,740,-1,OUT_FOR_DELIVERY
ORD04016,CUST1339,NODE_25,652,690,28,1.89,527,-1,DELIVERED
ORD04017,CUST0996,NODE_01,824,861,28,0.68,572,RID0028,CANCELLED
ORD04018,CUST1416,NODE_27,946,981,17,0.84,264,RID0001,COOKING
ORD04019,CUST0942,NODE_25,325,357,24,1.43,397,-1,OUT_FOR_DELIVERY
ORD04020,CUST1586,NODE_05,675,701,22,1.92,841,-1,PENDING
ORD04021,CUST1054,NODE_28,701,733,31,0.71,450,RID0004,DELIVERED
ORD04022,CUST1438,NODE_25,1089,1128,12,1.36,388,-1,OUT_FOR_DELIVERY
ORD04023,CUST0019,NODE_20,761,802,25,0.65,161,-1,DELIVERED
ORD04024,CUST0183,NODE_29,913,943,28,1.3,900,-1,PENDING
ORD04025,CUST0294,NODE_27,526,569,30,1.97,817,RID0005,OUT_FOR_DELIVERY
ORD04026,CUST0783,NODE_24,851,882,22,1.48,717,-1,PENDING
ORD04027,CUST0464,NODE_09,1290,1331,14,1.88,810,RID0021,COOKING
ORD04028,CUST0664,NODE_09,1242,1286,19,0.57,454,-1,PENDING
ORD04029,CUST0505,NODE_26,781,810,17,0.97,604,RID0013,DELIVERED
ORD04030,CUST1381,NODE_01,388,419,12,1.58,649,RID0014,OUT_FOR_DELIVERY
ORD04031,CUST0319,NODE_02,1120,1158,18,1.48,553,RID0030,PENDING
ORD04032,CUST0091,NODE_01,844,875,13,1.79,564,RID0011,DELIVERED
ORD04033,CUST1806,NODE_08,1276,1322,22,1.15,699,RID0029,DELIVERED
ORD04034,CUST0741,NODE_07,500,528,32,1.86,680,RID0007,DELIVERED
ORD04035,CUST1830,NODE_16,326,376,21,1.54,264,RID0016,PENDING
ORD04036,CUST1915,NODE_06,910,949,30,1.81,367,-1,DELIVERED
ORD04037,CUST0415,NODE_06,1223,1248,17,0.92,224,RID0001,CANCELLED
ORD04038,CUST0059,NODE_04,1308,1343,13,1.0,454,RID0015,PENDING
ORD04039,CUST0871,NODE_10,790,820,17,1.68,361,-1,OUT_FOR_DELIVERY
ORD04040,CUST0503,NODE_08,882,917,25,0.66,284,RID0022,PENDING
ORD04041,CUST0349,NODE_06,984,1031,12,0.96,453,RID0022,CANCELLED
ORD04042,CUST0914,NODE_28,1163,1197,20,0.61,302,-1,COOKING
ORD04043,CUST1585,NODE_04,1209,1245,35,0.88,629,RID0011,OUT_FOR_DELIVERY
ORD04044,CUST0768,NODE_22,132,167,15,1.72,600,RID0012,PENDING
ORD04045,CUST1678,NODE_01,716,742,20,1.33,457,RID0029,COOKING
ORD04046,CUST1028,NODE_21,76,110,32,1.32,807,RID0029,PENDING
ORD04047,CUST1236,NODE_29,715,755,16,0.96,643,RID0018,DELIVERED
ORD04048,CUST0123,NODE_19,453,495,23,0.94,370,-1,COOKING
ORD04049,CUST1275,NODE_04,1027,1075,13,0.83,838,RID0025,DELIVERED
ORD04050,CUST0560,NODE_02,15,64,31,1.25,641,-1,OUT_FOR_DELIVERY
ORD04051,CUST0133,NODE_27,138,188,13,1.25,601,-1,COOKING
ORD04052,CUST1826,NODE_23,347,377,34,1.26,338,RID0010,DELIVERED
ORD04053,CUST0605,NODE_28,784,829,16,0.9,159,RID0009,COOKING
ORD04054,CUST1089,NODE_16,243,271,35,0.84,739,-1,OUT_FOR_DELIVERY
ORD04055,CUST0645,NODE_04,5,42,18,1.59,152,RID0006,COOKING
ORD04056,CUST0981,NODE_17,733,782,12,0.82,216,-1,DELIVERED
ORD04057,CUST1735,NODE_21,692,741,30,1.83,717,RID0003,PENDING
ORD04058,CUST1837,NODE_27,1054,1102,12,1.79,477,-1,CANCELLED
ORD04059,CUST1900,NODE_05,1069,1099,16,1.34,186,RID0028,CANCELLED
ORD04060,CUST1873,NODE_02,632,672,30,1.82,432,RID0011,DELIVERED
ORD04061,CUST0207,NODE_12,457,496,16,1.07,326,-1,CANCELLED
ORD04062,CUST1100,NODE_08,968,1015,19,0.68,166,-1,PENDING
ORD04063,CUST1273,NODE_05,370,398,19,1.22,402,RID0019,CANCELLED
ORD04064,CUST0824,NODE_12,839,885,15,1.44,744,RID0028,PENDING
ORD04065,CUST0762,NODE_11,38,68,20,0.77,279,RID0002,OUT_FOR_DELIVERY
ORD04066,CUST1820,NODE_05,803,839,23,1.05,263,RID0007,OUT_FOR_DELIVERY
ORD04067,CUST1586,NODE_12,1094,1124,33,1.43,743,-1,PENDING
ORD04068,CUST0062,NODE_30,295,340,28,1.02,766,RID0027,OUT_FOR_DELIVERY
ORD04069,CUST0805,NODE_20,487,529,16,0.95,165,-1,CANCELLED
ORD04070,CUST0541,NODE_08,385,414,18,0.77,892,RID0028,PENDING
ORD04071,CUST1047,NODE_01,93,136,32,1.36,889,-1,COOKING
ORD04072,CUST1722,NODE_22,417,442,13,0.76,623,-1,OUT_FOR_DELIVERY
ORD04073,CUST1339,NODE_27,34,79,16,0.52,864,-1,COOKING
ORD04074,CUST1965,NODE_25,26,75,33,0.57,382,RID0023,OUT_FOR_DELIVERY
ORD04075,CUST1722,NODE_24,152,197,28,0.75,671,-1,COOKING
ORD04076,CUST0957,NODE_25,190,221,33,1.41,814,-1,DELIVERED
ORD04077,CUST0874,NODE_12,1373,1403,13,1.45,812,RID0001,COOKING
ORD04078,CUST0790,NODE_04,1168,1199,16,1.66,496,RID0008,DELIVERED
ORD04079,CUST0118,NODE_22,1323,1359,26,1.07,593,RID0022,OUT_FOR_DELIVERY
ORD04080,CUST0943,NODE_03,424,469,34,1.32,416,RID0001,DELIVERED
ORD04081,CUST0645,NODE_04,1028,1070,22,0.7,425,RID0009,PENDING
ORD04082,CUST1085,NODE_02,153,197,26,0.51,381,RID0018,PENDING
ORD04083,CUST1162,NODE_01,643,669,28,1.88,676,RID0020,OUT_FOR_DELIVERY
ORD04084,CUST0088,NODE_07,1308,1356,32,1.42,781,RID0029,OUT_FOR_DELIVERY
ORD04085,CUST0602,NODE_10,225,255,24,0.69,843,RID0026,CANCELLED
ORD04086,CUST1925,NODE_14,1376,1409,15,1.07,151,-1,CANCELLED
ORD04087,CUST0453,NODE_26,874,916,19,1.22,861,RID0018,CANCELLED
ORD04088,CUST1907,NODE_08,706,732,24,1.35,196,RID0029,PENDING
ORD04089,CUST0477,NODE_03,948,992,26,0.81,718,RID0025,DELIVERED
ORD04090,CUST1578,NODE_01,915,957,31,0.52,731,-1,COOKING
ORD04091,CUST1868,NODE_09,1018,1047,18,0.83,824,-1,DELIVERED
ORD04092,CUST1385,NODE_30,680,725,34,0.94,710,RID0008,PENDING
ORD04093,CUST1168,NODE_06,2,46,12,1.79,673,RID0004,CANCELLED
ORD04094,CUST1601,NODE_16,507,534,34,1.57,551,RID0012,OUT_FOR_DELIVERY
ORD04095,CUST0054,NODE_30,893,942,31,1.67,836,-1,DELIVERED
ORD04096,CUST0701,NODE_06,1339,1379,35,0.76,850,RID0017,CANCELLED
ORD04097,CUST0318,NODE_02,71,97,20,0.77,277,RID0015,PENDING
ORD04098,CUST1711,NODE_14,530,572,26,1.46,665,-1,OUT_FOR_DELIVERY
ORD04099,CUST0515,NODE_14,276,310,33,0.71,684,RID0020,CANCELLED
ORD04100,CUST1264,NODE_29,578,607,31,0.9,673,-1,CANCELLED
ORD04101,CUST1689,NODE_09,201,240,34,0.87,793,RID0010,PENDING
ORD04102,CUST0763,NODE_10,599,640,24,1.16,888,-1,PENDING
ORD04103,CUST1907,NODE_02,1022,1064,25,1.6,298,RID0027,COOKING
ORD04104,CUST1863,NODE_09,733,783,16,1.18,725,RID0010,OUT_FOR_DELIVERY
ORD04105,CUST1902,NODE_27,1267,1309,31,1.97,715,-1,CANCELLED
ORD04106,CUST1526,NODE_30,355,401,32,1.01,835,-1,CANCELLED
ORD04107,CUST1843,NODE_08,1239,1281,28,0.73,623,-1,COOKING
ORD04108,CUST1746,NODE_24,1108,1143,16,1.1,881,RID0029,COOKING
ORD04109,CUST0628,NODE_22,1075,1103,35,1.36,749,-1,OUT_FOR_DELIVERY
ORD04110,CUST1000,NODE_28,326,364,21,1.67,827,-1,OUT_FOR_DELIVERY
ORD04111,CUST1391,NODE_13,17,50,32,0.76,194,RID0020,CANCELLED
ORD04112,CUST1668,NODE_25,804,844,30,1.6,812,RID0007,PENDING
ORD04113,CUST1922,NODE_21,946,989,32,1.49,488,-1,PENDING
ORD04114,CUST0699,NODE_20,94,121,14,1.6,663,RID0005,OUT_FOR_DELIVERY
ORD04115,CUST1180,NODE_04,1222,1270,12,1.37,885,RID0008,CANCELLED
ORD04116,CUST1396,NODE_17,682,723,29,1.63,245,-1,PENDING
ORD04117,CUST1811,NODE_14,171,213,16,1.75,755,-1,OUT_FOR_DELIVERY
ORD04118,CUST0129,NODE_15,644,678,22,1.88,350,RID0026,DELIVERED
ORD04119,CUST1182,NODE_16,13,49,27,1.56,283,RID0017,COOKING
ORD04120,CUST0857,NODE_07,180,213,33,0.85,372,-1,CANCELLED
ORD04121,CUST1230,NODE_05,288,324,21,0.99,173,-1,CANCELLED
ORD04122,CUST1103,NODE_01,1291,1335,32,1.05,375,RID0025,PENDING
ORD04123,CUST1071,NODE_19,1342,1391,20,0.63,462,-1,PENDING
ORD04124,CUST0277,NODE_09,474,512,31,1.57,617,RID0003,CANCELLED
ORD04125,CUST0400,NODE_15,693,739,19,1.38,577,-1,OUT_FOR_DELIVERY
ORD04126,CUST0990,NODE_17,105,151,18,1.62,880,RID0028,PENDING
ORD04127,CUST0205,NODE_29,195,240,26,0.6,388,-1,CANCELLED
ORD04128,CUST0917,NODE_15,1004,1044,35,0.91,671,RID0020,COOKING
ORD04129,CUST1190,NODE_05,1366,1398,25,1.34,751,RID0029,PENDING
ORD04130,CUST0208,NODE_28,1195,1242,26,0.67,772,-1,DELIVERED
ORD04131,CUST1888,NODE_13,1253,1295,34,1.95,513,RID0001,PENDING
ORD04132,CUST1669,NODE_28,864,903,14,0.96,508,-1,PENDING
ORD04133,CUST0561,NODE_11,767,810,32,1.05,684,RID0020,DELIVERED
ORD04134,CUST0435,NODE_10,1102,1146,19,1.51,707,RID0014,OUT_FOR_DELIVERY
ORD04135,CUST1989,NODE_23,769,811,12,1.96,378,RID0011,CANCELLED
ORD04136,CUST1014,NODE_16,84,120,32,1.58,687,-1,CANCELLED
ORD04137,CUST1403,NODE_17,674,705,16,1.34,291,-1,PENDING
ORD04138,CUST0712,NODE_26,459,505,22,1.98,547,RID0001,OUT_FOR_DELIVERY
ORD04139,CUST0098,NODE_26,191,235,29,0.91,168,RID0002,DELIVERED
ORD04140,CUST0156,NODE_04,405,452,23,0.88,814,-1,PENDING
ORD04141,CUST1508,NODE_22,1226,1266,23,1.19,737,RID0005,PENDING
ORD04142,CUST1372,NODE_08,56,86,14,1.86,860,RID0020,DELIVERED
ORD04143,CUST1553,NODE_08,277,305,24,1.29,403,RID0024,PENDING
ORD04144,CUST0267,NODE_03,386,431,30,1.94,361,RID0023,PENDING
ORD04145,CUST1368,NODE_30,1171,1202,13,0.75,163,RID0023,DELIVERED
ORD04146,CUST0163,NODE_30,566,615,17,1.16,698,-1,CANCELLED
ORD04147,CUST1516,NODE_04,36,75,23,1.54,432,-1,CANCELLED
ORD04148,CUST0470,NODE_20,1118,1156,24,1.15,370,RID0007,DELIVERED
ORD04149,CUST0795,NODE_13,1172,1216,33,0.95,782,-1,CANCELLED
ORD04150,CUST1900,NODE_21,544,582,19,1.43,444,RID0018,OUT_FOR_DELIVERY
ORD04151,CUST0706,NODE_29,717,767,20,1.43,179,-1,COOKING
ORD04152,CUST1139,NODE_27,1131,1181,29,1.24,208,-1,CANCELLED
ORD04153,CUST0410,NODE_14,1140,1178,21,1.59,252,RID0012,OUT_FOR_DELIVERY
ORD04154,CUST0140,NODE_04,592,627,32,0.56,547,RID0003,OUT_FOR_DELIVERY
ORD04155,CUST1209,NODE_21,487,513,26,1.49,712,RID0024,PENDING
ORD04156,CUST0310,NODE_01,775,804,20,0.97,396,RID0028,CANCELLED
ORD04157,CUST1785,NODE_16,92,129,32,0.58,465,-1,DELIVERED
ORD04158,CUST1509,NODE_11,168,210,27,0.78,302,RID0028,OUT_FOR_DELIVERY
ORD04159,CUST1174,NODE_27,29,68,24,0.62,871,RID0013,DELIVERED
ORD04160,CUST0687,NODE_03,490,515,18,1.8,183,RID0001,COOKING
ORD04161,CUST0239,NODE_22,691,723,12,1.04,329,RID0026,COOKING
ORD04162,CUST0064,NODE_19,768,800,22,0.86,780,RID0017,DELIVERED
ORD04163,CUST0530,NODE_27,1050,1093,31,0.54,267,RID0014,DELIVERED
ORD04164,CUST1723,NODE_18,145,172,13,0.96,256,-1,CANCELLED
ORD04165,CUST0535,NODE_21,288,313,12,1.38,335,-1,COOKING
ORD04166,CUST1599,NODE_16,257,306,17,1.58,895,RID0007,DELIVERED
ORD04167,CUST1347,NODE_12,24,57,26,1.47,800,RID0016,PENDING
ORD04168,CUST1678,NODE_24,909,948,21,1.63,900,RID0016,DELIVERED
ORD04169,CUST0786,NODE_18,1324,1353,33,0.68,232,RID0010,CANCELLED
ORD04170,CUST1405,NODE_22,489,518,32,1.79,521,-1,OUT_FOR_DELIVERY
ORD04171,CUST1648,NODE_11,448,494,27,0.82,393,RID0002,OUT_FOR_DELIVERY
ORD04172,CUST1428,NODE_04,1021,1052,32,1.19,622,-1,CANCELLED
ORD04173,CUST0261,NODE_22,51,90,21,1.05,365,RID0013,OUT_FOR_DELIVERY
ORD04174,CUST1233,NODE_04,768,806,23,0.68,394,-1,PENDING
ORD04175,CUST0803,NODE_05,975,1010,23,1.02,344,RID0013,DELIVERED
ORD04176,CUST1270,NODE_27,1316,1353,19,0.65,533,-1,COOKING
ORD04177,CUST1670,NODE_11,242,271,14,1.11,823,RID0025,DELIVERED
ORD04178,CUST0937,NODE_30,1347,1378,14,1.72,579,-1,COOKING
ORD04179,CUST1995,NODE_21,1232,1277,28,1.38,353,RID0002,DELIVERED
ORD04180,CUST0696,NODE_01,1183,1226,25,1.41,291,-1,COOKING
ORD04181,CUST0700,NODE_08,1141,1173,32,0.86,620,-1,OUT_FOR_DELIVERY
ORD04182,CUST1241,NODE_22,189,218,15,1.12,522,RID0003,PENDING
ORD04183,CUST1865,NODE_07,168,196,30,1.71,612,-1,COOKING
ORD04184,CUST0633,NODE_07,600,639,27,1.62,608,RID0026,OUT_FOR_DELIVERY
ORD04185,CUST0429,NODE_08,1000,1028,35,0.58,569,RID0018,DELIVERED
ORD04186,CUST0459,NODE_24,223,248,33,1.41,675,RID0029,COOKING
ORD04187,CUST0601,NODE_09,224,251,25,0.67,211,RID0030,PENDING
ORD04188,CUST1177,NODE_22,932,961,25,0.72,274,RID0001,PENDING
ORD04189,CUST0640,NODE_24,641,680,15,1.7,810,-1,OUT_FOR_DELIVERY
ORD04190,CUST0278,NODE_01,293,341,35,1.79,339,-1,PENDING
ORD04191,CUST1176,NODE_29,311,337,16,1.54,256,RID0019,PENDING
ORD04192,CUST1966,NODE_16,1079,1125,19,1.54,841,RID0006,PENDING
ORD04193,CUST0992,NODE_18,596,630,15,0.55,884,RID0003,OUT_FOR_DELIVERY
ORD04194,CUST0177,NODE_10,389,429,29,0.7,422,RID0004,COOKING
ORD04195,CUST0506,NODE_21,749,793,14,0.68,302,-1,DELIVERED
ORD04196,CUST0270,NODE_30,428,458,24,1.63,711,RID0011,OUT_FOR_DELIVERY
ORD04197,CUST0996,NODE_08,376,417,25,0.51,753,-1,OUT_FOR_DELIVERY
ORD04198,CUST1259,NODE_10,477,516,19,1.15,844,-1,CANCELLED
ORD04199,CUST0071,NODE_16,829,866,32,1.83,847,RID0015,CANCELLED
ORD04200,CUST1796,NODE_20,384,416,29,1.01,354,RID0014,CANCELLED
ORD04201,CUST0485,NODE_21,1037,1067,18,0.74,715,RID0018,COOKING
ORD04202,CUST1886,NODE_27,565,611,21,1.7,835,RID0024,OUT_FOR_DELIVERY
ORD04203,CUST1122,NODE_12,32,82,27,1.6,443,RID0017,COOKING
ORD04204,CUST0936,NODE_02,699,737,28,0.99,260,RID0019,DELIVERED
