passage_id,vehicle_id,corridor_id,entry_time_min,exit_time_min,distance_km,base_toll,congestion_factor,final_toll
6497,1457,4,888,890,3.36,7.63,1.17,8.93
6498,1165,9,577,754,73.15,110.95,1.11,123.15
6499,3631,49,1289,1375,61.37,91.72,1.17,107.31
6500,7860,11,1227,1286,73.32,111.16,1.08,120.05
6501,3365,8,741,748,2.66,2.99,1.15,3.44
6502,6775,24,863,882,14.07,38.52,1.03,39.68
6503,5272,10,1390,1448,36.93,103.89,1.25,129.86
6504,5179,37,859,867,8.42,19.16,1.2,22.99
6505,4857,12,455,505,62.31,100.76,1.86,187.41
6506,2667,47,786,857,77.57,207.4,1.08,223.99
6507,8792,28,281,333,52.63,64.96,1.08,70.16
6508,3336,30,727,746,20.14,30.46,1.15,35.03
6509,2134,42,381,416,12.8,23.88,1.05,25.07
6510,1541,31,196,315,52.54,104.21,1.22,127.14
6511,9988,28,438,562,66.9,122.14,1.29,157.56
6512,5955,45,561,590,13.52,33.46,1.92,64.24
6513,9600,48,583,638,62.01,177.19,1.93,341.98
6514,8113,43,1321,1360,49.18,66.4,1.07,71.05
6515,7075,4,838,913,50.97,133.74,1.27,169.85
6516,9597,35,355,476,58.63,102.41,1.2,122.89
6517,8293,19,912,945,26.14,78.33,1.06,83.03
6518,9768,34,940,971,16.06,18.56,1.16,21.53
6519,2345,13,482,528,22.94,25.77,1.58,40.72
6520,2966,24,703,904,79.36,112.03,1.11,124.35
6521,5916,36,1120,1144,20.3,46.91,1.44,67.55
6522,8294,14,1318,1345,13.27,29.41,1.12,32.94
6523,5324,27,136,293,56.8,59.62,1.16,69.16
6524,8183,36,1048,1080,34.16,86.48,1.22,105.51
6525,1659,2,805,833,37.01,89.06,1.09,97.08
6526,9089,10,859,1007,58.79,168.16,1.15,193.38
6527,1512,38,664,716,23.55,44.67,1.24,55.39
6528,9102,7,137,194,62.06,165.57,1.06,175.5
6529,5779,32,976,1014,25.93,56.13,1.21,67.92
6530,2830,21,418,536,77.61,205.31,1.14,234.05
6531,7551,47,108,168,45.66,109.61,1.25,137.01
6532,782,33,895,950,39.44,79.78,1.16,92.54
6533,1299,35,908,974,55.67,132.23,1.25,165.29
6534,9222,13,1421,1586,59.9,73.47,1.07,78.61
6535,5761,35,1315,1363,38.54,59.45,1.29,76.69
6536,383,9,352,373,25.21,64.14,1.21,77.61
6537,9020,26,930,1004,62.7,118.81,1.28,152.08
6538,2614,8,926,998,72.42,153.06,1.25,191.32
6539,4942,33,863,903,35.34,60.31,1.21,72.98
6540,2502,29,725,798,68.99,152.99,1.05,160.64
6541,5041,21,744,778,21.01,42.28,1.04,43.97
6542,3149,38,1111,1119,10.77,22.74,1.73,39.34
6543,7076,1,338,350,14.33,20.73,1.21,25.08
6544,2563,44,1139,1160,13.49,28.95,1.85,53.56
6545,5280,40,35,59,28.81,49.92,1.13,56.41
6546,944,25,799,901,45.44,82.14,1.04,85.43
6547,5441,14,331,338,7.63,12.34,1.26,15.55
6548,3491,16,307,346,35.2,37.98,1.26,47.85
6549,8362,37,560,618,34.85,94.35,1.21,114.16
6550,1499,13,1088,1117,31.9,59.5,1.15,68.42
6551,1460,26,190,192,1.84,2.94,1.1,3.23
6552,1128,15,584,683,78.7,225.9,1.76,397.58
6553,618,39,890,973,75.69,101.52,1.21,122.84
6554,8313,5,225,228,1.2,3.13,1.11,3.47
6555,3792,40,268,286,19.27,35.13,1.13,39.7
6556,587,37,320,419,49.74,142.43,1.27,180.89
6557,2792,11,707,780,56.55,155.88,1.1,171.47
6558,7176,37,643,734,59.12,72.94,1.07,78.05
6559,2355,48,140,249,58.44,76.26,1.26,96.09
6560,6576,9,124,244,55.85,88.81,1.17,103.91
6561,6543,6,271,347,37.94,70.14,1.21,84.87
6562,1775,4,1135,1164,17.59,26.81,1.35,36.19
6563,8279,27,1350,1420,61.61,143.71,1.05,150.9
6564,9943,23,362,413,55.77,59.86,1.02,61.06
6565,5336,28,631,687,72.03,92.05,1.1,101.26
6566,7213,42,691,713,15.58,19.59,1.11,21.74
6567,157,39,946,974,21.48,45.76,1.19,54.45
6568,3802,34,964,1024,78.67,79.7,1.27,101.22
6569,3084,46,432,456,27.78,29.79,1.09,32.47
6570,8979,31,502,568,38.48,92.52,1.01,93.45
6571,4317,32,1069,1113,55.46,67.7,2.0,135.4
6572,2160,17,926,1015,70.19,143.65,1.08,155.14
6573,567,41,475,479,5.96,16.63,1.4,23.28
6574,4743,16,347,503,61.1,91.05,1.21,110.17
6575,508,11,1077,1151,32.86,96.59,1.25,120.74
6576,7301,14,855,902,55.02,87.75,1.0,87.75
6577,10,35,932,973,39.99,105.49,1.03,108.65
6578,9656,41,553,576,28.0,54.75,1.87,102.38
6579,7845,22,696,736,28.34,84.84,1.22,103.5
6580,98,39,163,207,36.17,44.47,1.11,49.36
6581,9931,34,789,883,76.14,200.22,1.15,230.25
6582,1632,11,1121,1146,27.45,62.92,1.12,70.47
6583,2975,50,98,169,60.55,160.36,1.14,182.81
6584,7357,43,524,602,77.75,212.53,1.39,295.42
6585,8140,16,1401,1542,58.67,85.25,1.02,86.95
6586,860,1,196,244,53.06,74.85,1.02,76.35
6587,4640,19,539,642,51.97,94.6,1.34,126.76
6588,9564,36,1326,1492,68.94,139.77,1.16,162.13
6589,1061,34,390,401,10.81,15.27,1.07,16.34
6590,7558,1,940,948,6.76,14.5,1.3,18.85
6591,8650,13,791,814,12.2,35.75,1.23,43.97
6592,9438,32,295,391,50.24,133.04,1.01,134.37
6593,9479,21,52,161,71.24,177.57,1.17,207.76
6594,8066,13,110,143,33.1,42.32,1.12,47.4
6595,6816,10,70,111,52.44,54.81,1.01,55.36
6596,791,37,1391,1403,6.93,7.45,1.24,9.24
6597,7055,50,582,596,19.25,48.17,1.16,55.88
6598,5619,15,1086,1117,12.7,28.1,1.54,43.27
6599,7132,1,1435,1494,69.1,206.99,1.19,246.32
6600,1277,13,578,692,68.23,96.15,1.6,153.84
6601,2685,9,488,597,76.44,174.3,1.98,345.11
6602,6576,40,11,30,15.26,33.52,1.28,42.91
6603,4607,36,838,856,20.22,33.39,1.09,36.4
6604,5817,20,764,846,54.56,127.89,1.14,145.79
6605,4930,14,1097,1129,23.97,31.71,1.17,37.1
6606,8201,3,105,142,35.52,50.21,1.27,63.77
6607,3809,2,58,110,54.97,99.27,1.29,128.06
6608,2733,12,806,855,54.66,135.89,1.25,169.86
6609,8091,27,449,511,66.58,80.05,1.24,99.26
6610,2449,45,23,151,45.51,103.7,1.22,126.51
6611,1562,31,145,200,57.99,137.91,1.17,161.35
6612,4656,42,854,881,13.9,27.4,1.0,27.4
6613,747,30,1223,1288,44.39,113.57,1.17,132.88
6614,117,6,1091,1179,78.66,105.14,1.37,144.04
6615,8614,34,1434,1437,2.98,6.41,1.16,7.44
6616,2240,13,740,774,45.95,123.35,1.2,148.02
6617,4129,7,219,303,79.52,215.32,1.0,215.32
6618,9813,43,100,175,73.68,114.83,1.25,143.54
6619,5330,15,996,1051,61.11,82.93,1.42,117.76
6620,4411,49,656,740,67.41,128.46,1.01,129.74
6621,9594,45,1418,1445,26.31,37.77,1.17,44.19
6622,7835,19,107,270,60.64,139.77,1.29,180.3
6623,7657,36,613,797,76.44,177.07,1.44,254.98
6624,1708,30,16,80,72.41,133.17,1.05,139.83
6625,3148,6,1252,1302,62.97,93.31,1.28,119.44
6626,8362,48,329,380,68.97,102.02,1.11,113.24
6627,5905,45,398,422,15.56,36.84,1.15,42.37
6628,4026,37,766,804,23.9,38.01,1.03,39.15
6629,9038,34,45,128,71.25,118.45,1.27,150.43
6630,9748,5,1436,1529,73.16,195.54,1.09,213.14
6631,6928,21,189,250,69.73,102.63,1.21,124.18
6632,2070,12,151,157,8.32,23.72,1.02,24.19
6633,559,10,756,784,36.03,41.99,1.06,44.51
6634,1363,20,299,349,46.81,60.8,1.02,62.02
6635,6173,37,974,1066,74.61,175.87,1.2,211.04
6636,7095,11,1089,1181,69.0,137.86,1.63,224.71
6637,5846,38,539,584,28.4,47.58,1.46,69.47
6638,7966,29,479,493,12.89,13.19,1.66,21.9
6639,2873,42,245,276,14.45,22.55,1.04,23.45
6640,9600,49,636,645,8.27,17.41,1.12,19.5
6641,6284,39,219,411,69.18,100.86,1.27,128.09
6642,3238,47,32,68,34.51,65.36,1.19,77.78
6643,9517,3,1265,1281,17.84,24.63,1.3,32.02
6644,4659,37,657,670,9.92,29.71,1.16,34.46
6645,1954,46,597,671,50.9,83.2,1.46,121.47
6646,51,13,960,985,10.28,20.51,1.17,24.0
6647,87,46,393,401,4.34,6.3,1.24,7.81
6648,8396,24,405,449,46.43,80.4,1.23,98.89
6649,7461,6,1234,1342,58.91,99.34,1.25,124.18
6650,9864,32,1389,1431,49.67,98.76,1.04,102.71
6651,9713,12,287,371,76.38,128.76,1.29,166.1
6652,4726,12,230,275,19.19,53.01,1.01,53.54
6653,3247,32,884,1000,69.89,83.14,1.05,87.3
6654,4277,45,111,189,50.89,61.8,1.1,67.98
6655,8376,46,343,380,41.41,48.53,1.19,57.75
6656,2992,43,1080,1085,7.3,17.88,1.32,23.6
6657,7783,8,170,197,29.56,79.44,1.24,98.51
6658,2318,2,1018,1041,28.33,72.83,1.96,142.75
6659,1926,15,1172,1232,46.15,55.7,1.01,56.26
6660,6123,12,436,488,50.37,72.22,1.14,82.33
6661,5976,35,1318,1358,49.49,130.78,1.12,146.47
6662,4418,26,842,881,46.89,123.79,1.17,144.83
6663,3610,50,1369,1410,26.11,70.07,1.14,79.88
6664,1469,6,1436,1526,48.16,59.08,1.11,65.58
6665,4235,19,649,696,18.1,45.91,1.17,53.71
6666,3480,45,1170,1176,5.15,9.1,1.35,12.29
6667,5526,44,886,887,2.31,5.39,1.29,6.95
6668,7532,48,1388,1395,9.31,10.63,1.19,12.65
6669,2123,32,652,705,59.18,95.47,1.28,122.2
6670,2108,2,796,910,50.94,58.24,1.18,68.72
6671,9584,19,757,803,51.02,145.43,1.28,186.15
6672,7267,41,847,884,50.06,70.82,1.05,74.36
6673,2967,47,497,596,39.05,73.57,1.28,94.17
6674,6721,40,1304,1324,21.45,41.25,1.28,52.8
6675,2986,1,316,473,71.91,74.81,1.28,95.76
6676,1892,35,611,667,30.73,38.29,1.17,44.8
6677,3357,25,1239,1266,24.24,34.87,1.15,40.1
6678,214,35,1058,1117,58.04,122.6,1.44,176.54
6679,7863,23,1136,1332,76.71,121.42,1.01,122.63
6680,672,19,75,95,11.3,26.35,1.24,32.67
6681,8091,33,1148,1246,55.98,165.31,1.01,166.96
6682,6139,20,982,1111,59.32,98.58,1.15,113.37
6683,7727,12,562,722,67.15,192.37,1.09,209.68
6684,2246,42,61,135,64.38,172.44,1.1,189.68
6685,4171,28,157,168,12.01,16.1,1.15,18.52
6686,6783,40,911,926,19.58,46.24,1.23,56.88
6687,1235,10,88,101,13.24,13.83,1.07,14.8
6688,1481,13,1337,1404,56.76,78.46,1.29,101.21
6689,7063,6,898,905,7.18,9.98,1.22,12.18
6690,5316,43,1302,1327,25.07,59.72,1.05,62.71
6691,1710,28,430,479,42.31,65.34,1.29,84.29
6692,5719,50,1177,1252,79.44,212.77,1.03,219.15
6693,5171,42,831,941,74.83,212.02,1.08,228.98
6694,482,16,8,61,52.27,132.6,1.23,163.1
6695,2878,27,868,958,77.29,187.98,1.22,229.34
6696,282,14,1338,1393,24.81,40.02,1.04,41.62
6697,1536,45,1012,1040,14.61,16.88,1.88,31.73
6698,35,20,1173,1268,65.56,107.31,1.19,127.7
6699,412,25,154,164,13.21,23.73,1.23,29.19
6700,9547,25,27,101,72.73,199.77,1.28,255.71
6701,8054,2,707,791,64.39,159.75,1.12,178.92
6702,3714,33,570,607,33.57,51.5,1.51,77.77
6703,6512,31,481,663,74.24,105.71,1.47,155.39
6704,8507,20,776,781,3.04,6.8,1.09,7.41
6705,295,11,113,179,69.67,200.18,1.3,260.23
6706,7734,50,791,931,48.4,116.56,1.26,146.87
6707,5271,24,291,457,68.59,100.42,1.05,105.44
6708,2737,25,1235,1289,59.4,117.84,1.07,126.09
6709,1446,10,1063,1137,72.29,175.1,1.98,346.7
6710,5580,29,1105,1119,18.17,21.65,1.35,29.23
6711,538,32,1407,1446,51.65,84.02,1.17,98.3
6712,2029,16,1357,1384,30.09,60.86,1.04,63.29
6713,8195,11,761,843,72.3,171.25,1.26,215.78
6714,2649,1,65,91,25.12,47.71,1.24,59.16
6715,309,25,314,347,21.33,33.93,1.14,38.68
6716,9785,3,168,230,25.49,46.4,1.07,49.65
6717,252,6,1392,1440,34.26,91.98,1.15,105.78
6718,9159,27,357,390,31.82,91.6,1.15,105.34
6719,1387,1,1086,1273,64.9,103.15,1.04,107.28
6720,4949,31,471,475,6.02,6.96,1.06,7.38
6721,2606,27,839,897,73.89,217.94,1.28,278.96
6722,6755,3,1240,1271,40.08,49.0,1.16,56.84
6723,8527,48,550,592,19.41,37.3,1.24,46.25
6724,1211,32,875,906,11.43,14.63,1.14,16.68
6725,1158,41,73,162,43.51,119.38,1.07,127.74
6726,7800,13,1016,1030,16.05,29.09,1.85,53.82
6727,2864,46,321,449,60.69,88.55,1.14,100.95
6728,5416,42,1247,1296,48.91,112.46,1.3,146.2
6729,4071,23,185,227,28.92,55.84,1.26,70.36
6730,9965,39,1011,1014,3.64,7.71,1.22,9.41
6731,594,3,498,640,75.38,109.68,1.66,182.07
6732,5131,6,1115,1180,48.84,111.46,1.76,196.17
6733,9456,2,768,909,69.97,170.83,1.17,199.87
6734,9313,22,531,561,28.09,52.84,1.74,91.94
6735,5275,50,809,885,61.69,120.37,1.1,132.41
6736,3858,6,1297,1361,62.73,105.22,1.18,124.16
6737,5001,5,1246,1291,50.95,141.7,1.07,151.62
6738,8234,2,361,484,53.07,143.6,1.05,150.78
6739,6758,5,1320,1371,50.6,130.34,1.27,165.53
6740,7215,8,1378,1396,16.78,42.19,1.2,50.63
6741,941,6,1100,1151,51.58,87.05,1.45,126.22
6742,4464,36,637,676,39.83,41.61,1.02,42.44
6743,7293,26,1095,1156,78.77,193.48,1.28,247.65
6744,7219,9,1188,1249,77.66,138.3,1.04,143.83
6745,3347,28,221,255,36.36,80.2,1.11,89.02
6746,6425,39,485,581,64.72,161.75,1.73,279.83
6747,6778,2,830,1063,79.17,117.74,1.11,130.69
6748,4193,31,1075,1197,42.19,43.67,1.71,74.68
6749,3581,12,1148,1187,28.48,58.16,1.17,68.05
6750,5258,14,36,143,51.86,86.88,1.06,92.09
6751,5480,2,561,583,27.01,46.1,1.98,91.28
6752,9357,9,966,1078,76.69,185.59,1.19,220.85
6753,7332,24,991,1094,56.35,69.33,1.51,104.69
6754,3993,20,79,88,10.92,32.47,1.18,38.31
6755,1116,13,1431,1456,14.07,20.27,1.14,23.11
6756,1231,25,267,309,29.14,50.87,1.29,65.62
6757,3583,37,1391,1435,32.06,85.13,1.03,87.68
6758,3498,38,979,998,18.45,42.33,1.05,44.45
6759,2094,32,875,906,15.02,17.51,1.04,18.21
6760,6510,21,971,999,20.76,29.38,1.06,31.14
6761,6265,11,1366,1522,62.52,171.52,1.08,185.24
6762,2956,21,1138,1240,70.89,210.48,1.74,366.24
6763,2174,6,376,509,48.69,109.32,1.29,141.02
6764,9268,48,213,225,9.93,27.48,1.24,34.08
6765,2406,31,108,130,13.67,14.04,1.19,16.71
6766,7167,44,415,525,38.51,42.3,1.06,44.84
6767,7803,36,1067,1107,33.98,84.18,1.79,150.68
6768,6955,8,1041,1118,67.78,75.79,1.55,117.47
6769,8576,14,1020,1145,45.67,109.15,1.53,167.0
6770,9118,45,938,996,28.4,67.02,1.05,70.37
6771,4285,23,753,770,17.99,36.86,1.15,42.39
6772,987,16,1078,1130,59.57,166.0,1.59,263.94
6773,477,49,555,567,14.45,29.82,1.02,30.42
6774,3628,8,946,1051,74.51,140.5,1.03,144.72
6775,1238,9,375,379,3.12,3.74,1.02,3.81
6776,2062,19,310,342,15.2,31.51,1.1,34.66
6777,5548,13,917,954,36.28,86.89,1.12,97.32
6778,2771,17,416,428,14.53,17.39,1.3,22.61
6779,4609,44,1026,1060,35.99,44.21,1.42,62.78
6780,492,33,598,666,51.87,64.85,1.32,85.6
6781,7697,2,308,346,29.96,36.43,1.12,40.8
6782,7204,17,63,75,13.57,25.19,1.12,28.21
6783,5380,49,1116,1175,64.21,65.18,1.08,70.39
6784,949,13,310,361,36.74,83.08,1.15,95.54
6785,8789,26,1178,1183,5.33,11.79,1.11,13.09
6786,8176,45,145,204,61.28,70.06,1.29,90.38
6787,1005,31,945,963,14.62,42.75,1.3,55.58
6788,4754,20,1298,1365,43.27,62.88,1.09,68.54
6789,4392,46,216,218,2.91,5.29,1.17,6.19
6790,5800,49,1115,1124,10.62,30.47,1.93,58.81
6791,7448,37,416,436,15.39,44.86,1.3,58.32
6792,8961,32,64,107,51.32,138.91,1.25,173.64
6793,238,23,374,397,17.06,40.81,1.24,50.6
6794,5768,16,1284,1330,38.66,112.85,1.27,143.32
6795,1589,19,240,282,18.14,43.32,1.15,49.82
6796,5499,20,1053,1180,49.98,84.76,1.25,105.95
6797,3177,12,705,748,55.25,118.75,1.0,118.75
6798,6323,27,347,436,72.96,84.73,1.06,89.81
6799,2566,25,1022,1056,37.09,42.69,1.12,47.81
6800,4228,31,604,660,55.65,153.68,1.25,192.1
6801,6526,36,91,133,37.67,68.06,1.09,74.19
6802,2726,7,1300,1422,73.85,206.22,1.17,241.28
6803,1068,35,808,827,8.6,9.12,1.02,9.3
6804,1960,8,1198,1299,51.02,130.35,1.21,157.72
6805,5117,45,1012,1071,71.19,93.37,1.78,166.2
6806,4878,21,25,117,76.35,94.66,1.08,102.23
6807,1868,4,198,255,62.33,80.3,1.11,89.13
6808,3437,8,893,947,71.83,119.22,1.01,120.41
6809,9815,38,492,655,71.92,118.18,1.93,228.09
6810,708,25,1017,1065,38.07,70.92,1.11,78.72
6811,4250,49,22,40,18.55,37.03,1.17,43.33
6812,7075,14,637,642,5.79,17.02,1.11,18.89
6813,715,21,620,688,69.25,128.59,1.41,181.31
6814,2291,33,803,809,3.24,7.88,1.1,8.67
6815,9408,47,976,994,18.74,46.54,1.17,54.45
6816,4996,24,1228,1259,37.9,73.95,1.29,95.4
6817,1283,43,276,341,58.82,147.13,1.03,151.54
6818,5445,22,46,92,39.79,96.64,1.05,101.47
6819,1323,42,331,365,25.72,37.94,1.26,47.8
6820,1629,38,198,243,24.7,26.81,1.2,32.17
6821,1808,14,270,279,10.14,13.33,1.14,15.2
6822,7955,32,1202,1361,68.27,116.62,1.29,150.44
6823,3030,40,1358,1485,77.07,205.24,1.17,240.13
6824,9544,47,265,284,8.1,12.68,1.11,14.07
6825,7206,47,570,583,16.32,40.62,1.1,44.68
6826,2715,12,295,346,18.7,20.08,1.22,24.5
6827,4231,22,259,285,31.41,83.2,1.15,95.68
6828,6246,37,188,248,76.9,218.3,1.2,261.96
6829,8617,6,1064,1106,42.91,64.06,1.34,85.84
6830,5032,18,196,226,40.98,52.57,1.1,57.83
6831,5741,43,105,155,58.67,156.91,1.19,186.72
6832,8317,11,407,503,47.86,63.04,1.09,68.71
6833,7606,40,285,321,23.44,65.99,1.13,74.57
6834,479,22,415,513,59.1,121.67,1.29,156.95
6835,2660,29,586,676,76.83,141.97,1.2,170.36
6836,8999,18,509,543,38.2,85.97,1.8,154.75
6837,3956,34,58,112,28.65,50.89,1.01,51.4
6838,6437,30,1113,1161,17.13,29.04,1.94,56.34
6839,9360,34,21,56,31.61,92.17,1.02,94.01
6840,4536,43,974,1076,60.78,162.03,1.2,194.44
6841,764,25,891,903,16.19,44.57,1.17,52.15
6842,4802,16,834,988,56.19,113.15,1.11,125.6
6843,6457,5,754,838,60.43,143.64,1.15,165.19
6844,8417,42,1009,1083,39.33,46.19,1.39,64.2
6845,3372,27,937,1018,75.73,139.97,1.25,174.96
6846,8709,4,540,583,34.39,47.67,1.71,81.52
6847,3296,39,1049,1066,19.44,57.77,1.94,112.07
6848,5277,42,483,629,63.56,145.12,1.89,274.28
6849,705,37,1289,1308,7.95,17.63,1.18,20.8
6850,8960,31,12,16,5.13,10.07,1.25,12.59
6851,6842,12,1285,1347,76.99,216.04,1.24,267.89
6852,2653,12,442,535,71.05,99.61,1.04,103.59
6853,4111,28,84,121,35.54,89.03,1.16,103.27
6854,4561,48,1193,1243,27.77,66.99,1.06,71.01
6855,6341,40,96,97,1.39,3.31,1.27,4.2
6856,8664,27,1400,1563,75.4,163.69,1.12,183.33
6857,885,10,1373,1595,74.78,166.82,1.18,196.85
6858,7456,8,449,464,18.98,44.87,1.06,47.56
6859,1492,1,934,973,43.24,61.03,1.22,74.46
6860,7489,3,881,910,20.84,26.6,1.2,31.92
6861,2791,29,304,360,37.6,111.33,1.14,126.92
6862,5425,43,732,753,22.24,50.25,1.0,50.25
6863,1286,39,924,928,4.97,8.26,1.24,10.24
6864,3667,46,1223,1288,72.84,197.11,1.06,208.94
6865,7424,35,651,674,26.26,39.26,1.28,50.25
6866,9445,9,1325,1373,17.01,17.05,1.21,20.63
6867,1212,12,1202,1294,62.51,70.5,1.04,73.32
6868,8418,48,813,817,6.36,8.72,1.22,10.64
6869,7892,22,961,969,6.22,17.58,1.13,19.87
6870,414,44,317,336,10.43,30.42,1.15,34.98
6871,6609,7,1066,1171,38.41,97.9,1.17,114.54
6872,3255,36,199,206,9.11,17.62,1.22,21.5
6873,8273,47,9,150,70.24,146.26,1.07,156.5
6874,8515,13,55,83,33.42,80.97,1.26,102.02
6875,6101,25,497,631,65.0,175.6,1.97,345.93
6876,9500,24,541,547,6.89,16.98,1.16,19.7
6877,5243,30,150,373,78.82,158.61,1.13,179.23
6878,4141,20,695,703,8.76,16.8,1.14,19.15
6879,5401,36,15,48,40.69,90.54,1.19,107.74
6880,5879,18,755,759,2.91,3.33,1.16,3.86
6881,1027,1,928,974,52.45,57.52,1.23,70.75
6882,9168,32,312,322,9.49,28.14,1.25,35.17
6883,76,22,1363,1375,12.58,13.95,1.29,18.0
6884,9881,12,1050,1078,12.2,34.79,1.76,61.23
6885,5760,5,74,92,21.22,53.91,1.23,66.31
6886,4002,28,1059,1113,33.63,94.8,1.22,115.66
6887,1873,35,1431,1456,24.68,52.21,1.1,57.43
6888,6100,29,427,444,10.11,29.86,1.18,35.23
6889,9843,50,216,236,16.18,44.94,1.18,53.03
6890,1055,40,1065,1117,20.42,41.15,1.95,80.24
6891,5613,39,97,275,75.44,114.63,1.23,140.99
6892,1834,30,1292,1356,79.42,222.93,1.29,287.58
6893,9612,12,972,1018,56.05,167.31,1.07,179.02
6894,3024,17,209,271,66.44,177.65,1.11,197.19
6895,5825,4,1184,1238,38.54,78.76,1.16,91.36
6896,2750,6,1341,1409,76.78,119.93,1.24,148.71
6897,5487,26,9,30,17.7,47.49,1.14,54.14
6898,9804,3,1046,1077,15.09,27.95,1.05,29.35
6899,4846,7,162,210,29.51,83.77,1.19,99.69
6900,9132,18,948,1039,77.59,197.63,1.17,231.23
6901,9665,19,1410,1474,56.43,96.82,1.16,112.31
6902,8498,13,1291,1309,6.55,14.46,1.27,18.36
6903,9305,27,701,724,29.13,54.99,1.29,70.94
6904,7215,10,938,1076,77.32,167.92,1.13,189.75
6905,243,2,482,513,34.72,73.45,1.63,119.72
6906,7627,37,691,713,10.5,30.21,1.1,33.23
6907,3021,39,952,1063,42.45,119.18,1.06,126.33
6908,8983,31,394,415,19.83,25.63,1.06,27.17
6909,4467,20,1109,1143,23.07,48.59,1.73,84.06
6910,6210,38,507,528,22.47,67.38,1.86,125.33
6911,3538,1,681,713,40.16,58.6,1.07,62.7
6912,1607,50,670,755,78.0,182.28,1.1,200.51
6913,7463,4,479,593,77.89,141.77,1.8,255.19
6914,4087,46,1395,1439,55.96,163.31,1.04,169.84
6915,8307,6,811,943,70.42,136.67,1.28,174.94
6916,700,18,698,778,54.07,159.63,1.26,201.13
6917,1165,18,393,450,42.89,113.19,1.16,131.3
6918,9138,13,318,385,78.57,157.81,1.01,159.39
6919,6546,44,1350,1375,17.99,35.77,1.11,39.7
6920,7317,42,523,635,74.04,80.28,1.63,130.86
6921,2080,2,151,170,23.57,67.05,1.19,79.79
6922,9142,49,1397,1468,78.84,144.13,1.04,149.9
6923,6177,16,352,490,69.01,124.01,1.25,155.01
6924,3148,33,1434,1476,16.02,30.58,1.3,39.75
6925,3862,15,611,625,14.55,16.26,1.65,26.83
6926,5556,18,841,882,24.65,44.68,1.08,48.25
6927,2117,25,441,462,21.18,55.33,1.02,56.44
6928,4448,40,386,424,17.23,49.22,1.24,61.03
6929,3663,11,320,328,11.57,25.24,1.2,30.29
6930,3093,8,1326,1394,61.82,172.59,1.26,217.46
6931,8285,38,1308,1319,13.47,19.13,1.18,22.57
6932,4447,23,985,1039,42.57,49.58,1.13,56.03
6933,5056,38,774,903,76.76,193.21,1.3,251.17
6934,8328,24,839,903,42.33,72.73,1.26,91.64
6935,6916,30,18,47,33.27,53.35,1.21,64.55
6936,727,44,1107,1212,58.5,111.99,1.56,174.7
6937,9583,26,701,841,68.59,118.62,1.11,131.67
6938,478,20,107,123,9.15,23.16,1.16,26.87
6939,8786,35,751,768,14.27,38.9,1.17,45.51
6940,7692,25,227,293,66.83,140.76,1.05,147.8
6941,8946,5,492,541,50.66,72.26,1.25,90.33
6942,4521,17,1049,1267,73.01,110.99,1.72,190.9
6943,7909,13,1180,1214,38.73,41.4,1.09,45.13
6944,9065,27,1166,1229,67.53,76.04,1.09,82.88
6945,6896,5,119,216,42.56,113.13,1.2,135.76
6946,5190,9,1063,1147,46.18,94.78,1.98,187.66
6947,2477,7,1064,1126,72.44,189.1,1.92,363.07
6948,8608,42,544,575,41.16,118.71,1.38,163.82
6949,5747,24,133,170,23.89,24.53,1.18,28.95
6950,5795,28,1074,1126,44.68,119.75,1.45,173.64
6951,8336,38,646,717,68.99,92.22,1.27,117.12
6952,4121,7,72,87,12.6,16.6,1.2,19.92
6953,9206,23,967,982,15.99,36.41,1.07,38.96
6954,9998,17,632,659,28.62,47.3,1.25,59.12
6955,8038,49,819,836,14.78,33.82,1.28,43.29
6956,6017,23,1417,1461,38.46,96.31,1.01,97.27
6957,614,28,805,813,7.7,13.99,1.01,14.13
6958,3081,41,1261,1273,15.24,20.77,1.27,26.38
6959,9128,16,1121,1158,26.54,49.14,1.31,64.37
6960,3280,6,1223,1292,69.42,118.81,1.12,133.07
6961,1681,1,164,225,60.49,95.57,1.08,103.22
6962,559,18,722,731,3.86,7.8,1.26,9.83
6963,3545,8,675,731,67.62,92.4,1.24,114.58
6964,2011,15,337,365,32.37,96.13,1.23,118.24
6965,5753,13,1126,1179,65.17,189.02,1.17,221.15
6966,5038,27,1027,1062,45.17,106.42,1.53,162.82
6967,3515,13,414,424,7.3,8.91,1.19,10.6
6968,5349,14,1224,1234,12.23,16.37,1.08,17.68
6969,7726,15,666,765,41.53,115.12,1.15,132.39
6970,6487,6,478,479,1.34,2.84,1.23,3.49
6971,5870,32,803,826,30.81,90.97,1.22,110.98
6972,3378,11,251,348,42.46,94.51,1.0,94.51
6973,5439,49,1376,1446,36.81,64.73,1.05,67.97
6974,899,4,1312,1416,66.9,171.12,1.07,183.1
6975,2249,6,1000,1013,13.91,29.84,1.72,51.32
6976,8020,49,1113,1161,37.63,47.79,1.08,51.61
6977,4427,18,999,1054,62.27,89.57,1.89,169.29
6978,6534,6,487,566,78.56,182.85,1.69,309.02
6979,7424,7,1099,1206,56.72,160.63,1.9,305.2
6980,5007,50,1258,1351,32.17,41.68,1.22,50.85
6981,8529,21,1056,1122,70.7,105.12,1.93,202.88
6982,9552,17,628,700,70.67,123.67,1.65,204.06
6983,864,2,557,566,6.6,10.32,1.17,12.07
6984,3308,34,930,969,28.74,62.05,1.0,62.05
