session_id,station_id,vehicle_id,start_time_min,duration_min,energy_kwh,price_per_kwh,total_cost,connector_type,station_zone
5273,75,4412,338,117,17.9,8.03,143.74,NORMAL,Z19
5274,110,58,142,78,8.99,6.22,55.92,FAST,Z8
5275,69,1383,1251,94,11.24,6.17,69.35,NORMAL,Z19
5276,10,1627,727,171,24.17,7.52,181.76,FAST,Z18
5277,105,1908,132,150,18.87,7.18,135.49,NORMAL,Z11
5278,18,537,298,37,6.53,7.98,52.11,NORMAL,Z5
5279,178,812,817,97,11.34,6.14,69.63,FAST,Z4
5280,200,3816,1008,27,6.29,8.58,53.97,FAST,Z6
5281,159,3648,1303,86,11.19,6.7,74.97,NORMAL,Z6
5282,163,2105,437,43,4.71,12.23,57.6,FAST,Z8
5283,114,3011,875,142,15.02,6.57,98.68,NORMAL,Z4
5284,111,82,60,90,17.73,8.2,145.39,FAST,Z1
5285,80,2609,826,106,13.3,9.7,129.01,FAST,Z1
5286,150,3192,630,39,6.5,7.33,47.65,NORMAL,Z14
5287,139,4214,787,87,16.24,8.73,141.78,NORMAL,Z9
5288,72,391,579,72,15.86,9.84,156.06,FAST,Z14
5289,50,641,681,144,28.37,9.38,266.11,NORMAL,Z18
5290,113,978,1385,133,14.11,6.66,93.97,NORMAL,Z18
5291,98,2608,1191,163,18.84,13.59,256.04,NORMAL,Z7
5292,144,2832,630,149,22.33,8.94,199.63,NORMAL,Z15
5293,18,4439,1260,131,28.87,9.15,264.16,FAST,Z8
5294,91,494,332,88,10.22,7.31,74.71,NORMAL,Z5
5295,43,4288,117,73,14.36,8.82,126.66,NORMAL,Z15
5296,75,710,652,109,13.81,8.57,118.35,FAST,Z13
5297,132,4359,836,83,13.55,8.56,115.99,NORMAL,Z2
5298,146,4946,342,77,8.47,7.15,60.56,FAST,Z19
5299,79,4530,1150,30,6.37,10.62,67.65,FAST,Z7
5300,196,3823,809,138,23.96,7.43,178.02,FAST,Z18
5301,120,3200,367,101,17.34,7.93,137.51,NORMAL,Z2
5302,131,3718,1031,57,6.8,13.27,90.24,NORMAL,Z16
5303,50,1450,1022,160,20.25,10.49,212.42,NORMAL,Z13
5304,30,2868,1245,114,13.77,6.29,86.61,NORMAL,Z20
5305,120,1816,689,141,19.76,7.15,141.28,NORMAL,Z3
5306,141,4536,56,27,3.33,9.03,30.07,FAST,Z17
5307,137,2189,856,78,8.96,8.37,75.0,NORMAL,Z12
5308,52,3827,386,93,10.64,8.19,87.14,NORMAL,Z9
5309,8,3592,444,49,5.3,10.2,54.06,FAST,Z8
5310,128,3709,542,45,5.15,13.36,68.8,FAST,Z11
5311,109,3487,772,157,17.08,8.31,141.93,NORMAL,Z13
5312,155,3893,905,138,31.94,9.76,311.73,NORMAL,Z14
5313,191,701,216,46,4.91,9.39,46.1,NORMAL,Z11
5314,189,205,358,176,17.64,8.81,155.41,NORMAL,Z6
5315,194,870,867,63,11.98,7.51,89.97,FAST,Z16
5316,164,708,876,105,11.31,8.79,99.41,NORMAL,Z18
5317,112,2019,662,78,14.72,6.35,93.47,NORMAL,Z14
5318,153,3635,1434,68,6.85,7.09,48.57,FAST,Z18
5319,13,3173,472,66,7.55,9.54,72.03,FAST,Z13
5320,10,1926,1107,160,19.55,12.99,253.95,FAST,Z6
5321,162,2218,210,174,35.27,6.38,225.02,NORMAL,Z6
5322,40,4843,872,62,7.79,7.99,62.24,FAST,Z11
5323,107,1719,338,156,27.68,9.7,268.5,FAST,Z17
5324,115,4765,778,56,7.38,6.08,44.87,FAST,Z16
5325,60,274,1356,169,23.26,7.54,175.38,FAST,Z20
5326,56,3422,223,93,20.22,6.25,126.38,FAST,Z17
5327,162,1570,1110,106,18.28,12.03,219.91,NORMAL,Z15
5328,108,4087,938,131,29.17,6.13,178.81,NORMAL,Z17
5329,23,3871,1280,160,31.75,9.11,289.24,NORMAL,Z12
5330,158,856,296,116,19.28,8.63,166.39,FAST,Z18
5331,26,4823,171,24,3.12,8.87,27.67,NORMAL,Z8
5332,82,4938,552,30,5.13,13.73,70.43,FAST,Z1
5333,193,4442,1038,57,6.97,13.76,95.91,NORMAL,Z19
5334,11,3157,702,126,12.77,7.39,94.37,NORMAL,Z11
5335,7,751,308,95,15.89,6.8,108.05,NORMAL,Z19
5336,38,242,1105,79,9.24,9.1,84.08,NORMAL,Z18
5337,18,3244,1034,179,29.47,13.81,406.98,NORMAL,Z19
5338,10,653,501,142,24.64,9.65,237.78,NORMAL,Z4
5339,106,2319,27,31,3.7,8.92,33.0,NORMAL,Z2
5340,181,4649,502,119,15.51,11.1,172.16,NORMAL,Z17
5341,171,4418,166,112,12.18,8.46,103.04,FAST,Z3
5342,144,976,1435,154,25.24,9.37,236.5,NORMAL,Z16
5343,20,4199,446,116,11.7,10.47,122.5,NORMAL,Z4
5344,159,4867,117,73,18.05,7.86,141.87,NORMAL,Z1
5345,122,3890,15,90,10.91,8.3,90.55,FAST,Z7
5346,185,1130,907,91,16.61,9.1,151.15,NORMAL,Z14
5347,170,839,780,27,5.43,6.22,33.77,NORMAL,Z19
5348,94,4691,1435,61,11.52,7.96,91.7,NORMAL,Z4
5349,35,2120,590,161,29.05,10.67,309.96,FAST,Z15
5350,186,2410,38,169,37.45,8.05,301.47,FAST,Z13
5351,198,2288,436,16,2.26,10.09,22.8,FAST,Z13
5352,16,4544,1059,24,2.41,12.49,30.1,NORMAL,Z9
5353,97,2577,239,104,11.6,9.68,112.29,FAST,Z2
5354,168,3275,90,154,16.24,9.09,147.62,NORMAL,Z17
5355,157,4701,1140,152,25.6,12.31,315.14,NORMAL,Z6
5356,137,4677,1389,43,6.14,7.35,45.13,NORMAL,Z19
5357,24,4826,877,166,27.14,7.43,201.65,NORMAL,Z19
5358,192,2382,1243,92,22.55,6.63,149.51,NORMAL,Z9
5359,20,3188,636,162,24.35,9.17,223.29,NORMAL,Z8
5360,157,331,976,109,20.67,6.34,131.05,FAST,Z13
5361,161,3451,906,61,6.4,7.51,48.06,FAST,Z13
5362,140,2072,1058,176,18.83,12.12,228.22,FAST,Z11
5363,133,2475,104,93,12.01,9.5,114.09,NORMAL,Z3
5364,37,2828,961,69,12.81,7.5,96.08,FAST,Z14
5365,187,687,488,107,11.13,12.2,135.79,FAST,Z4
5366,111,4683,1014,157,32.78,6.47,212.09,NORMAL,Z15
5367,53,2198,311,50,7.33,7.01,51.38,NORMAL,Z7
5368,36,615,1439,39,4.29,9.69,41.57,NORMAL,Z11
5369,73,1074,116,171,18.63,8.25,153.7,FAST,Z9
5370,50,4702,1093,159,26.74,9.43,252.16,NORMAL,Z7
5371,106,1114,432,38,4.91,13.04,64.03,FAST,Z20
5372,91,4287,1091,43,6.39,9.69,61.92,NORMAL,Z18
5373,122,500,392,119,23.6,6.35,149.86,FAST,Z15
5374,167,2991,1434,179,19.18,6.41,122.94,FAST,Z1
5375,29,4529,856,16,2.77,8.41,23.3,FAST,Z8
5376,129,1010,690,49,8.89,8.86,78.77,NORMAL,Z1
5377,88,138,246,132,17.95,6.55,117.57,FAST,Z20
5378,108,2360,398,27,6.2,9.26,57.41,NORMAL,Z3
5379,133,3717,197,163,17.23,7.35,126.64,FAST,Z11
5380,21,3080,294,128,27.46,6.86,188.38,NORMAL,Z17
5381,28,2348,1072,110,13.59,12.18,165.53,NORMAL,Z3
5382,86,4997,304,40,6.66,8.3,55.28,NORMAL,Z17
5383,87,4448,1362,151,24.4,8.74,213.26,NORMAL,Z1
5384,38,398,1082,90,11.89,12.04,143.16,FAST,Z11
5385,183,922,1362,93,16.37,9.13,149.46,NORMAL,Z6
5386,104,1591,592,79,14.17,12.67,179.53,NORMAL,Z10
5387,44,3639,515,139,21.09,13.62,287.25,NORMAL,Z10
5388,63,3643,1209,17,1.87,9.52,17.8,NORMAL,Z2
5389,151,2053,1388,172,35.97,9.34,335.96,NORMAL,Z4
5390,172,1079,645,151,22.51,6.22,140.01,FAST,Z18
5391,54,4315,940,48,10.96,7.32,80.23,NORMAL,Z17
5392,45,1340,601,34,4.67,7.91,36.94,NORMAL,Z19
5393,24,3563,877,78,10.42,6.01,62.62,NORMAL,Z4
5394,100,2891,283,53,6.41,8.79,56.34,NORMAL,Z16
5395,73,4660,527,59,9.56,9.82,93.88,FAST,Z6
5396,103,4981,697,160,25.15,7.62,191.64,NORMAL,Z5
5397,158,4834,448,17,1.88,10.7,20.12,FAST,Z18
5398,129,3743,322,51,6.31,7.39,46.63,FAST,Z16
5399,167,3197,1322,136,19.14,7.65,146.42,NORMAL,Z1
5400,22,4917,693,33,6.12,9.23,56.49,NORMAL,Z15
5401,117,3733,465,164,17.17,9.12,156.59,FAST,Z1
5402,56,4732,1053,146,15.77,11.52,181.67,FAST,Z17
5403,80,1376,732,41,10.13,8.56,86.71,NORMAL,Z6
5404,124,2419,1104,110,20.19,11.6,234.2,FAST,Z8
5405,174,4567,1385,135,22.78,9.58,218.23,NORMAL,Z2
5406,24,1748,156,97,11.91,7.52,89.56,NORMAL,Z14
5407,109,3923,223,91,10.95,8.83,96.69,NORMAL,Z4
5408,123,3391,487,97,11.89,9.21,109.51,NORMAL,Z5
5409,124,1229,1163,105,14.14,10.37,146.63,FAST,Z14
5410,87,16,263,135,20.51,7.72,158.34,NORMAL,Z8
5411,104,3233,1080,175,23.83,9.47,225.67,NORMAL,Z7
5412,71,226,1013,128,20.17,9.31,187.78,FAST,Z8
5413,84,103,514,94,12.65,11.82,149.52,NORMAL,Z11
5414,118,3993,907,68,15.33,6.2,95.05,FAST,Z15
5415,185,1302,1172,177,29.27,12.46,364.7,NORMAL,Z15
5416,15,1721,849,165,16.62,7.85,130.47,NORMAL,Z4
5417,126,3736,731,71,9.78,8.44,82.54,NORMAL,Z19
5418,114,107,1195,144,20.57,12.95,266.38,FAST,Z5
5419,18,481,482,164,18.55,10.22,189.58,FAST,Z12
5420,25,2333,251,101,13.87,8.64,119.84,NORMAL,Z20
5421,167,4946,104,96,10.98,6.97,76.53,FAST,Z18
5422,105,4355,520,73,7.42,13.54,100.47,FAST,Z7
5423,38,810,308,178,23.7,7.75,183.67,NORMAL,Z13
5424,198,2139,1063,17,3.57,11.65,41.59,NORMAL,Z3
5425,90,747,508,122,25.93,13.27,344.09,NORMAL,Z11
5426,8,2926,107,31,3.36,6.63,22.28,FAST,Z10
5427,126,2552,582,176,21.99,13.9,305.66,FAST,Z19
5428,81,768,180,131,24.65,6.45,158.99,NORMAL,Z13
5429,127,843,1145,141,16.21,12.34,200.03,FAST,Z14
5430,95,59,55,116,21.78,7.35,160.08,NORMAL,Z8
5431,153,4506,40,63,6.65,6.95,46.22,FAST,Z11
5432,2,2663,648,42,7.43,8.14,60.48,NORMAL,Z19
5433,62,4799,330,35,5.96,9.4,56.02,NORMAL,Z9
5434,186,2663,440,75,12.07,9.94,119.98,NORMAL,Z4
5435,20,1695,829,161,26.46,6.78,179.4,FAST,Z9
5436,6,1719,1267,135,21.52,6.51,140.1,FAST,Z16
5437,106,658,885,39,6.76,9.42,63.68,FAST,Z2
5438,199,1533,289,58,7.47,6.28,46.91,FAST,Z9
5439,46,4591,375,42,5.45,7.43,40.49,FAST,Z4
5440,23,4248,398,143,29.67,9.99,296.4,NORMAL,Z7
5441,98,3350,616,161,22.52,9.37,211.01,NORMAL,Z6
5442,178,4524,292,42,4.91,9.07,44.53,NORMAL,Z13
5443,193,2085,454,47,6.11,9.67,59.08,NORMAL,Z8
5444,195,462,1399,55,6.45,8.66,55.86,NORMAL,Z9
5445,76,1061,1,116,16.53,8.1,133.89,NORMAL,Z6
5446,184,1426,367,36,4.77,9.64,45.98,NORMAL,Z3
5447,127,1808,1092,59,5.97,12.95,77.31,FAST,Z14
5448,21,4162,922,51,9.78,9.14,89.39,NORMAL,Z2
5449,51,620,897,155,23.78,6.49,154.33,FAST,Z15
5450,2,2429,578,79,9.43,10.18,96.0,NORMAL,Z4
5451,25,1470,1018,63,13.43,9.51,127.72,NORMAL,Z9
5452,129,3369,1403,151,36.8,7.32,269.38,FAST,Z2
5453,73,1820,774,133,20.37,9.75,198.61,NORMAL,Z4
5454,179,1505,489,33,4.23,10.71,45.3,FAST,Z11
5455,82,4838,1152,81,19.63,9.81,192.57,NORMAL,Z18
5456,36,284,900,32,4.5,6.22,27.99,FAST,Z19
5457,82,953,1249,43,8.18,7.79,63.72,FAST,Z4
5458,7,2815,1101,114,15.79,13.86,218.85,NORMAL,Z18
5459,75,1366,603,163,16.4,9.68,158.75,NORMAL,Z18
5460,26,3806,882,90,18.15,8.2,148.83,NORMAL,Z19
5461,67,35,115,179,20.77,9.41,195.45,FAST,Z5
5462,118,1776,988,143,16.77,7.26,121.75,NORMAL,Z5
5463,77,4105,1104,61,10.82,11.28,122.05,FAST,Z15
5464,178,3503,41,166,38.74,7.23,280.09,NORMAL,Z13
5465,6,1469,1437,34,4.5,6.71,30.2,FAST,Z3
5466,145,1022,400,103,10.84,7.53,81.63,NORMAL,Z11
5467,60,3937,789,88,10.26,8.3,85.16,NORMAL,Z13
5468,161,96,1340,148,32.63,6.66,217.32,NORMAL,Z10
5469,44,4705,1316,168,19.92,9.26,184.46,NORMAL,Z17
5470,171,2603,274,35,8.2,9.5,77.9,FAST,Z18
5471,158,2939,503,95,10.9,9.69,105.62,FAST,Z7
5472,15,4282,1333,52,11.19,7.71,86.27,FAST,Z13
5473,150,1650,323,76,10.15,6.85,69.53,NORMAL,Z6
5474,7,3123,621,16,1.62,8.47,13.72,FAST,Z14
5475,131,2853,1251,73,13.46,7.42,99.87,FAST,Z4
5476,124,3,975,167,39.19,7.93,310.78,NORMAL,Z5
5477,114,3691,867,17,2.18,8.5,18.53,FAST,Z17
5478,17,468,951,179,22.69,6.37,144.54,NORMAL,Z19
5479,53,1706,400,36,5.94,9.13,54.23,FAST,Z10
5480,31,539,1104,130,21.42,13.15,281.67,NORMAL,Z14
5481,30,4496,1100,138,17.73,11.77,208.68,FAST,Z12
5482,86,1833,1130,110,18.81,11.05,207.85,FAST,Z4
5483,193,102,501,135,30.6,9.65,295.29,NORMAL,Z19
5484,172,1826,16,95,16.56,8.2,135.79,NORMAL,Z8
5485,92,3039,277,167,27.39,9.76,267.33,NORMAL,Z5
5486,181,327,112,138,19.27,8.75,168.61,FAST,Z14
5487,162,385,256,159,33.64,8.97,301.75,NORMAL,Z9
5488,48,1501,225,75,8.65,6.21,53.72,FAST,Z9
5489,5,80,807,167,22.96,9.07,208.25,NORMAL,Z18
5490,40,69,964,36,5.9,7.66,45.19,FAST,Z10
5491,119,4776,1372,123,24.42,6.36,155.31,NORMAL,Z12
5492,162,2077,631,76,9.94,9.19,91.35,FAST,Z13
5493,130,3494,315,21,3.2,9.18,29.38,FAST,Z7
5494,106,688,26,134,15.47,9.43,145.88,FAST,Z5
5495,44,14,1324,21,5.01,6.67,33.42,NORMAL,Z11
5496,174,3929,729,62,9.6,8.01,76.9,FAST,Z20
5497,10,2616,819,172,30.57,8.26,252.51,FAST,Z9
5498,24,4099,977,104,12.46,8.35,104.04,FAST,Z2
5499,15,2216,388,179,18.81,7.68,144.46,FAST,Z13
5500,122,3094,336,175,23.61,6.62,156.3,FAST,Z16
5501,65,3667,324,45,7.39,9.31,68.8,FAST,Z5
5502,73,4853,96,165,18.58,7.67,142.51,NORMAL,Z11
5503,38,2026,550,167,19.44,10.96,213.06,FAST,Z16
5504,13,1817,274,46,8.74,7.91,69.13,NORMAL,Z6
5505,138,1610,700,139,20.25,8.45,171.11,FAST,Z14
5506,115,1939,1272,173,18.97,6.31,119.7,NORMAL,Z6
5507,167,1675,327,100,13.66,6.75,92.2,NORMAL,Z14
5508,164,4469,504,96,10.41,11.76,122.42,FAST,Z18
5509,161,914,238,99,17.62,7.73,136.2,NORMAL,Z17
5510,102,899,101,158,28.5,7.5,213.75,NORMAL,Z5
5511,88,2640,321,173,27.4,6.27,171.8,FAST,Z17
5512,159,3020,608,91,10.68,8.55,91.31,NORMAL,Z15
5513,3,2154,196,74,10.54,7.33,77.26,FAST,Z1
5514,163,1999,1067,49,6.97,9.6,66.91,NORMAL,Z14
5515,26,2220,1129,134,29.4,9.91,291.35,FAST,Z16
5516,131,3334,865,101,24.67,6.33,156.16,FAST,Z1
5517,43,4602,157,87,12.61,7.38,93.06,NORMAL,Z16
5518,185,1725,297,35,6.01,8.26,49.64,NORMAL,Z15
5519,90,1412,439,159,18.11,13.99,253.36,NORMAL,Z4
5520,76,856,704,106,22.82,7.28,166.13,FAST,Z12
5521,181,3648,306,108,12.46,9.36,116.63,NORMAL,Z7
5522,176,743,1002,49,10.84,8.41,91.16,NORMAL,Z2
5523,25,2516,528,162,35.9,13.03,467.78,FAST,Z3
5524,119,1108,1029,24,3.66,9.81,35.9,FAST,Z16
5525,181,1687,52,139,16.64,6.6,109.82,NORMAL,Z3
5526,134,505,614,125,20.56,9.86,202.72,NORMAL,Z11
5527,147,2031,956,23,2.79,7.7,21.48,FAST,Z3
5528,121,2655,625,104,14.49,8.0,115.92,NORMAL,Z6
5529,45,4689,265,99,19.55,6.88,134.5,FAST,Z16
5530,189,2093,830,90,9.88,6.38,63.03,FAST,Z20
5531,84,2800,994,126,13.2,6.27,82.76,NORMAL,Z10
5532,87,4368,97,137,25.2,7.18,180.94,NORMAL,Z13
5533,11,1386,230,146,31.72,9.58,303.88,FAST,Z17
5534,46,2350,977,129,29.35,8.43,247.42,NORMAL,Z15
5535,46,1207,1153,162,21.71,10.33,224.26,NORMAL,Z6
5536,61,729,366,103,15.47,9.87,152.69,FAST,Z15
5537,12,3151,1219,46,8.48,8.14,69.03,NORMAL,Z5
5538,74,3579,987,67,9.68,6.63,64.18,NORMAL,Z12
5539,103,4361,1415,156,25.64,7.63,195.63,NORMAL,Z5
5540,146,1810,391,150,20.11,6.41,128.91,NORMAL,Z5
5541,54,4612,819,75,12.09,6.78,81.97,FAST,Z7
5542,70,873,384,51,7.78,8.06,62.71,FAST,Z6
5543,16,103,629,73,13.66,7.08,96.71,FAST,Z7
5544,167,1401,857,174,32.84,7.11,233.49,NORMAL,Z20
5545,92,1150,767,148,16.5,7.9,130.35,FAST,Z6
5546,184,4999,362,61,6.14,9.82,60.29,NORMAL,Z6
5547,51,2349,638,116,20.48,6.56,134.35,FAST,Z8
5548,88,1894,1380,102,11.36,9.86,112.01,NORMAL,Z2
5549,123,4181,143,177,30.49,9.93,302.77,NORMAL,Z4
5550,70,189,776,61,6.35,6.76,42.93,FAST,Z8
5551,190,191,520,65,15.31,13.02,199.34,NORMAL,Z13
5552,172,3892,491,149,31.92,12.4,395.81,NORMAL,Z18
5553,114,4264,87,167,18.48,6.58,121.6,NORMAL,Z19
5554,77,713,268,20,4.2,7.18,30.16,NORMAL,Z19
5555,88,1525,61,108,11.37,6.08,69.13,NORMAL,Z12
5556,74,3872,703,108,13.89,9.86,136.96,FAST,Z9
5557,179,993,767,149,21.06,6.66,140.26,NORMAL,Z11
5558,53,2827,1286,132,21.46,6.79,145.71,NORMAL,Z8
5559,103,4890,919,113,18.11,9.11,164.98,FAST,Z4
5560,135,2786,761,133,17.33,9.3,161.17,NORMAL,Z8
5561,21,738,363,123,12.48,6.41,80.0,NORMAL,Z12
5562,42,4841,639,129,17.37,8.21,142.61,NORMAL,Z10
5563,107,178,1399,58,13.66,9.1,124.31,NORMAL,Z2
5564,71,242,33,169,24.76,6.8,168.37,NORMAL,Z10
5565,50,4799,846,175,23.06,8.07,186.09,FAST,Z3
5566,143,3961,4,91,10.19,6.52,66.44,NORMAL,Z8
5567,95,3309,66,25,2.52,7.74,19.5,NORMAL,Z10
5568,24,4635,240,23,5.68,7.39,41.98,NORMAL,Z1
5569,112,4413,767,117,26.33,7.21,189.84,NORMAL,Z2
5570,102,2574,1210,93,10.64,9.1,96.82,FAST,Z3
5571,138,2685,452,94,12.81,12.71,162.82,NORMAL,Z13
5572,13,4019,1162,138,15.78,12.51,197.41,NORMAL,Z20
5573,29,4618,907,46,6.18,7.8,48.2,NORMAL,Z12
5574,178,4608,505,175,34.67,11.29,391.42,NORMAL,Z8
5575,197,4565,943,119,22.94,7.54,172.97,NORMAL,Z2
5576,66,3262,1052,150,20.64,11.27,232.61,FAST,Z9
5577,194,954,350,41,5.66,8.3,46.98,NORMAL,Z1
5578,154,1352,344,148,25.97,9.6,249.31,FAST,Z16
5579,140,3354,793,51,6.52,9.19,59.92,NORMAL,Z9
5580,10,4238,1075,35,3.53,9.36,33.04,FAST,Z10
5581,141,920,381,83,9.37,6.53,61.19,NORMAL,Z9
5582,195,3568,161,103,19.5,9.35,182.32,FAST,Z5
5583,40,3345,1228,135,33.01,9.85,325.15,NORMAL,Z18
5584,13,4684,907,119,25.53,7.14,182.28,FAST,Z6
5585,11,3599,568,71,7.68,11.68,89.7,FAST,Z8
5586,48,2781,477,39,8.96,10.69,95.78,FAST,Z14
5587,60,4070,1128,163,29.33,9.85,288.9,FAST,Z4
5588,189,4827,1021,165,38.52,12.83,494.21,FAST,Z14
5589,87,1902,1152,162,37.83,9.57,362.03,FAST,Z19
5590,33,954,600,136,16.8,12.11,203.45,FAST,Z19
5591,19,4496,1302,27,3.12,9.8,30.58,NORMAL,Z12
5592,186,3844,983,146,19.83,6.6,130.88,FAST,Z17
5593,123,2682,1293,30,6.74,8.67,58.44,NORMAL,Z5
5594,47,339,837,57,6.85,6.1,41.78,FAST,Z14
5595,52,1974,995,28,3.4,7.07,24.04,NORMAL,Z3
5596,7,2079,597,67,10.38,12.4,128.71,NORMAL,Z3
5597,7,544,665,67,10.94,6.52,71.33,FAST,Z20
5598,154,2113,675,93,13.57,8.04,109.1,FAST,Z10
5599,146,1426,1403,68,14.96,7.74,115.79,FAST,Z4
5600,30,4746,1331,120,12.67,7.59,96.17,FAST,Z20
5601,155,2268,234,75,11.97,8.09,96.84,FAST,Z7
5602,58,693,115,27,2.95,7.88,23.25,FAST,Z5
5603,68,4366,653,167,27.33,7.81,213.45,FAST,Z13
5604,3,1659,974,31,5.21,8.28,43.14,NORMAL,Z1
5605,137,349,1413,169,28.83,8.5,245.05,FAST,Z15
5606,25,2304,327,145,18.4,9.27,170.57,FAST,Z12
5607,68,2758,717,136,21.3,9.62,204.91,FAST,Z11
5608,172,387,54,87,11.93,7.35,87.69,FAST,Z10
5609,4,105,236,146,24.5,8.24,201.88,FAST,Z19
5610,112,2532,452,174,18.65,11.45,213.54,NORMAL,Z12
5611,145,4698,10,132,26.54,9.58,254.25,NORMAL,Z11
5612,175,2541,1439,30,3.26,9.72,31.69,NORMAL,Z18
5613,7,2508,1216,151,16.53,7.85,129.76,NORMAL,Z17
5614,56,1039,361,51,9.19,8.88,81.61,NORMAL,Z19
5615,158,3718,8,153,21.69,6.12,132.74,FAST,Z19
5616,139,1675,716,165,16.66,7.98,132.95,FAST,Z15
5617,143,2009,173,179,18.93,8.68,164.31,FAST,Z19
5618,153,2447,290,44,8.89,9.63,85.61,FAST,Z17
5619,162,2191,413,136,24.35,6.65,161.93,NORMAL,Z1
5620,192,4929,412,143,22.33,8.36,186.68,FAST,Z4
5621,170,1584,718,17,1.95,6.38,12.44,NORMAL,Z5
5622,15,2776,1239,76,8.18,8.35,68.3,NORMAL,Z3
5623,61,3344,507,70,7.4,10.6,78.44,FAST,Z2
5624,5,2544,846,45,6.78,6.3,42.71,FAST,Z3
5625,189,3225,1070,167,27.55,11.19,308.28,NORMAL,Z13
5626,82,4843,1225,59,6.99,6.69,46.76,FAST,Z16
5627,67,3462,1312,169,33.09,8.67,286.89,FAST,Z5
5628,81,1121,947,171,18.71,9.14,171.01,FAST,Z10
5629,152,3989,946,99,14.69,8.01,117.67,FAST,Z4
5630,63,283,1404,171,27.18,9.83,267.18,NORMAL,Z2
5631,15,57,551,108,16.6,9.65,160.19,FAST,Z2
5632,132,2501,102,91,12.48,7.69,95.97,FAST,Z13
5633,53,767,1061,23,4.22,13.94,58.83,FAST,Z18
5634,66,4509,791,61,6.88,8.23,56.62,NORMAL,Z2
5635,12,2540,712,91,13.91,7.18,99.87,NORMAL,Z14
5636,150,3638,221,171,26.49,9.4,249.01,FAST,Z3
5637,110,3298,172,99,22.4,9.31,208.54,NORMAL,Z14
5638,24,183,539,120,13.54,13.08,177.1,FAST,Z10
5639,180,366,763,29,5.12,9.87,50.53,NORMAL,Z4
5640,37,1253,1196,175,23.08,13.34,307.89,FAST,Z1
5641,20,927,975,77,16.9,7.63,128.95,FAST,Z9
5642,182,1168,941,21,5.06,8.54,43.21,FAST,Z5
5643,40,820,942,129,18.32,9.18,168.18,FAST,Z18
5644,115,4973,1381,56,13.52,6.73,90.99,FAST,Z20
5645,61,3583,1304,119,13.65,7.66,104.56,NORMAL,Z5
5646,24,2890,962,126,26.09,9.56,249.42,NORMAL,Z20
5647,32,2457,1207,79,9.33,7.95,74.17,FAST,Z7
5648,115,2207,1417,177,31.15,6.61,205.9,FAST,Z16
5649,42,2045,771,163,28.26,7.56,213.65,FAST,Z19
5650,184,2950,355,164,19.43,8.02,155.83,NORMAL,Z14
5651,1,4271,143,45,4.72,7.75,36.58,NORMAL,Z17
5652,113,3004,368,26,3.58,9.9,35.44,NORMAL,Z7
5653,33,3711,875,54,6.24,7.97,49.73,FAST,Z18
5654,39,4221,691,142,34.22,9.61,328.85,FAST,Z3
5655,99,1810,1381,178,27.72,6.58,182.4,FAST,Z1
5656,43,2211,1344,20,4.83,8.75,42.26,NORMAL,Z13
5657,65,1041,1125,51,7.49,9.04,67.71,NORMAL,Z14
5658,79,704,849,39,4.01,7.34,29.43,NORMAL,Z7
5659,107,2033,237,106,19.05,9.72,185.17,NORMAL,Z3
5660,143,4231,1147,154,24.74,10.11,250.12,NORMAL,Z5
5661,110,2619,1141,147,17.3,9.26,160.2,NORMAL,Z20
5662,43,293,645,141,35.13,9.36,328.82,FAST,Z10
5663,167,4357,630,152,28.71,6.24,179.15,FAST,Z2
5664,67,2991,823,22,4.68,9.88,46.24,FAST,Z16
5665,25,424,1077,26,3.55,13.48,47.85,FAST,Z17
5666,98,1480,1256,43,6.37,8.79,55.99,FAST,Z11
5667,160,4998,722,97,17.5,7.48,130.9,FAST,Z19
5668,130,992,392,136,15.65,7.0,109.55,NORMAL,Z19
5669,122,3267,482,50,8.16,10.68,87.15,FAST,Z14
5670,140,1395,1075,109,14.93,11.37,169.75,NORMAL,Z14
5671,103,1078,1186,26,4.0,10.95,43.8,FAST,Z8
5672,170,1275,142,84,11.97,7.24,86.66,NORMAL,Z15
5673,83,2021,215,24,3.0,6.89,20.67,NORMAL,Z13
5674,189,1445,948,120,23.02,9.01,207.41,NORMAL,Z19
5675,65,183,7,133,19.56,9.99,195.4,NORMAL,Z14
5676,31,2367,568,78,9.04,12.72,114.99,NORMAL,Z4
5677,1,531,1222,119,14.57,6.74,98.2,FAST,Z9
5678,178,62,372,172,18.79,9.8,184.14,FAST,Z20
5679,171,4167,535,32,5.24,9.45,49.52,FAST,Z3
5680,14,2767,1284,116,26.79,8.65,231.73,NORMAL,Z19
5681,195,2205,1319,123,13.03,6.59,85.87,NORMAL,Z9
5682,133,3473,393,90,10.57,6.26,66.17,NORMAL,Z7
5683,61,2982,668,68,6.99,6.12,42.78,NORMAL,Z16
5684,45,601,613,147,26.91,8.79,236.54,NORMAL,Z15
5685,58,827,7,136,21.99,6.72,147.77,NORMAL,Z15
5686,105,4617,400,125,30.59,7.72,236.15,FAST,Z5
5687,90,1731,1360,108,21.58,6.69,144.37,FAST,Z15
5688,129,1391,482,160,17.04,13.96,237.88,NORMAL,Z17
5689,177,3,144,38,5.26,7.47,39.29,NORMAL,Z13
5690,74,3579,658,117,15.98,8.87,141.74,NORMAL,Z5
5691,86,163,1032,17,3.58,12.43,44.5,FAST,Z16
5692,60,3016,171,21,3.64,6.16,22.42,FAST,Z16
