request_id,household_id,waste_type,zone,requested_time_min,assigned_truck_id,estimated_pickup_time_min,load_kg
6293,1038,EWASTE,Z13,83,4,116,22.6
6294,7603,DRY,Z12,1161,67,1178,53.5
6295,2279,WET,Z8,725,4,767,28.5
6296,1869,EWASTE,Z12,277,104,374,41.4
6297,1143,DRY,Z15,124,162,190,13.1
6298,6857,WET,Z12,1150,117,1198,12.9
6299,4561,EWASTE,Z15,872,75,950,12.0
6300,273,PLASTIC,Z15,44,166,105,58.6
6301,607,EWASTE,Z2,1427,125,1471,20.0
6302,3186,PLASTIC,Z18,393,125,461,42.1
6303,4430,DRY,Z1,1273,115,1315,7.6
6304,5176,EWASTE,Z2,472,57,490,6.8
6305,5820,WET,Z12,13,100,123,15.6
6306,4400,DRY,Z2,370,103,543,30.7
6307,3875,WET,Z12,851,7,883,11.0
6308,7092,EWASTE,Z15,131,6,311,49.1
6309,1021,EWASTE,Z22,467,10,563,59.6
6310,4481,DRY,Z5,146,63,160,2.8
6311,6303,EWASTE,Z14,1115,8,1172,32.8
6312,316,WET,Z13,788,184,855,43.6
6313,1160,EWASTE,Z12,175,7,280,34.2
6314,5953,EWASTE,Z6,529,183,558,2.9
6315,6310,PLASTIC,Z5,709,162,886,31.1
6316,4493,DRY,Z25,917,149,1048,35.1
6317,6919,DRY,Z6,1163,17,1258,37.9
6318,2697,EWASTE,Z11,1272,188,1444,59.2
6319,777,EWASTE,Z1,31,9,196,51.5
6320,2224,WET,Z21,1136,1,1290,34.3
6321,5400,DRY,Z22,651,72,710,50.8
6322,6672,WET,Z15,479,113,524,44.5
6323,1684,DRY,Z12,673,150,786,3.7
6324,6957,PLASTIC,Z16,1318,97,1383,34.7
6325,6274,PLASTIC,Z15,708,9,806,20.8
6326,7313,DRY,Z11,956,84,1013,38.9
6327,5221,EWASTE,Z17,779,7,937,22.4
6328,3656,DRY,Z18,538,111,597,26.0
6329,5048,PLASTIC,Z16,551,177,670,11.3
6330,5415,WET,Z11,1378,87,1435,2.5
6331,1649,EWASTE,Z8,838,153,971,58.3
6332,3169,EWASTE,Z20,256,95,358,15.5
6333,6181,WET,Z3,202,102,371,7.3
6334,6288,DRY,Z6,1300,191,1359,2.8
6335,3188,WET,Z19,979,75,1020,29.8
6336,7807,WET,Z2,702,82,771,43.2
6337,125,EWASTE,Z1,594,86,713,28.5
6338,1033,PLASTIC,Z8,1427,119,1453,39.0
6339,3310,DRY,Z2,785,155,952,53.4
6340,1633,DRY,Z12,196,58,229,31.9
6341,5302,DRY,Z11,549,133,723,2.6
6342,974,DRY,Z6,302,47,392,12.9
6343,4194,PLASTIC,Z23,1427,32,1525,11.1
6344,7931,DRY,Z8,329,15,482,5.0
6345,1274,DRY,Z4,816,97,862,19.2
6346,6026,WET,Z22,1138,114,1233,50.2
6347,6992,PLASTIC,Z25,142,183,181,29.5
6348,4925,WET,Z20,881,32,967,55.3
6349,5731,EWASTE,Z14,372,44,503,14.9
6350,1744,DRY,Z20,15,16,94,30.8
6351,3252,WET,Z7,605,52,738,24.8
6352,2864,DRY,Z8,1179,37,1259,28.4
6353,3181,DRY,Z21,100,110,134,12.1
6354,1957,PLASTIC,Z5,310,148,366,8.1
6355,3813,EWASTE,Z7,1372,37,1390,35.5
6356,7305,WET,Z18,1186,35,1280,56.8
6357,6689,WET,Z14,295,190,315,21.9
6358,3578,WET,Z12,1105,111,1273,55.0
6359,1631,DRY,Z13,1121,58,1248,44.8
6360,7585,DRY,Z1,1413,93,1528,29.8
6361,289,DRY,Z4,473,163,521,21.7
6362,7686,EWASTE,Z17,1005,37,1181,41.6
6363,6925,PLASTIC,Z7,1232,191,1276,45.0
6364,7609,PLASTIC,Z13,511,6,590,5.9
6365,1838,PLASTIC,Z11,689,79,760,9.8
6366,2970,PLASTIC,Z9,352,145,491,28.8
6367,2763,EWASTE,Z12,835,121,938,50.8
6368,4047,EWASTE,Z11,213,190,387,38.2
6369,3840,WET,Z16,572,180,743,42.3
6370,4434,DRY,Z13,1195,187,1309,30.6
6371,7261,PLASTIC,Z24,971,95,1028,5.5
6372,5677,PLASTIC,Z18,466,15,479,18.3
6373,1496,PLASTIC,Z11,1151,26,1161,46.5
6374,7520,WET,Z17,471,66,637,47.1
6375,5544,EWASTE,Z1,1313,45,1444,36.3
6376,4347,WET,Z16,666,145,688,31.2
6377,759,WET,Z13,11,19,53,39.8
6378,7241,EWASTE,Z16,1424,77,1435,46.5
6379,3486,WET,Z10,1141,62,1273,38.7
6380,5480,WET,Z5,1173,53,1227,59.4
6381,4621,DRY,Z25,410,44,456,51.2
6382,7079,DRY,Z25,866,83,903,2.3
6383,6073,PLASTIC,Z25,517,81,654,11.8
6384,7412,DRY,Z2,717,10,848,31.6
6385,2769,WET,Z20,7,45,41,52.1
6386,7801,WET,Z20,639,10,703,8.7
6387,377,DRY,Z21,1238,6,1297,57.6
6388,1987,DRY,Z16,635,194,684,58.7
6389,4057,WET,Z18,224,11,359,24.4
6390,7768,DRY,Z4,269,103,387,45.9
6391,2851,PLASTIC,Z13,338,119,382,49.0
6392,4572,WET,Z2,865,179,956,21.9
6393,6367,PLASTIC,Z2,830,117,1004,2.3
6394,4020,DRY,Z16,297,122,335,15.6
6395,5648,WET,Z8,1400,126,1434,3.9
6396,2335,PLASTIC,Z21,325,24,446,56.3
6397,987,PLASTIC,Z20,281,34,320,15.4
6398,3531,WET,Z14,553,139,578,3.4
6399,6108,DRY,Z21,834,188,914,59.1
6400,5432,DRY,Z9,913,143,963,36.7
6401,4692,PLASTIC,Z9,684,96,816,5.7
6402,2858,PLASTIC,Z18,989,94,1131,27.3
6403,3501,DRY,Z11,733,118,771,41.3
6404,3951,EWASTE,Z17,1168,156,1277,32.5
6405,2907,DRY,Z11,967,198,1069,15.4
6406,1452,DRY,Z19,837,101,947,40.3
6407,2966,EWASTE,Z15,771,26,903,42.6
6408,4252,WET,Z23,272,36,331,13.4
6409,7230,WET,Z15,876,40,1016,20.2
6410,7914,PLASTIC,Z10,1208,164,1228,45.8
6411,4745,EWASTE,Z15,1403,169,1449,52.8
6412,6466,DRY,Z17,1324,180,1343,13.8
6413,4552,DRY,Z11,675,187,778,28.8
6414,5161,PLASTIC,Z15,640,53,748,44.2
6415,1908,WET,Z6,628,29,779,34.6
6416,2254,PLASTIC,Z14,400,106,522,39.5
6417,7403,WET,Z22,407,189,489,58.1
6418,4516,EWASTE,Z6,1045,51,1164,54.9
6419,457,EWASTE,Z15,955,80,1071,15.5
6420,1384,DRY,Z21,502,39,645,4.3
6421,5570,PLASTIC,Z6,383,174,403,56.3
6422,4101,EWASTE,Z19,72,192,202,32.6
6423,1653,EWASTE,Z22,670,22,710,56.6
6424,726,EWASTE,Z16,636,176,769,20.8
6425,7189,EWASTE,Z25,1125,52,1182,13.5
6426,3668,DRY,Z1,130,40,287,43.7
6427,2273,PLASTIC,Z10,737,85,768,49.0
6428,6581,EWASTE,Z20,962,103,997,20.7
6429,2036,PLASTIC,Z15,1018,18,1077,37.0
6430,1981,DRY,Z9,1053,18,1163,58.5
6431,6870,WET,Z25,1410,5,1513,27.9
6432,5416,PLASTIC,Z6,1236,174,1400,5.4
6433,7391,PLASTIC,Z16,287,129,374,22.2
6434,754,EWASTE,Z16,636,3,804,19.6
6435,993,EWASTE,Z23,290,149,420,17.5
6436,1405,PLASTIC,Z8,1002,174,1158,21.0
6437,6826,DRY,Z4,4,7,133,47.8
6438,6780,WET,Z5,1414,131,1502,34.0
6439,4890,PLASTIC,Z5,198,187,341,34.0
6440,6482,PLASTIC,Z7,934,12,996,28.1
6441,5063,DRY,Z2,332,70,381,45.8
6442,4570,PLASTIC,Z25,109,27,258,23.4
6443,7723,EWASTE,Z13,1178,129,1254,21.4
6444,4263,DRY,Z2,817,200,847,12.9
6445,108,EWASTE,Z18,71,104,90,16.1
6446,3043,DRY,Z21,915,185,958,26.4
6447,1445,PLASTIC,Z21,16,90,184,28.7
6448,6126,EWASTE,Z4,833,50,1005,12.7
6449,2195,EWASTE,Z7,901,30,924,13.9
6450,4051,DRY,Z17,801,62,916,55.0
6451,3244,DRY,Z17,578,118,636,40.7
6452,19,WET,Z22,612,76,668,16.8
6453,148,DRY,Z7,1130,190,1299,16.5
6454,7576,DRY,Z9,1167,69,1299,22.7
6455,3227,EWASTE,Z20,774,90,946,25.5
6456,5699,EWASTE,Z11,565,133,605,26.0
6457,7153,EWASTE,Z25,1184,189,1313,30.7
6458,109,WET,Z18,1338,119,1497,28.3
6459,6903,DRY,Z5,657,197,836,44.0
6460,379,DRY,Z2,406,132,527,52.2
6461,4396,WET,Z22,978,96,994,32.9
6462,6774,DRY,Z14,1321,66,1393,45.3
6463,6135,DRY,Z22,1384,198,1542,7.8
6464,3506,WET,Z6,480,111,535,15.8
6465,1998,DRY,Z13,277,128,296,32.3
6466,3862,EWASTE,Z10,1067,94,1137,53.3
6467,7108,EWASTE,Z23,1427,140,1460,5.7
6468,5359,EWASTE,Z13,447,105,500,54.3
6469,1096,DRY,Z12,736,65,807,12.1
6470,4932,EWASTE,Z1,441,161,533,58.2
6471,6413,EWASTE,Z23,1349,77,1435,45.5
6472,5315,EWASTE,Z6,597,183,711,43.7
6473,7584,PLASTIC,Z17,5,195,72,11.7
6474,6810,WET,Z24,531,58,613,58.0
6475,7997,WET,Z25,257,47,279,39.3
6476,4618,EWASTE,Z4,350,37,509,21.7
6477,4071,PLASTIC,Z13,815,162,858,4.6
6478,5330,WET,Z21,653,102,805,45.0
6479,7329,DRY,Z8,295,115,328,29.0
6480,4334,EWASTE,Z10,646,25,826,29.1
6481,570,EWASTE,Z10,1222,68,1245,10.0
6482,1980,WET,Z24,1168,93,1311,5.0
6483,6822,EWASTE,Z18,874,70,1005,21.3
6484,1363,WET,Z1,270,8,423,26.5
6485,3460,WET,Z23,1300,117,1384,45.2
6486,6232,PLASTIC,Z17,255,46,413,59.1
6487,3122,PLASTIC,Z17,980,8,1007,23.5
6488,3860,PLASTIC,Z23,529,16,677,58.0
6489,5307,WET,Z21,508,138,596,23.5
6490,3583,WET,Z11,1271,140,1436,49.8
6491,5088,DRY,Z10,337,17,416,53.9
6492,1264,PLASTIC,Z11,466,132,488,55.3
6493,4038,DRY,Z18,336,61,392,22.2
6494,2552,DRY,Z15,1054,33,1129,3.1
6495,5336,DRY,Z12,368,107,507,22.6
6496,609,DRY,Z22,1418,124,1444,20.0
6497,5391,WET,Z19,822,13,903,11.7
6498,4471,EWASTE,Z11,1111,198,1207,16.2
6499,3462,DRY,Z4,434,63,520,57.8
6500,6837,DRY,Z25,1063,55,1118,46.1
6501,2712,EWASTE,Z23,85,168,115,50.9
6502,5316,DRY,Z6,1317,50,1378,11.2
6503,2310,WET,Z18,523,74,672,18.4
6504,4620,EWASTE,Z5,1174,18,1327,50.2
6505,7349,WET,Z18,630,119,684,59.4
6506,5875,PLASTIC,Z6,609,60,684,52.5
6507,758,EWASTE,Z13,778,142,909,58.2
6508,6231,PLASTIC,Z23,965,44,1040,43.9
6509,1120,PLASTIC,Z18,489,71,577,22.9
6510,4324,DRY,Z3,278,112,433,27.3
6511,212,EWASTE,Z11,1068,23,1108,19.8
6512,6596,EWASTE,Z7,1234,11,1311,40.0
6513,1033,DRY,Z5,1281,130,1412,49.7
6514,6212,PLASTIC,Z7,505,18,655,12.1
6515,6448,DRY,Z5,1177,46,1288,58.0
6516,3569,PLASTIC,Z14,1397,134,1424,43.3
6517,4604,EWASTE,Z14,1062,146,1076,20.6
6518,3931,EWASTE,Z3,703,113,723,37.0
6519,6093,PLASTIC,Z6,467,69,602,28.1
6520,6153,EWASTE,Z4,1126,101,1201,33.6
6521,2006,PLASTIC,Z7,682,64,855,23.8
6522,1173,DRY,Z2,71,197,192,36.8
6523,7379,PLASTIC,Z1,1209,53,1279,53.9
6524,2562,PLASTIC,Z4,413,125,434,17.9
6525,7183,WET,Z22,600,181,733,41.7
6526,3059,WET,Z18,983,79,1045,6.0
6527,1443,PLASTIC,Z22,500,164,537,43.1
6528,2567,WET,Z10,1031,188,1120,7.1
6529,7550,EWASTE,Z20,1123,49,1209,3.7
6530,5815,WET,Z19,230,91,377,35.0
6531,5393,DRY,Z1,1197,198,1294,12.2
6532,661,WET,Z14,1195,194,1321,31.9
6533,2063,EWASTE,Z23,856,19,971,32.2
6534,5668,PLASTIC,Z19,1438,122,1521,31.8
6535,5414,EWASTE,Z14,83,126,176,43.9
6536,6311,DRY,Z13,641,69,730,35.8
6537,867,DRY,Z8,1261,48,1438,34.8
6538,6454,WET,Z22,130,29,182,14.3
6539,7536,EWASTE,Z5,559,164,574,30.7
6540,2515,DRY,Z3,1392,55,1419,38.7
6541,3751,WET,Z25,512,15,551,54.1
6542,413,DRY,Z10,744,197,835,9.5
6543,3296,PLASTIC,Z6,789,36,959,46.1
6544,6787,DRY,Z13,749,156,916,4.4
6545,3032,PLASTIC,Z24,710,38,794,29.2
6546,1627,DRY,Z24,1002,23,1035,22.7
6547,1793,PLASTIC,Z25,35,169,179,28.1
6548,2475,DRY,Z2,812,28,890,16.7
6549,2631,PLASTIC,Z16,145,100,295,15.5
6550,1181,WET,Z25,874,61,1008,19.3
6551,80,DRY,Z20,331,198,434,29.1
6552,7577,EWASTE,Z12,625,54,780,12.7
6553,4381,EWASTE,Z9,1054,200,1158,43.8
6554,3484,DRY,Z18,305,103,327,14.9
6555,407,WET,Z8,905,180,944,15.9
6556,6636,WET,Z25,714,64,852,15.2
6557,4792,DRY,Z10,783,180,882,26.0
6558,707,EWASTE,Z14,794,1,932,28.7
6559,2058,EWASTE,Z6,188,172,287,10.2
6560,2219,DRY,Z2,936,87,990,50.0
6561,3639,PLASTIC,Z23,1139,10,1307,48.5
6562,7051,WET,Z25,765,70,842,36.8
6563,411,PLASTIC,Z17,822,106,846,34.7
6564,3502,DRY,Z14,737,108,860,44.6
6565,3313,EWASTE,Z25,578,139,698,17.7
6566,6797,PLASTIC,Z19,998,50,1078,52.8
6567,3824,EWASTE,Z12,57,113,93,49.3
6568,1523,WET,Z22,1210,151,1347,4.2
6569,3977,PLASTIC,Z8,872,113,1045,26.2
6570,1683,PLASTIC,Z22,503,35,638,47.0
6571,910,DRY,Z19,654,61,729,53.1
6572,1,WET,Z8,664,10,779,57.4
6573,4263,DRY,Z12,887,200,909,58.6
6574,7363,DRY,Z19,486,57,634,16.0
6575,897,EWASTE,Z19,1432,135,1610,34.8
6576,4179,WET,Z18,1222,19,1349,12.7
6577,1443,DRY,Z10,1187,189,1333,25.1
6578,5166,WET,Z5,872,166,919,11.9
6579,219,DRY,Z19,208,28,292,45.8
6580,5150,DRY,Z12,644,54,811,2.5
6581,7835,DRY,Z3,1210,37,1258,40.2
6582,3234,DRY,Z18,1076,160,1158,58.2
6583,834,PLASTIC,Z15,1424,88,1508,26.5
6584,2136,PLASTIC,Z7,1283,7,1309,10.0
6585,7626,WET,Z9,580,168,661,51.0
6586,3577,WET,Z4,1123,16,1201,7.4
6587,552,DRY,Z18,999,26,1144,53.1
6588,5561,WET,Z14,144,51,277,59.4
6589,7544,WET,Z13,1228,50,1366,22.0
6590,7573,WET,Z16,991,37,1161,39.4
6591,1725,PLASTIC,Z23,202,122,351,43.3
6592,6456,PLASTIC,Z20,914,43,931,45.2
6593,5790,PLASTIC,Z16,926,75,1089,23.0
6594,469,EWASTE,Z2,582,70,680,13.5
6595,5677,DRY,Z23,794,137,818,12.6
6596,5129,DRY,Z25,640,141,742,44.3
6597,3385,EWASTE,Z4,1181,187,1192,39.4
6598,6732,PLASTIC,Z1,825,75,916,3.1
6599,5134,DRY,Z11,560,90,643,10.2
6600,633,DRY,Z13,764,100,882,14.2
6601,6817,EWASTE,Z24,1235,168,1336,48.6
6602,5689,WET,Z25,317,26,461,5.1
6603,1594,WET,Z24,1360,163,1439,5.9
6604,7464,PLASTIC,Z20,400,169,506,54.6
6605,1791,DRY,Z25,974,128,1063,42.1
6606,3659,EWASTE,Z11,1393,45,1468,7.4
6607,5989,DRY,Z17,570,50,655,37.5
6608,7345,DRY,Z23,1387,89,1457,48.3
6609,6669,DRY,Z24,712,43,834,49.0
6610,1884,PLASTIC,Z19,65,36,126,32.7
6611,2979,EWASTE,Z14,120,53,195,52.2
6612,1444,PLASTIC,Z24,739,14,880,58.0
6613,5939,EWASTE,Z23,661,154,809,6.4
6614,324,DRY,Z11,1192,87,1336,10.1
6615,779,DRY,Z12,226,94,298,36.2
6616,6330,PLASTIC,Z24,1348,170,1426,57.4
6617,3156,DRY,Z4,1396,172,1431,19.1
6618,3406,PLASTIC,Z12,1175,103,1252,33.3
6619,7421,EWASTE,Z16,1,127,112,21.0
6620,121,EWASTE,Z14,965,124,1111,23.9
6621,6272,EWASTE,Z8,635,107,714,7.3
6622,468,WET,Z13,1375,148,1456,54.9
6623,2987,WET,Z15,102,178,155,50.3
6624,1922,EWASTE,Z2,547,86,670,22.1
6625,1670,DRY,Z16,1121,35,1218,5.0
6626,726,EWASTE,Z11,1018,176,1188,20.5
6627,3175,WET,Z10,45,198,222,3.9
6628,3285,PLASTIC,Z16,115,191,159,38.7
6629,745,EWASTE,Z11,249,124,365,17.2
6630,7375,DRY,Z1,276,83,412,20.3
6631,1662,DRY,Z8,557,122,572,11.9
6632,5571,EWASTE,Z6,160,107,277,22.7
6633,5156,PLASTIC,Z15,945,104,1022,50.9
6634,6588,WET,Z4,1133,56,1153,39.1
6635,7900,DRY,Z19,1025,31,1058,8.8
6636,1533,EWASTE,Z8,245,39,404,18.8
6637,2070,EWASTE,Z11,508,57,547,53.0
6638,3538,PLASTIC,Z6,1426,184,1459,24.3
6639,7254,DRY,Z21,30,126,78,55.4
6640,3482,PLASTIC,Z18,630,67,729,10.3
6641,2910,EWASTE,Z19,691,171,839,35.6
6642,5685,WET,Z5,1215,124,1274,30.4
6643,4286,DRY,Z25,1232,20,1330,7.9
6644,3279,EWASTE,Z24,222,68,293,12.3
6645,32,WET,Z8,651,102,802,7.6
6646,998,PLASTIC,Z17,221,142,273,9.0
6647,518,PLASTIC,Z16,224,65,241,32.6
6648,4714,WET,Z23,904,199,976,17.0
6649,4087,EWASTE,Z3,185,147,289,48.0
6650,577,PLASTIC,Z14,1153,151,1233,9.8
6651,7570,EWASTE,Z7,395,128,464,58.5
6652,4383,DRY,Z5,249,120,383,45.0
6653,102,WET,Z6,325,112,470,20.1
6654,4972,EWASTE,Z13,158,16,287,2.4
6655,3794,EWASTE,Z22,1340,10,1502,44.1
6656,4694,DRY,Z17,1280,55,1337,23.7
6657,6237,PLASTIC,Z9,318,178,468,59.6
6658,2283,WET,Z7,514,195,659,50.4
6659,3870,PLASTIC,Z12,907,120,1002,12.5
6660,4443,EWASTE,Z7,153,84,181,50.0
6661,155,PLASTIC,Z25,535,110,606,59.1
6662,2834,EWASTE,Z16,129,3,268,21.4
6663,7200,DRY,Z16,510,171,575,48.0
6664,7805,PLASTIC,Z20,722,97,739,36.6
6665,4646,PLASTIC,Z18,901,170,917,18.6
6666,2525,DRY,Z22,1119,137,1294,25.2
6667,6995,DRY,Z6,798,13,881,18.8
6668,2074,PLASTIC,Z22,1119,143,1156,52.6
6669,2702,PLASTIC,Z23,678,31,716,43.6
6670,6128,EWASTE,Z12,1271,24,1368,6.5
6671,2974,EWASTE,Z22,1241,27,1375,48.4
6672,4821,EWASTE,Z2,872,115,935,38.5
6673,5401,EWASTE,Z24,254,10,273,43.8
6674,3831,EWASTE,Z2,1427,7,1467,15.6
6675,7319,WET,Z4,528,175,561,38.4
6676,2302,DRY,Z21,823,12,911,23.5
6677,486,EWASTE,Z16,611,20,780,39.5
6678,2112,WET,Z11,901,173,1068,54.6
6679,3458,DRY,Z14,1076,108,1130,37.8
6680,6526,WET,Z10,757,170,881,29.1
6681,3786,EWASTE,Z11,198,191,226,44.9
6682,5088,DRY,Z3,381,73,453,27.0
6683,4293,PLASTIC,Z4,1395,192,1554,50.7
6684,5744,DRY,Z13,494,24,594,59.4
6685,6820,DRY,Z8,378,125,557,23.8
6686,4409,WET,Z11,228,47,279,30.2
6687,7752,WET,Z10,591,197,706,24.4
6688,7544,EWASTE,Z1,1265,193,1276,49.8
6689,3400,PLASTIC,Z18,338,21,357,14.1
6690,7746,PLASTIC,Z18,291,183,407,42.0
6691,3982,DRY,Z20,51,71,145,50.4
6692,2992,EWASTE,Z6,1396,197,1504,20.4
6693,7189,DRY,Z2,733,160,837,55.7
6694,4139,EWASTE,Z10,507,175,587,55.1
6695,4753,PLASTIC,Z6,644,11,718,25.5
6696,3246,WET,Z14,768,148,930,42.4
6697,5688,DRY,Z11,1105,70,1231,49.3
6698,7470,WET,Z5,580,93,663,19.1
6699,6923,EWASTE,Z23,551,28,572,13.0
6700,1592,WET,Z2,683,96,853,50.1
6701,3234,EWASTE,Z21,831,8,1007,30.6
6702,2890,DRY,Z14,1179,43,1331,48.0
6703,2163,WET,Z7,396,195,414,20.0
6704,5888,EWASTE,Z1,714,91,855,26.8
6705,7973,EWASTE,Z14,681,93,691,9.9
6706,5504,EWASTE,Z1,782,192,905,11.4
6707,4696,WET,Z5,1299,157,1404,46.5
6708,3882,PLASTIC,Z11,869,151,911,49.2
6709,6201,PLASTIC,Z17,816,200,947,13.3
6710,1712,DRY,Z16,1139,83,1249,41.5
6711,68,WET,Z22,1152,56,1227,31.2
6712,6475,EWASTE,Z20,101,85,114,44.5
6713,5295,WET,Z10,627,4,658,40.3
6714,4501,WET,Z7,910,76,1015,24.6
6715,1422,WET,Z12,1335,193,1471,5.3
6716,308,DRY,Z3,994,100,1122,32.8
6717,2658,EWASTE,Z22,462,112,549,55.5
6718,579,DRY,Z21,1167,15,1223,29.8
6719,3039,EWASTE,Z6,1238,129,1347,16.2
6720,78,WET,Z10,1282,71,1447,53.0
6721,2794,DRY,Z23,1226,123,1309,35.2
6722,5826,WET,Z13,1401,167,1559,6.1
6723,2972,EWASTE,Z19,1183,39,1241,5.6
6724,3967,EWASTE,Z6,715,125,786,33.5
6725,1871,WET,Z7,1172,137,1225,8.2
6726,631,WET,Z18,773,34,922,42.3
6727,1836,WET,Z24,688,174,851,39.3
6728,7708,DRY,Z7,179,147,356,35.7
6729,3091,WET,Z2,971,48,1048,37.5
6730,4301,DRY,Z6,443,163,461,49.0
6731,1588,DRY,Z15,1313,90,1442,17.7
6732,4519,EWASTE,Z6,1165,6,1245,16.6
6733,2781,DRY,Z11,1078,52,1097,30.7
6734,6640,DRY,Z11,219,187,273,50.9
6735,15,PLASTIC,Z23,886,129,1039,50.9
6736,5386,PLASTIC,Z6,406,195,464,23.0
6737,150,WET,Z7,13,137,78,25.3
6738,2977,DRY,Z12,1332,2,1400,37.5
6739,2788,DRY,Z23,659,158,766,25.4
6740,7041,PLASTIC,Z9,1164,63,1219,48.9
6741,3697,WET,Z16,917,179,1008,22.7
6742,2726,WET,Z6,721,178,793,38.1
6743,1274,PLASTIC,Z5,977,64,987,10.7
6744,4297,PLASTIC,Z2,790,98,829,57.2
6745,7217,PLASTIC,Z4,341,8,478,31.6
6746,5223,DRY,Z6,602,41,643,49.5
6747,4157,PLASTIC,Z14,1123,197,1231,14.5
6748,4238,WET,Z2,1427,36,1502,34.0
6749,7258,PLASTIC,Z11,1406,22,1520,14.1
6750,7473,DRY,Z5,471,125,545,48.2
6751,7928,WET,Z15,233,81,400,9.5
6752,4101,DRY,Z9,435,84,578,19.3
6753,6937,EWASTE,Z17,699,44,714,50.1
6754,2905,EWASTE,Z5,230,159,291,54.6
6755,4429,PLASTIC,Z17,1089,129,1161,12.0
6756,3572,WET,Z20,1024,122,1090,30.5
6757,6442,DRY,Z3,1436,47,1500,55.2
6758,1316,EWASTE,Z15,280,80,356,55.3
6759,5098,EWASTE,Z10,599,5,697,24.2
6760,2526,DRY,Z8,335,83,403,4.7
6761,5908,PLASTIC,Z22,1139,32,1270,18.4
6762,5071,PLASTIC,Z12,1060,146,1221,31.8
6763,4367,DRY,Z6,878,98,1018,53.4
6764,7179,DRY,Z9,595,139,615,21.4
6765,7621,PLASTIC,Z22,1038,173,1160,21.0
6766,2356,EWASTE,Z7,663,112,703,26.1
6767,4797,WET,Z24,586,154,714,38.2
6768,526,PLASTIC,Z5,156,147,330,22.0
6769,1794,PLASTIC,Z6,379,121,463,13.8
6770,4256,EWASTE,Z5,603,8,730,45.1
6771,7883,EWASTE,Z1,1165,197,1237,8.2
6772,393,WET,Z16,801,106,894,55.0
6773,1321,DRY,Z23,578,18,721,18.7
6774,3789,DRY,Z22,1289,117,1307,6.5
6775,7841,EWASTE,Z4,263,121,326,32.6
6776,4296,DRY,Z23,1270,4,1368,50.9
6777,1807,EWASTE,Z10,841,151,902,5.7
6778,3969,EWASTE,Z15,1418,17,1437,33.6
6779,4096,DRY,Z10,96,48,162,30.0
6780,3366,PLASTIC,Z18,856,105,896,10.8
6781,6516,DRY,Z1,1169,156,1262,35.9
6782,5073,EWASTE,Z2,860,161,900,7.5
6783,5823,EWASTE,Z4,1394,199,1438,49.5
6784,3462,DRY,Z3,173,156,305,13.4
6785,6212,EWASTE,Z10,956,156,1129,3.9
6786,1592,WET,Z12,1422,110,1477,26.0
6787,5283,WET,Z11,48,177,167,11.8
6788,4234,WET,Z6,1285,135,1417,11.2
6789,1386,EWASTE,Z9,739,9,758,52.9
6790,3525,DRY,Z5,1404,42,1574,52.0
6791,408,PLASTIC,Z12,1367,38,1508,49.5
6792,2192,DRY,Z25,1070,200,1201,17.0
6793,2882,DRY,Z5,93,6,152,11.2
6794,1063,WET,Z23,123,55,260,2.6
6795,2325,DRY,Z17,757,128,861,15.0
6796,773,WET,Z14,846,140,894,43.6
6797,2278,EWASTE,Z14,1000,79,1072,58.2
6798,2725,WET,Z8,853,28,923,36.6
6799,7247,DRY,Z14,879,159,897,33.2
6800,4954,EWASTE,Z15,661,33,792,27.5
6801,6892,WET,Z23,1267,181,1421,10.5
6802,346,DRY,Z25,1196,135,1281,48.4
6803,7421,DRY,Z17,586,147,737,35.9
6804,7566,EWASTE,Z21,47,146,220,58.4
6805,5571,WET,Z25,21,79,126,41.3
6806,4633,WET,Z18,250,123,387,50.9
6807,4564,WET,Z8,304,83,458,8.2
6808,3080,DRY,Z25,655,183,694,43.4
6809,2237,PLASTIC,Z1,851,9,937,52.7
6810,1127,PLASTIC,Z3,1046,80,1125,26.5
6811,3460,DRY,Z10,841,106,898,5.0
6812,5295,PLASTIC,Z18,288,6,416,38.5
6813,7827,DRY,Z9,1234,87,1341,45.9
6814,273,WET,Z4,1416,35,1489,45.6
6815,1438,WET,Z5,512,7,692,25.7
6816,3944,DRY,Z4,1348,75,1410,38.6
6817,3976,EWASTE,Z3,560,179,637,29.4
6818,665,DRY,Z15,1334,53,1496,9.8
6819,2341,EWASTE,Z8,352,183,522,39.3
6820,5000,PLASTIC,Z14,504,200,590,40.1
6821,4981,DRY,Z8,456,14,587,41.6
6822,6550,EWASTE,Z22,1349,23,1375,47.9
6823,6587,PLASTIC,Z2,644,142,775,21.0
6824,1874,EWASTE,Z13,435,71,506,14.3
6825,3780,EWASTE,Z16,261,151,370,59.0
6826,5453,EWASTE,Z22,1401,138,1452,40.4
6827,6283,EWASTE,Z10,110,17,285,44.2
6828,3746,PLASTIC,Z22,1189,65,1295,23.0
6829,6576,PLASTIC,Z19,588,56,669,6.2
6830,7004,WET,Z22,776,47,796,3.4
6831,930,PLASTIC,Z14,609,126,660,16.1
6832,7204,DRY,Z12,714,197,758,48.2
6833,7756,DRY,Z18,768,39,906,22.4
6834,1520,EWASTE,Z25,184,97,242,42.9
6835,3587,EWASTE,Z8,918,83,1090,55.3
6836,573,PLASTIC,Z14,1003,113,1056,51.2
6837,7578,WET,Z14,462,95,614,17.4
6838,4230,DRY,Z20,1057,128,1213,21.1
